index,lastNameEn,lastNameGe,count
1927,nersesiani,ნერსესიანი,427
1928,nagievi,ნაგიევი,426
1929,qitesashvili,ქიტესაშვილი,426
1930,melqonian,მელქონიან,426
1931,baiashvili,ბაიაშვილი,426
1932,mosoian,მოსოიან,425
1933,velievi,ველიევი,425
1934,tokhadze,თოხაძე,425
1935,abakelia,აბაკელია,425
1936,logua,ლოგუა,425
1937,namgaladze,ნამგალაძე,425
1938,shirinian,შირინიან,424
1939,tchubabria,ჭუბაბრია,424
1940,bughadze,ბუღაძე,424
1941,mukutadze,მუკუტაძე,423
1942,inaishvili,ინაიშვილი,423
1943,gamgebeli,გამგებელი,423
1944,khvistani,ხვისტანი,423
1945,natadze,ნათაძე,423
1946,korinteli,კორინთელი,423
1947,okujava,ოკუჯავა,423
1948,osepaishvili,ოსეფაიშვილი,423
1949,daushvili,დაუშვილი,423
1950,chitauri,ჩიტაური,422
1951,javakhidze,ჯავახიძე,422
1952,jibuti,ჯიბუტი,422
1953,gergaia,გერგაია,421
1954,khurbanovi,ყურბანოვი,420
1955,tchamiashvili,ჭამიაშვილი,420
1956,ziraqadze,ზირაქაძე,420
1957,siordia,სიორდია,420
1958,archaia,არჩაია,420
1959,ablotia,აბლოთია,420
1960,tsuleiskiri,წულეისკირი,420
1961,ghorjomeladze,ღორჯომელაძე,419
1962,mosia,მოსია,419
1963,tsibadze,ციბაძე,419
1964,alibegashvili,ალიბეგაშვილი,419
1965,mdivnishvili,მდივნიშვილი,419
1966,tsimakuridze,ციმაკურიძე,419
1967,gogratchadze,გოგრაჭაძე,418
1968,udzilauri,უძილაური,418
1969,beshkenadze,ბეშკენაძე,418
1970,gigani,გიგანი,418
1971,narindoshvili,ნარინდოშვილი,417
1972,bikashvili,ბიკაშვილი,416
1973,barjadze,ბარჯაძე,415
1974,ghaghanidze,ღაღანიძე,415
1975,injgia,ინჯგია,415
1976,tsaguria,ცაგურია,415
1977,metskhvarishvili,მეცხვარიშვილი,415
1978,marsagishvili,მარსაგიშვილი,415
1979,uridia,ურიდია,415
1980,karaeva,კარაევა,414
1981,gorelishvili,გორელიშვილი,414
1982,pangani,ფანგანი,414
1983,demuria,დემურია,413
1984,qarimovi,ქარიმოვი,412
1985,tchelishvili,ჭელიშვილი,412
1986,bitchiashvili,ბიჭიაშვილი,412
1987,anjaparidze,ანჯაფარიძე,412
1988,eminova,ემინოვა,411
1989,esitashvili,ესიტაშვილი,411
1990,zamtaradze,ზამთარაძე,411
1991,otinashvili,ოთინაშვილი,411
1992,hasanovi,ჰასანოვი,410
1993,qelekhsashvili,ქელეხსაშვილი,410
1994,rikadze,რიკაძე,410
1995,tatuashvili,ტატუაშვილი,410
1996,pakhuridze,ფახურიძე,410
1997,taniashvili,თანიაშვილი,410
1998,zenaishvili,ზენაიშვილი,410
1999,baidoshvili,ბაიდოშვილი,410
2000,kvitsaridze,კვიცარიძე,409
2001,antoniani,ანტონიანი,409
2002,arziani,არზიანი,409
2003,jvaridze,ჯვარიძე,409
2004,araqelovi,არაქელოვი,409
2005,jioevi,ჯიოევი,408
2006,natsvaladze,ნაცვალაძე,408
2007,aslamazashvili,ასლამაზაშვილი,408
2008,bakashvili,ბაკაშვილი,408
2009,makhashvili,მაყაშვილი,408
2010,soziashvili,სოზიაშვილი,407
2011,kokhtashvili,კოხტაშვილი,407
2012,guguchia,გუგუჩია,407
2013,jologua,ჯოლოგუა,407
2014,kobeshavidze,კობეშავიძე,407
2015,tchanukhvadze,ჭანუყვაძე,407
2016,karakhanian,კარახანიან,406
2017,qituashvili,ქიტუაშვილი,406
2018,babilodze,ბაბილოძე,405
2019,zumbadze,ზუმბაძე,405
2020,bedianashvili,ბედიანაშვილი,405
2021,shevardnadze,შევარდნაძე,405
2022,botsvadze,ბოცვაძე,405
2023,mkoian,მკოიან,404
2024,galoian,გალოიან,404
2025,chilachava,ჩილაჩავა,404
2026,targamadze,თარგამაძე,404
2027,pertia,პერტია,403
2028,kordzakhia,კორძახია,403
2029,roinishvili,როინიშვილი,403
2030,stepnadze,სტეფნაძე,402
2031,vardzelashvili,ვარძელაშვილი,402
2032,parjiani,ფარჯიანი,402
2033,zakalashvili,ზაკალაშვილი,401
2034,minasian,მინასიან,401
2035,aleqsandria,ალექსანდრია,400
2036,qoqiashvili,ქოქიაშვილი,400
2037,basiashvili,ბასიაშვილი,400
2038,tchutchulashvili,ჭუჭულაშვილი,400
2039,gabashvili,გაბაშვილი,400
2040,ashirovi,აშიროვი,399
2041,gvilia,გვილია,399
2042,basilidze,ბასილიძე,399
2043,badalashvili,ბადალაშვილი,399
2044,taqtaqishvili,თაქთაქიშვილი,399
2045,ivaneishvili,ივანეიშვილი,398
2046,jitchonaia,ჯიჭონაია,396
2047,nikolishvili,ნიკოლიშვილი,396
2048,davituri,დავითური,396
2049,gorjeladze,გორჯელაძე,395
2050,gorgisheli,გორგიშელი,395
2051,chomakhashvili,ჩომახაშვილი,395
2052,chitorelidze,ჩიტორელიძე,395
2053,tchitava,ჭითავა,395
2054,kvezereli,კვეზერელი,395
2055,chakhvadze,ჩახვაძე,394
2056,gobechia,გობეჩია,394
2057,jiquri,ჯიქური,394
2058,morbedadze,მორბედაძე,394
2059,gvadzabia,გვაძაბია,394
2060,induashvili,ინდუაშვილი,393
2061,voskanian,ვოსკანიან,393
2062,sokhashvili,სოხაშვილი,393
2063,gelkhviidze,გელხვიიძე,393
2064,mamagulashvili,მამაგულაშვილი,392
2065,absandze,აბსანძე,392
2066,tsivilashvili,წივილაშვილი,392
2067,mujirishvili,მუჯირიშვილი,391
2068,vardanashvili,ვარდანაშვილი,391
2069,tarashvili,თარაშვილი,391
2070,chkhikvishvili,ჩხიკვიშვილი,391
2071,bagrationi,ბაგრატიონი,390
2072,khazhalia,ხაჟალია,390
2073,avaqiani,ავაქიანი,390
2074,gogorian,გოგორიან,389
2075,harutiunian,ჰარუთიუნიან,389
2076,paiqidze,ფაიქიძე,389
2077,choquri,ჩოქური,389
2078,legashvili,ლეგაშვილი,389
2079,liklikadze,ლიკლიკაძე,389
2080,sinauridze,სინაურიძე,389
2081,lazashvili,ლაზაშვილი,389
2082,ramazanovi,რამაზანოვი,388
2083,khikhadze,ხიხაძე,388
2084,patsuria,ფაცურია,388
2085,makhviladze,მახვილაძე,388
2086,seturidze,სეთურიძე,388
2087,gogeshvili,გოგეშვილი,387
2088,kobidze,კობიძე,387
2089,dzimistarishvili,ძიმისტარიშვილი,386
2090,tskhakaia,ცხაკაია,386
2091,martkhoplishvili,მარტყოფლიშვილი,386
2092,chakhaia,ჩახაია,386
2093,stepanishvili,სტეფანიშვილი,386
2094,zangurashvili,ზანგურაშვილი,386
2095,torua,ტორუა,385
2096,khabazi,ხაბაზი,385
2097,aroshidze,აროშიძე,385
2098,zavrashvili,ზავრაშვილი,385
2099,shedania,შედანია,384
2100,tetrashvili,თეთრაშვილი,384
2101,panchvidze,ფანჩვიძე,384
2102,jatchvliani,ჯაჭვლიანი,384
2103,burdzenidze,ბურძენიძე,384
2104,saakashvili,სააკაშვილი,384
2105,abazadze,აბაზაძე,384
2106,zhizhiashvili,ჟიჟიაშვილი,384
2107,bubashvili,ბუბაშვილი,384
2108,gojaeva,გოჯაევა,383
2109,gorgidze,გორგიძე,383
2110,chokoshvili,ჩოკოშვილი,383
2111,leshkasheli,ლეშკაშელი,383
2112,quparashvili,ქუფარაშვილი,383
2113,aghniashvili,აღნიაშვილი,383
2114,didmanidze,დიდმანიძე,382
2115,avqopashvili,ავქოფაშვილი,382
2116,qarqusashvili,ქარქუსაშვილი,382
2117,galustiani,გალუსტიანი,382
2118,dididze,დიდიძე,382
2119,mindorashvili,მინდორაშვილი,382
2120,shengelaia,შენგელაია,382
2121,mukhigulashvili,მუხიგულაშვილი,381
2122,gegelashvili,გეგელაშვილი,381
2123,goglichidze,გოგლიჩიძე,381
2124,khutsidze,ხუციძე,381
2125,gorduladze,გორდულაძე,381
2126,bodokia,ბოდოკია,381
2127,berelidze,ბერელიძე,381
2128,kighuradze,კიღურაძე,381
2129,lelashvili,ლელაშვილი,381
2130,tsignadze,წიგნაძე,381
2131,davlasheridze,დავლაშერიძე,380
2132,khaulashvili,ყაულაშვილი,380
2133,maqadze,მაქაძე,380
2134,damenia,დამენია,380
2135,shamoevi,შამოევი,380
2136,chivadze,ჩივაძე,380
2137,atskarunashvili,აწკარუნაშვილი,379
2138,jeiranashvili,ჯეირანაშვილი,379
2139,jikhvashvili,ჯიხვაშვილი,379
2140,kekenadze,კეკენაძე,379
2141,gugunashvili,გუგუნაშვილი,379
2142,edilashvili,ედილაშვილი,379
2143,akhalkatsishvili,ახალკაციშვილი,379
2144,iordanishvili,იორდანიშვილი,379
2145,borchashvili,ბორჩაშვილი,378
2146,bebiashvili,ბებიაშვილი,378
2147,korkotadze,კორკოტაძე,378
2148,poghosovi,პოღოსოვი,378
2149,tsivadze,ცივაძე,377
2150,ashirova,აშიროვა,377
2151,qimutsadze,ქიმუცაძე,377
2152,geldiashvili,გელდიაშვილი,377
2153,khakhiashvili,ხახიაშვილი,377
2154,gabechava,გაბეჩავა,377
2155,vachadze,ვაჩაძე,377
2156,tsitaishvili,წიტაიშვილი,376
2157,museridze,მუსერიძე,376
2158,sarkisian,სარკისიან,375
2159,gugutishvili,გუგუტიშვილი,375
2160,tutisani,თუთისანი,375
2161,leonidze,ლეონიძე,375
2162,tskhvedadze,ცხვედაძე,375
2163,zambakhidze,ზამბახიძე,375
2164,huseinova,ჰუსეინოვა,374
2165,takashvili,ტაკაშვილი,374
2166,rokhva,როყვა,374
2167,tatiashvili,ტატიაშვილი,374
2168,gogodze,გოგოძე,374
2169,tumanishvili,თუმანიშვილი,374
2170,qarumidze,ქარუმიძე,374
2171,tchilaia,ჭილაია,374
2172,pilpani,ფილფანი,373
2173,kutkhashvili,კუთხაშვილი,373
