rus,en,matched,matchedEngName
Познев,poznev,პოზოევ,pozoev
Локаев,lokaev,ლოკაევა,lokaeva
Гуселидзе,guselidze,გუბელიძე,gubelidze
Молодоженов,molodozhenov,მოლოჟენკო,molozhenko
Сехпосян,sekhposian,სეხპოსიან,sekhposian
Гургекидзе,gurgekidze,გურგენიძე,gurgenidze
Квиатковский,kviatkovskii,კვიატკოვსკი,kviatkovski
Каромян,karomian,კაროიან,karoian
Грдзенишвили,grdzenishvili,გრძელიშვილი,grdzelishvili
Адаушвили,adaushvili,დაუშვილი,daushvili
Афледияни,aflediiani,ალეკიანი,alekiani
Мосианс,mosians,მოსიანი,mosiani
Окремчедлишвили,okremchedlishvili,ოქრომჭედლიშვილი,oqromtchedlishvili
Галнизов,galnizov,სალნიკოვ,salnikov
Адгезелов,adgezelov,ადგეზალოვი,adgezalovi
Айсанов,aisanov,ასანოვი,asanovi
Булькаев,bul'kaev,ბულკა,bulka
Испириян,ispiriian,ისპირიან,ispirian
Чахошбили,chakhoshbili,ჩახოშვილი,chakhoshvili
Гобеджитвили,gobedzhitvili,გობედაშვილი,gobedashvili
Пацхарий,patskharii,ფოცხორია,potskhoria
Доменя,domenia,დომენია,domenia
Цуховребов,tsukhovrebov,ცხოვრებოვ,tskhovrebov
Шпота,shpota,შოუა,shoua
Кекутья,kekut'ia,კეკუტია,kekutia
Керопашвили,keropashvili,ბეროზაშვილი,berozashvili
Калиджанян,kalidzhanian,კულიდჟანიან,kulidzhanian
Куприяашвили,kupriiaashvili,კუპრიაშვილი,kupriashvili
Фахрой,fakhroi,მახსოი,makhsoi
Шехоладзе,shekholadze,შეყილაძე,shekhiladze
Дзодзенидз,dzodzenidz,ძოწენიძე,dzotsenidze
Дандгрелашвили,dandgrelashvili,კანდარელაშვილი,kandarelashvili
Картишов,kartishov,კარტაშოვი,kartashovi
Муткудиали,mutkudiali,მუშკუდიანი,mushkudiani
Сулаберидзи,sulaberidzi,სულაბერიძე,sulaberidze
Шегухин,shegukhin,შიტუხინ,shitukhin
Курганадзе,kurganadze,კურტანიძე,kurtanidze
Девицин,devitsin,დევიცინ,devitsin
Судашвили,sudashvili,სულაშვილი,sulashvili
Мадосьян,mados'ian,მადოსიან,madosian
Жемирев,zhemirev,ზიმიროვ,zimirov
Сиакиян,siakiian,სააკიან,saakian
Будоян,budoian,ბდოიან,bdoian
Братцев,brattsev,ბრატცევა,brattseva
...осканян,...oskanian,ვოსკანიან,voskanian
Грузидзе,gruzidze,ფრუიძე,pruidze
Ербоценашвили,erbotsenashvili,ერბოწონაშვილი,erbotsonashvili
Гергешвилли,gergeshvilli,გერგიშვილი,gergishvili
Макартумян,makartumian,მკრტუმიან,mkrtumian
Зенокашвили,zenokashvili,დენოსაშვილი,denosashvili
Кивмидзе,kivmidze,კიკვიძე,kikvidze
Хуватов,khuvatov,ხუდათოვ,khudatov
Нурддинов,nurddinov,ნურუდინოვი,nurudinovi
Констаноян,konstanoian,კოსტანიან,kostanian
Гиломотрешвилли,gilomotreshvilli,გოგოტიშვილი,gogotishvili
Арвелади,arveladi,არველაძე,arveladze
Мурлиев,murliev,გულიევ,guliev
Джероншвили,dzheronshvili,ძებოშვილი,dzeboshvili
Пирцхалаишвили,pirtskhalaishvili,ფირცხალაიშვილი,pirtskhalaishvili
Оспалидзе,ospalidze,ასპანიძე,aspanidze
Джакуашвили,dzhakuashvili,ძახაშვილი,dzakhashvili
Пэикиришвили,peikirishvili,ფეიქრიშვილი,peiqrishvili
Орендаулин,orendaulin,არინდაული,arindauli
Жмайло,zhmailo,ხმაილ,khmail
Шаракошвили,sharakoshvili,შატაკიშვილი,shatakishvili
Сланашвили,slanashvili,სანაშვილი,sanashvili
Георгабян,georgabian,გეორგაია,georgaia
Басилятвили,basiliatvili,ბასილიშვილი,basilishvili
Мильтонян,mil'tonian,მელტონიან,meltonian
Конилишвили,konilishvili,კოკილიშვილი,kokilishvili
Такварела,takvarela,თაკვარელია,takvarelia
Микабиридзе,mikabiridze,მიქაბერიძე,miqaberidze
Таноконовили,tanokonovili,სანაკოშვილი,sanakoshvili
Кабулашвилло,kabulashvillo,კაბულაშვილი,kabulashvili
Сураидзе,suraidze,ზურაიძე,zuraidze
Дзудзария,dzudzariia,ძიძარია,dzidzaria
Малишвили,malishvili,მალიშვილი,malishvili
Манагодзе,managodze,მანაგაძე,managadze
Чиковини,chikovini,ჩიქოვანი,chiqovani
Фицация,fitsatsiia,ფაცაცია,patsatsia
Бабукян,babukian,ბაბუკიანი,babukiani
Тугуми,tugumi,ტუაური,tuauri
Анатошвили,anatoshvili,ნატოშვილი,natoshvili
Уджанишвили,udzhanishvili,ბეჟანიშვილი,bezhanishvili
Шабло,shablo,შაბო,shabo
Кордов,kordov,კურდოვ,kurdov
Твинадзе,tvinadze,ტვინაძე,tvinadze
Налапетян,nalapetian,ნაჰაპეტიან,nahapetian
Ховерко,khoverko,ხომენკო,khomenko
Крикикиян,krikikiian,გრიკიკიან,grikikian
Госротов,gosrotov,ოსლოპოვ,oslopov
Каноненко,kanonenko,კონონენკო,kononenko
Цигаев,tsigaev,ციგლერ,tsigler
Рорура,rorura,რურუა,rurua
Бакутяк,bakutiak,ბაკურია,bakuria
Сухенташвили,sukhentashvili,სუხიტაშვილი,sukhitashvili
Бабиченко,babichenko,ბაბიჩენკო,babichenko
Шкванудзе,shkvanudze,სვანიძე,svanidze
Батыльян,batil'ian,ბასილაია,basilaia
Морчилашвилли,morchilashvilli,მორჩილაშვილი,morchilashvili
Ильязев,il'iazev,ილიაზოვ,iliazov
Ахмедян,akhmedian,ახმედიანი,akhmediani
Цоцоря,tsotsoria,წოწორია,tsotsoria
Пмесканки,pmeskanki,მესიანი,mesiani
Шарафеев,sharafeev,შარაძე,sharadze
Ковеляшвили,koveliashvili,ყველიაშვილი,khveliashvili
Фимчев,fimchev,კუიმჩევ,kuimchev
Дербенцев,derbentsev,დერბენცევი,derbentsevi
Акофияни,akofiiani,აკოფიანი,akopiani
Тортеров,torterov,ტერტეროვი,terterovi
Джиоглы,dzhiogli,ჰიგლი,higli
Богородицкий,bogoroditskii,ბოგოროდეცკაია,bogorodetskaia
Чавалджан,chavaldzhan,ჩაბალუხა,chabalukha
Итриеви,itrievi,იტრიევი,itrievi
Пермашвили,permashvili,ფერიაშვილი,periashvili
Вайзбаид,vaizbaid,ვაიზბანდ,vaizband
Никоберидзе,nikoberidze,კობერიძე,koberidze
Греполашвили,grepolashvili,გრიგოლაშვილი,grigolashvili
Мани,mani,მანი,mani
Пашалишвилли,pashalishvilli,ფაშალიშვილი,pashalishvili
Панетошвилли,panetoshvilli,ნანეტაშვილი,nanetashvili
Просянкин,prosiankin,პროსიანკინა,prosiankina
Бердзенейшвили,berdzeneishvili,ბერძენიშვილი,berdzenishvili
Цегорашвили,tsegorashvili,თედორაშვილი,tedorashvili
Батылишвили,batilishvili,ბათილაშვილი,batilashvili
Партивиладзе,partiviladze,ფართლაძე,partladze
Шелушинин,shelushinin,შეტუხინი,shetukhini
Самилья,samil'ia,სამელია,samelia
Кочо,kocho,კოჩო,kocho
Молодчинин,molodchinin,მოლოდჩინინ,molodchinin
Кердзалия,kerdzaliia,კერძაია,kerdzaia
Марьин,mar'in,მარკინ,markin
Иранишвили,iranishvili,ივანიშვილი,ivanishvili
Едишеридзе,edisheridze,ედიშერიძე,edisheridze
Каракосян,karakosian,კირაკოსიან,kirakosian
Кудрова,kudrova,კუდროვი,kudrovi
Аргунов,argunov,არგუნია,argunia
Коропотьян,koropot'ian,კორკოტიან,korkotian
Ерпилев,erpilev,პერფილევა,perpileva
Тарпинян,tarpinian,დარპინიან,darpinian
Глонтин,glontin,ღლონტი,ghlonti
Гевартьян,gevart'ian,გევორქიან,gevorqian
Дзимистаришвилли,dzimistarishvilli,ძიმისტარიშვილი,dzimistarishvili
Прокудань,prokudan',პროკუდინა,prokudina
Уджумаджуридзе,udzhumadzhuridze,ხამაშურიძე,khamashuridze
Обулошвили,obuloshvili,აბულაშვილი,abulashvili
Мамнашвили,mamnashvili,მამნიაშვილი,mamniashvili
Бахтиков,bakhtikov,ბახტიაროვ,bakhtiarov
Еквсоулидзе,ekvsoulidze,ექსოულიძე,eqsoulidze
Тограшвилли,tograshvilli,დოგრაშვილი,dograshvili
Чайсин,chaisin,ჩაუსი,chausi
Девановашвили,devanovashvili,დევნოზაშვილი,devnozashvili
Онруашвили,onruashvili,ოქრუაშვილი,oqruashvili
Составкин,sostavkin,კოსტრიკინ,kostrikin
Калхитащили,kalkhitaschili,კალხიტაშვილი,kalkhitashvili
Курченидзе,kurchenidze,კურტანიძე,kurtanidze
Бежеашвили,bezheashvili,ბეჟუაშვილი,bezhuashvili
Корачев,korachev,კარაჩევ,karachev
Аханезов,akhanezov,ახმედოვ,akhmedov
Дохидзе,dokhidze,გოხიძე,gokhidze
Тведалишвили,tvedalishvili,დვალიშვილი,dvalishvili
Мамалишвили,mamalishvili,მამალაშვილი,mamalashvili
Тенешвили,teneshvili,თედეშვილი,tedeshvili
Бекирши,bekirshi,ბექირიში,beqirishi
Кугосьян,kugos'ian,კუგოიან,kugoian
Джорджикашвили,dzhordzhikashvili,ჟორჟიკაშვილი,zhorzhikashvili
Дорношвили,dornoshvili,ჯორკოშვილი,jorkoshvili
Иват,ivat,იდათ,idat
Гулятов,guliatov,გუმბათოვ,gumbatov
Бичелошвили,bicheloshvili,ბიჩელაშვილი,bichelashvili
Сакун,sakun,საკუნ,sakun
Вачаров,vacharov,ზახაროვ,zakharov
Золотаров,zolotarov,ზოლოტარევ,zolotarev
Боглев,boglev,ბოგიევა,bogieva
Калдашев,kaldashev,კარდაშევ,kardashev
Лекцашвили,lektsashvili,ლეკიაშვილი,lekiashvili
Семкови,semkovi,სემკოვი,semkovi
Гарифулин,garifulin,გალიმულინ,galimulin
Мисырьян,misir'ian,მისირიან,misirian
Юзбашянец,iuzbashianets,იუზბაშიან,iuzbashian
Соверьянов,sover'ianov,ავერიანოვ,averianov
Давитшали,davitshali,დავითაშვილი,davitashvili
Шенгале,shengale,შენგალს,shengals
Гваличава,gvalichava,ყალიჩავა,khalichava
Кисраури,kisrauri,სისაური,sisauri
Домничев,domnichev,ფომიჩევა,pomicheva
Турянский,turianskii,ურიანსკი,urianski
Четрекашвили,chetrekashvili,ჩიტრეკაშვილი,chitrekashvili
Гувашели,guvasheli,გავაშელი,gavasheli
Робиташвин,robitashvin,რობიტაშვილი,robitashvili
Чичкиян,chichkiian,ჩიჩოიან,chichoian
Джамволодзе,dzhamvolodze,მჟავანაძე,mzhavanadze
Саталадзе,sataladze,სათალანძე,satalandze
Чурашвили,churashvili,ყურაშვილი,khurashvili
Хелаля,khelalia,ხელაია,khelaia
Габбазов,gabbazov,აბბაზოვ,abbazov
Бефщешпи,befscheshpi,ბესჩასტნი,beschastni
Кайшаул,kaishaul,კაიშაური,kaishauri
Завдыкьян,zavdik'ian,ზადიკიან,zadikian
Секьвиян,sek'viian,სევიკიან,sevikian
Гилькевич,gil'kevich,გაიდუკევიჩ,gaidukevich
Маргимадзе,margimadze,თარგამაძე,targamadze
Теметрадзе,temetradze,დემეტრაძე,demetradze
Мдзинорашвили,mdzinorashvili,მძინარაშვილი,mdzinarashvili
Гольдфайн,gol'dfain,გოლდმან,goldman
Когитадзе,kogitadze,გოგიტაძე,gogitadze
Гелозарашвили,gelozarashvili,გელაზარაშვილი,gelazarashvili
Ганигашвили,ganigashvili,ჯანიგაშვილი,janigashvili
Кокоридзе,kokoridze,კობერიძე,koberidze
Тумонян,tumonian,თუმანიან,tumanian
Девидзя,devidzia,დევიძე,devidze
Челдиев,cheldiev,ჩელდიევა,cheldieva
Лаксашвилли,laksashvilli,პაკსაშვილი,paksashvili
Ушбиев,ushbiev,ტუშდიევ,tushdiev
Кабилая,kabilaia,გაბილაია,gabilaia
Ибризошвили,ibrizoshvili,ბაიდოშვილი,baidoshvili
Нифтиев,niftiev,ბიტიევ,bitiev
Куртгенишвили,kurtgenishvili,გურგენიშვილი,gurgenishvili
Чиктакошвили,chiktakoshvili,ჩიტაშვილი,chitashvili
Абхаджава,abkhadzhava,აბხაზავა,abkhazava
Минабди,minabdi,მენაბდე,menabde
Гогуядзе,goguiadze,გოგუაძე,goguadze
Кобалиц,kobalits,კობალიან,kobalian
Карчшвили,karchshvili,დარჩაშვილი,darchashvili
Булбулов,bulbulov,ბულბულოვი,bulbulovi
Карганов,karganov,კარგანოვა,karganova
Данилялян,danilialian,დანიელიან,danielian
Ханнанов,khannanov,კანანოვ,kananov
Тропандзе,tropandze,ტრაპაიძე,trapaidze
Хечеашвили,khecheashvili,ხეჩუაშვილი,khechuashvili
Астротян,astrotian,ასტოიან,astoian
Чернякин,cherniakin,ჩერნიაკი,cherniaki
Бостагоношвиле,bostagonoshvile,ბოსტოღონაშვილი,bostoghonashvili
Галаган,galagan,გალაგან,galagan
Прощерук,proscheruk,პროხორუკ,prokhoruk
Копалян,kopalian,კოპალიანი,kopaliani
Балогонян,balogonian,დალაგონიან,dalagonian
Таникашвили,tanikashvili,თინიკაშვილი,tinikashvili
Тункоридзе,tunkoridze,თუნაურიძე,tunauridze
Лебедев-Кисельов,lebedev-kisel'ov,ლებედევი,lebedevi
Мголоблишвили,mgoloblishvili,მგალობლიშვილი,mgaloblishvili
Абисогомян,abisogomian,აბისოგომიან,abisogomian
Гергидзе,gergidze,გერგიძე,gergidze
Фароев,faroev,ნაროევ,naroev
Чирадже,chiradzhe,ჩირაძე,chiradze
Лителошвили,liteloshvili,ტეტელოშვილი,teteloshvili
Арачелян,arachelian,არაქელიან,araqelian
Гулегашвили,gulegashvili,გალეგაშვილი,galegashvili
Микушули,mikushuli,მუშულა,mushula
Джамалудинов,dzhamaludinov,ჯამალუდინოვი,jamaludinovi
Бачукура,bachukura,ბუჩუკური,buchukuri
Вбурашвили,vburashvili,ბურაშვილი,burashvili
Далибашвили,dalibashvili,დელიბაშვილი,delibashvili
Сапар,sapar,საფარი,sapari
Пирадов,piradov,პირადოვი,piradovi
Кирухай,kirukhai,კიხაი,kikhai
Цацалишвили,tsatsalishvili,წაწალაშვილი,tsatsalashvili
Агачия,agachiia,კაკაჩია,kakachia
Курданидзе,kurdanidze,კურტანიძე,kurtanidze
Шлагидзе,shlagidze,შაგიძე,shagidze
Шенделашвили,shendelashvili,შინდელაშვილი,shindelashvili
Болхашвили,bolkhashvili,ბოხაშვილი,bokhashvili
Саросидзе,sarosidze,სარალიძე,saralidze
Шамигило,shamigilo,შამუგია,shamugia
Полнашвили,polnashvili,გონაშვილი,gonashvili
Альбудашвилли,al'budashvilli,ალბუთაშვილი,albutashvili
Агоносян,agonosian,გინოსიან,ginosian
Какетошвили,kaketoshvili,კაკოშვილი,kakoshvili
Поланджян,polandzhian,გოლანძია,golandzia
Льомоа,l'omoa,ლომია,lomia
Шашпашвили,shashpashvili,შაშიაშვილი,shashiashvili
Таврин,tavrin,გავრინ,gavrin
Колмохелидзе,kolmokhelidze,კალმახელიძე,kalmakhelidze
Полаташвили,polatashvili,ფოლადაშვილი,poladashvili
Мачтатзи,machtatzi,მაჩიტაძე,machitadze
Гургасилидзе,gurgasilidze,გორგასლიძე,gorgaslidze
Зулишвили,zulishvili,გულიშვილი,gulishvili
Сильченко,sil'chenko,სილჩენკო,silchenko
Коченодозашвили,kochenodozashvili,ხეროდინაშვილი,kherodinashvili
Востольц,vostol'ts,მოსკალეც,moskalets
Парупуа,parupua,ფარულუა,parulua
Доногоньян,donogon'ian,ტონოგონიან,tonogonian
Маркишвиле,markishvile,მარგიშვილი,margishvili
Суханошвили,sukhanoshvili,სულხანიშვილი,sulkhanishvili
Чернолуидзе,chernoluidze,ჩერნოლუცკი,chernolutski
Чалаиташвили,chalaitashvili,ჩალათაშვილი,chalatashvili
Штабов,shtabov,შაბო,shabo
Гикаль,gikal',გიკა,gika
Кабурия,kaburiia,ჯაბურია,jaburia
"Ерошов (Ерошев, Ершов)","eroshov (eroshev, ershov)",ოსტროვერხოვი,ostroverkhovi
Сароянц,saroiants,სარიანც,sariants
Михов,mikhov,მიხოვა,mikhova
Качарова,kacharova,კოჩაროვა,kocharova
Литкин,litkin,ლიტკინ,litkin
Чирикбая,chirikbaia,ჩირიკბაია,chirikbaia
Сататашвили,satatashvili,საათაშვილი,saatashvili
Нинакошвили,ninakoshvili,ნინიკაშვილი,ninikashvili
Рамишульшвили,ramishul'shvili,ამისულაშვილი,amisulashvili
Доводжан,dovodzhan,ვოლჟან,volzhan
Каганец,kaganets,კადენეც,kadenets
Андрсасян,andrsasian,ანდრასიან,andrasian
Бигу,bigu,ბიგუა,bigua
Калян,kalian,პალიან,palian
Марфанашвили,marfanashvili,მარდანაშვილი,mardanashvili
Домиташвили,domitashvili,ლომიტაშვილი,lomitashvili
Бениошвили,benioshvili,ბენიაშვილი,beniashvili
Лжинчарадзе,lzhincharadze,ჩინჩარაძე,chincharadze
Сунтадзе,suntadze,სუნტიძე,suntidze
Усиниташвили,usinitashvili,უსანიტაშვილი,usanitashvili
Пичулис,pichulis,ფაჩულია,pachulia
Шиникашвили,shinikashvili,შინჯიკაშვილი,shinjikashvili
Арахчан,arakhchan,არაკელიან,arakelian
Робакмодзе,robakmodze,კობახიძე,kobakhidze
Хабиашвили,khabiashvili,ხატიაშვილი,khatiashvili
Мурушашвили,murushashvili,მარუშაშვილი,marushashvili
Мгалишвили,mgalishvili,მგლიშვილი,mglishvili
Джгуташвили,dzhgutashvili,ძიგურაშვილი,dzigurashvili
Мартиков,martikov,მარტიკოვი,martikovi
Чертов,chertov,ჩერტოვა,chertova
Бараймов,baraimov,ბაირამოვ,bairamov
Конкебашвили,konkebashvili,კენკებაშვილი,kenkebashvili
Повергуев,poverguev,პოლეტაევ,poletaev
Курсио,kursio,კუცია,kutsia
Якобов,iakobov,იაკუბოვ,iakubov
Таполян,tapolian,ტოპოლიან,topolian
Гарделадзе,gardeladze,გორდელაძე,gordeladze
Дибциабадзе,dibtsiabadze,ცაბაძე,tsabadze
Когричьян,kogrich'ian,გოგრიჭიანი,gogritchiani
Олкава,olkava,კუკავა,kukava
Каплиндашвилли,kaplindashvilli,გაფრინდაშვილი,gaprindashvili
Седжей,sedzhei,სედოვი,sedovi
Арюпин,ariupin,არიშინ,arishin
Тимуров,timurov,ზიმიროვ,zimirov
Митишашвили,mitishashvili,მიტიჩაშვილი,mitichashvili
Чмокадзе,chmokadze,ჩოგაძე,chogadze
Хахиошвили,khakhioshvili,ხახიაშვილი,khakhiashvili
Черезов,cherezov,ჩერეზოვა,cherezova
Парсаданян,parsadanian,ფარსადანიანი,parsadaniani
Умбейшвили,umbeishvili,ბუმბეიშვილი,bumbeishvili
Ангулиндзе,angulindze,ანგურიძე,anguridze
Почхово,pochkhovo,ფოჩხუა,pochkhua
Мукамян,mukamian,მუკანიან,mukanian
Богданян,bogdanian,ბოგდანიანი,bogdaniani
Мотви,motvi,მოევი,moevi
Арутьян,arut'ian,არუთუნიან,arutunian
Ахадыль,akhadil',ახადელი,akhadeli
Евдокушин,evdokushin,ვოლოშინ,voloshin
Тхэлидзе,tkhelidze,თხელიძე,tkhelidze
Потуридзе,poturidze,ფუთურიძე,puturidze
Денслян,denslian,დანელიან,danelian
Андриасав,andriasav,ანდრიასოვი,andriasovi
Пасурашвилли,pasurashvilli,ფასურაშვილი,pasurashvili
Имонадзе,imonadze,იმნაძე,imnadze
Парулья,parul'ia,ფარულავა,parulava
Оружандов,oruzhandov,ოროჟანდოვი,orozhandovi
Гедакян,gedakian,გეოდაკიან,geodakian
Гогеа,gogea,გოგია,gogia
Патрошвили,patroshvili,ნატროშვილი,natroshvili
Суромили,suromili,სურამელი,surameli
Мирчашвили,mirchashvili,მირუაშვილი,miruashvili
Кохобришвили,kokhobrishvili,კახაბრიშვილი,kakhabrishvili
Ростошвиян,rostoshviian,როსტოშვილი,rostoshvili
Мухаджанов,mukhadzhanov,მუხამედჟანოვა,mukhamedzhanova
Лошев,loshev,ქოსაევ,qosaev
Уммет,ummet,ნემეტ,nemet
Гагешидзе,gageshidze,გეგეშიძე,gegeshidze
Хоскошвили,khoskoshvili,ხოსროშვილი,khosroshvili
Курея,kureia,კურედა,kureda
Топсахилов,topsakhilov,ტოპსახალოვი,topsakhalovi
Арсеньянц,arsen'iants,არსენიანი,arseniani
Гихлидзе,gikhlidze,მიხელიძე,mikhelidze
Хамалдашвилли,khamaldashvilli,ხომალდაშვილი,khomaldashvili
Шавлушашвили,shavlushashvili,შავლუხაშვილი,shavlukhashvili
Джелгания,dzhelganiia,ძაგანია,dzagania
Колопутов,koloputov,კოლოპოტოვ,kolopotov
Чергзшвили,chergzshvili,ჩერქეზიშვილი,cherqezishvili
Казрди,kazrdi,კანიდი,kanidi
Мичитадзе,michitadze,მაჩიტაძე,machitadze
Челукидзе,chelukidze,ჩულუხიძე,chulukhidze
Пареладзе,pareladze,ფართლაძე,partladze
Тарнаев,tarnaev,თარაევ,taraev
Жалагани,zhalagani,ღალაიანი,ghalaiani
Мкаданушвили,mkadanushvili,კადანაშვილი,kadanashvili
Ткебучави,tkebuchavi,ტყებუჩავა,tkhebuchava
Набиридзе,nabiridze,ნადირიძე,nadiridze
Пендиашвили,pendiashvili,ბენდიაშვილი,bendiashvili
Загорян,zagorian,გოგორიან,gogorian
Чибухает,chibukhaet,ჩიბუხაია,chibukhaia
Тяньяшвилли,tian'iashvilli,თანიაშვილი,taniashvili
Портянко,portianko,პორტიანკოვ,portiankov
Бананашвили,bananashvili,ბანანაშვილი,bananashvili
Кавазашвилли,kavazashvilli,კავაზაშვილი,kavazashvili
Степовьюк,stepov'iuk,სტეპოვაია,stepovaia
Бигвав,bigvav,ბიგვავა,bigvava
Анцурадзе,antsuradze,აიწურაძე,aitsuradze
Чинчигула,chinchigula,ჩიჩაგუა,chichagua
Григорий,grigorii,გრიგორიანი,grigoriani
Курносиков,kurnosikov,კურნოსიკი,kurnosiki
Татсоев,tatsoev,თასოევი,tasoevi
Тволовадзе,tvolovadze,თვალავაძე,tvalavadze
Куматадзе,kumatadze,კუპატაძე,kupatadze
Бенуашвили,benuashvili,ბერუაშვილი,beruashvili
Хунжуа,khunzhua,ხუჭუა,khutchua
Колегов,kolegov,კოლესოვა,kolesova
Хокишвили,khokishvili,ხოკრიშვილი,khokrishvili
Кошмадзе,koshmadze,კოშაძე,koshadze
Баишев,baishev,ბაიშევი,baishevi
Динкашвили,dinkashvili,დინგაშვილი,dingashvili
Ставинский,stavinskii,სტალინსკი,stalinski
Ирахим,irakhim,იბრახიმ,ibrakhim
Джишвиашвили,dzhishviashvili,ჟიჟიაშვილი,zhizhiashvili
Сахворашвили,sakhvorashvili,საყევარაშვილი,sakhevarashvili
Чохиялидзе,chokhiialidze,ხოხიაიძე,khokhiaidze
Лагвылава,lagvilava,ლაგვილავა,lagvilava
Тиемоладзе,tiemoladze,ტყემალაძე,tkhemaladze
Нарсыя,narsiia,ნარსია,narsia
Узбектишвили,uzbektishvili,ურბეხაშვილი,urbekhashvili
Чахудошвили,chakhudoshvili,ჩახუნაშვილი,chakhunashvili
Гашвилли,gashvilli,იაშვილი,iashvili
Чохополидзе,chokhopolidze,ჭოხონელიძე,tchokhonelidze
Пичхады,pichkhadi,ფიჩხაია,pichkhaia
Цытелашвили,tsitelashvili,წითელაშვილი,tsitelashvili
Морикян,morikian,მარიკიან,marikian
Чахунашвали,chakhunashvali,ჩახუნაშვილი,chakhunashvili
Циминтил,tsimintil,ციმინტია,tsimintia
Исальян,isal'ian,ისაიან,isaian
Абколян,abkolian,აკოფიან,akopian
Пепериди,peperidi,პიპერიდი,piperidi
Байбин,baibin,ბაბან,baban
Начарьян,nachar'ian,ნაჩარიან,nacharian
Питонов,pitonov,სიმონოვ,simonov
Хоратишвили,khoratishvili,ხარატიშვილი,kharatishvili
Кенкавашвили,kenkavashvili,კენკებაშვილი,kenkebashvili
Карсадзе,karsadze,კაცაძე,katsadze
Мкурпалидзе,mkurpalidze,მკურნალიძე,mkurnalidze
Жирян,zhirian,ხდრიან,khdrian
Джиндчарадзе,dzhindcharadze,ჭინჭარაძე,tchintcharadze
Ихведняни,ikhvedniani,სხვედიანი,skhvediani
Омброладзе,ombroladze,ამბროლაძე,ambroladze
Заздонян,zazdonian,ზადოიან,zadoian
Тутбиридзе,tutbiridze,თუთბერიძე,tutberidze
Отияшвили,otiiashvili,ოთიაშვილი,otiashvili
Куратаули,kuratauli,ქურთაული,qurtauli
Чачавадзе,chachavadze,ჩაჩანიძე,chachanidze
Саребекян,sarebekian,სარიბეკიან,saribekian
Гернабиян,gernabiian,მერაბიან,merabian
Тунуян-Алиев,tunuian-aliev,დუნიამალიევი,duniamalievi
Бардовилиц,bardovilits,მარდოვინი,mardovini
Ломиз,lomiz,ლომია,lomia
Мхиидзе,mkhiidze,მხეიძე,mkheidze
Двелисянин,dvelisianin,გველესიანი,gvelesiani
Чанглишвили,changlishvili,ჩანგლიშვილი,changlishvili
Филипосьян,filipos'ian,ფილიპოსიან,piliposian
Зазадяс,zazadias,ზარანდია,zarandia
Жооржолиани,zhoorzholiani,ჟორჟოლიანი,zhorzholiani
Пирчадзе,pirchadze,ბირჩაძე,birchadze
Пцкаладзе,ptskaladze,ფცქიალაძე,ptsqialadze
Конончик,kononchik,კონონჩუკ,kononchuk
Мусеин,musein,გუსეინ,gusein
Шашба,shashba,ხაშბა,khashba
Атобегашвили,atobegashvili,ათაბეგაშვილი,atabegashvili
Цогоев,tsogoev,ცოგოევა,tsogoeva
Дзоцелидзе,dzotselidze,ძოწენიძე,dzotsenidze
Гагаури,gagauri,გიგაური,gigauri
Синдецкий,sindetskii,სენდეცკი,sendetski
Кицибава,kitsibava,კუციავა,kutsiava
Каралашвил,karalashvil,კაკალაშვილი,kakalashvili
Куртидзе,kurtidze,კურტანიძე,kurtanidze
Аваканян,avakanian,ოვაკანიან,ovakanian
Окульян,okul'ian,კულოიან,kuloian
Варданя,vardania,ვარდანია,vardania
Паташидзе,patashidze,ტატაშიძე,tatashidze
Пжалава,pzhalava,ბჟალავა,bzhalava
Похвершашвили,pokhvershashvili,ფოცხვერაშვილი,potskhverashvili
Сосебошвили,soseboshvili,სოსებაშვილი,sosebashvili
Самадолашвили,samadolashvili,სამადალაშვილი,samadalashvili
Хведелидзи,khvedelidzi,ხვედელიძე,khvedelidze
Ходеашвили,khodeashvili,ხოხაშვილი,khokhashvili
Демебатян,demebatian,დემერჩიან,demerchian
Жураев,zhuraev,შურაევი,shuraevi
Цытеладзе,tsiteladze,წითელაძე,tsiteladze
Коделия,kodeliia,დოდელია,dodelia
Мацхарашвили,matskharashvili,მაცხარაშვილი,matskharashvili
Гиоргожанив,giorgozhaniv,გიორგობიანი,giorgobiani
Курушвили,kurushvili,კუროშვილი,kuroshvili
Багничев,bagnichev,კალაიჩევ,kalaichev
Гурченьян,gurchen'ian,გურგენიან,gurgenian
Кипрылашвили,kiprilashvili,კიკილაშვილი,kikilashvili
Калачнюк,kalachniuk,კალაჩნიკ,kalachnik
Молознишвили,moloznishvili,მოლოზნიშვილი,moloznishvili
Мусафаев,musafaev,მუსაევ,musaev
Клюшкин,kliushkin,კიუშკინა,kiushkina
Свимокидзе,svimokidze,სიმონიძე,simonidze
Пекадзе,pekadze,ფერაძე,peradze
Киримелашвили,kirimelashvili,ყირიმელაშვილი,khirimelashvili
Мамирнашвили,mamirnashvili,მამინაშვილი,maminashvili
Соломка,solomka,სოლომკა,solomka
Тевдорошвилли,tevdoroshvilli,თევდორაშვილი,tevdorashvili
Хатизашвили (Хатиашвили),khatizashvili (khatiashvili),ზატიკაშვილი-ხოსიაშვილი,zatikashvili-khosiashvili
Паиладзе,pailadze,ფაილაძე,pailadze
