rus,en,matched,matchedEngName
Бермузе,bermuze,ბერიძე,beridze
Кашаношвилли,kashanoshvilli,კაშაკაშვილი,kashakashvili
Плантин,plantin,ფანთია,pantia
Цикааури,tsikaauri,წიკლაური,tsiklauri
Гамоерев,gamoerev,გალოგრე,galogre
Лепенко,lepenko,ლაპენკო,lapenko
Красенко,krasenko,კრასენკო,krasenko
Курелошвили,kureloshvili,კუმელაშვილი,kumelashvili
Косумьян,kosum'ian,კოსიან,kosian
Гецаж,getsazh,გეწაძე,getsadze
Вошодзе,voshodze,გოშაძე,goshadze
Загарьев,zagar'ev,ლაზარევ,lazarev
Корамошбили,koramoshbili,იორამაშვილი,ioramashvili
Могланерадзе,moglaneradze,მაღლაფერიძე,maghlaperidze
Эмкбарашвили,emkbarashvili,ლეკბარაშვილი,lekbarashvili
Джагоднишвили,dzhagodnishvili,ძაგანიშვილი,dzaganishvili
Пуишвили,puishvili,ბუიშვილი,buishvili
Ревузошвили,revuzoshvili,რევაზიშვილი,revazishvili
Цвинашвили,tsvinashvili,ღვინაშვილი,ghvinashvili
Зарекашвили,zarekashvili,ზარდიაშვილი,zardiashvili
Кебаладзе,kebaladze,კობალაძე,kobaladze
Цицанашвили,tsitsanashvili,ცაცანაშვილი,tsatsanashvili
Цитараули,tsitarauli,წითურაული,tsiturauli
Коташвилли,kotashvilli,კოტაშვილი,kotashvili
Нэпэ,nepe,ნეპკე,nepke
Хацкевич,khatskevich,ხაცკევიჩ,khatskevich
Вариазов,variazov,ვართანოვ,vartanov
Титирян,titirian,ტიტირიან,titirian
Ахалкашвили,akhalkashvili,ახალაშვილი,akhalashvili
Шорозия,shoroziia,შეროზია,sherozia
Тетеашвили,teteashvili,თეთრაშვილი,tetrashvili
Ороджанашвили,orodzhanashvili,ოროჟანდაშვილი,orozhandashvili
Дебелий,debelii,ბებელი,bebeli
Чернига,cherniga,ჩერნეგა,chernega
Кинтория,kintoriia,კინტირაია,kintiraia
Дигуташвили,digutashvili,დიგურაშვილი,digurashvili
Багринцев,bagrintsev,ბაგრინცევა,bagrintseva
Фирстов,firstov,ფირსოვ,pirsov
Калдова,kaldova,კალოვა,kalova
Заименко,zaimenko,ზიმენკო,zimenko
Латин,latin,ლარინ,larin
Люрсанмашвили,liursanmashvili,ლურსმანაშვილი,lursmanashvili
Бологошвили,bologoshvili,ბოლოთაშვილი,bolotashvili
Депашули,depashuli,სეფაშვილი,sepashvili
Хекаладзе,khekaladze,ხელაძე,kheladze
Гвиндадзе,gvindadze,გვინდაძე,gvindadze
Пфрудунашов,pfrudunashov,კუდრიაშოვ,kudriashov
Екскиджан,ekskidzhan,კლიდჟანი,klidzhani
Келеджеридзе,keledzheridze,კელენჯერიძე,kelenjeridze
Мадзелевский,madzelevskii,ბაზილევსკი,bazilevski
Бастилошвили,bastiloshvili,ბასილაშვილი,basilashvili
Маджарашвили,madzharashvili,მაძღარაშვილი,madzgharashvili
Шинделешвили,shindeleshvili,შინდელიშვილი,shindelishvili
Ровелашвили,rovelashvili,რომელაშვილი,romelashvili
Саворовский,savorovskii,იავოლოვსკი,iavolovski
Гаганава,gaganava,გასანოვა,gasanova
Шулепин,shulepin,შტეპინ,shtepin
Туенадзе,tuenadze,თენაძე,tenadze
Хмыров,khmirov,ხმიროვი,khmirovi
Аттаев,attaev,ატაევ,ataev
Лолитадзе,lolitadze,ლომთაძე,lomtadze
Сахварронидзе,sakhvarronidze,საყვარელიძე,sakhvarelidze
Пачулая,pachulaia,ფაჩულია,pachulia
Малоиванов,maloivanov,მალიანოვა,malianova
Пертния,pertniia,პერტაია,pertaia
Снабаладзе,snabaladze,საბანაძე,sabanadze
Какачешвили,kakacheshvili,კაკაჩიშვილი,kakachishvili
Касиян,kasiian,კასოიან,kasoian
Гамсахочишвили,gamsakhochishvili,გამსახურდიშვილი,gamsakhurdishvili
Квирашвили,kvirashvili,კვიტაშვილი,kvitashvili
Посейшвили,poseishvili,ფასეიშვილი,paseishvili
Литвяк,litviak,ლიტვიაკ,litviak
Павлинишвили,pavlinishvili,ფავლენიშვილი,pavlenishvili
Арсолидзе,arsolidze,არსენიძე,arsenidze
Дурганьян,durgan'ian,დურგარიან,durgarian
Разумошвили,razumoshvili,ქაზუმაშვილი,qazumashvili
Мчеделов,mchedelov,მჭედლოვი,mtchedlovi
Карабагаз,karabagaz,კარაბაგლი,karabagli
Гуркиев,gurkiev,გურჯიევი,gurjievi
Бокоцрадзе,bokotsradze,ბოცვაძე,botsvadze
Челхшвили,chelkhshvili,ჩალხაშვილი,chalkhashvili
Цевгошвили,tsevgoshvili,ცოგოშვილი,tsogoshvili
Сахниев,sakhniev,სახიევა,sakhieva
Гачура,gachura,გუჩუა,guchua
Монворян,monvorian,მოსოიან,mosoian
Колбандян,kolbandian,ნალბანდიან,nalbandian
...учанозе,...uchanoze,გეგუჩაძე,geguchadze
Жкенди,zhkendi,ჟღენტი,zhghenti
Миклякадзе,mikliakadze,ლიკლიკაძე,liklikadze
Давица,davitsa,დავითია,davitia
Бидаров,bidarov,ბიტაროვ,bitarov
Шахбатян,shakhbatian,შახბატიან,shakhbatian
Павлухов,pavlukhov,ავლუხოვი,avlukhovi
Макагодзе,makagodze,მანაგაძე,managadze
Меняйло,meniailo,მანოილო,manoilo
Тавзявзе,tavziavze,თევზაძე,tevzadze
Битков,bitkov,ბიკოვ,bikov
Гигладзе,gigladze,გიგიაძე,gigiadze
Гаврусь,gavrus',გავრიშ,gavrish
Лавриенко,lavrienko,ლავრინენკო,lavrinenko
Дядаев,diadaev,დიადიაევი,diadiaevi
Ноуба,nouba,ვოუბა,vouba
Эсапия,esapiia,ესართია,esartia
Килинзеридже,kilinzeridzhe,კელენჯერიძე,kelenjeridze
Коландарашвили,kolandarashvili,კალანდარაშვილი,kalandarashvili
Квирквеня,kvirkvenia,კვირკველია,kvirkvelia
Ахуледян,akhuledian,ახვლედიანი,akhvlediani
Сумбатьян,sumbat'ian,სუმბათიანი,sumbatiani
Колябин,koliabin,კოლიაგინ,koliagin
Цуруцлич,tsurutslich,სურდუტოვიჩ,surdutovich
Серенок,serenok,გირენოკ,girenok
Николашивили,nikolashivili,ნიკოლაშვილი,nikolashvili
Маласиди,malasidi,მალასიძე,malasidze
Панакерашвили,panakerashvili,ფაფაკერაშვილი,papakerashvili
Шейхисаев,sheikhisaev,შიხიევ,shikhiev
Алалешвили,alaleshvili,ალადაშვილი,aladashvili
Мохначев,mokhnachev,მახნაჩევი,makhnachevi
Пня,pnia,ფონია,ponia
Жоржаини,zhorzhaini,ჟორჟოლიანი,zhorzholiani
Кошилян,koshilian,კოშტოიან,koshtoian
Хоробошвили,khoroboshvili,ხოროიშვილი,khoroishvili
Маршапия,marshapiia,მარშანია,marshania
Соури,souri,საური,sauri
Бахинил,bakhinil,ბახინი,bakhini
Авдевич,avdevich,ავდოევი,avdoevi
Илурадзе,iluradze,ილურიძე,iluridze
Ченян,chenian,ჩემია,chemia
Бумбейшили,bumbeishili,ბუმბეიშვილი,bumbeishvili
Божанидзе,bozhanidze,ბეჟანიძე,bezhanidze
Байракбаров,bairakbarov,ბარაბანოვ,barabanov
Куленджаридзе,kulendzharidze,ლონდარიძე,londaridze
Шершевский,shershevskii,სტაშევსკი,stashevski
Сукеашвили,sukeashvili,სუხაშვილი,sukhashvili
Цульяшвилли,tsul'iashvilli,წულიაშვილი,tsuliashvili
Такушинов,takushinov,ბახჩინოვ,bakhchinov
Главодзе,glavodze,ალავიძე,alavidze
Хехела,khekhela,ჩოხელი,chokheli
Челогуа,chelogua,ჩოგუა,chogua
Мчедалашвили,mchedalashvili,ჭედილაშვილი,tchedilashvili
Поцхиерия,potskhieriia,ფოცხვერია,potskhveria
Хрящев,khriaschev,ხრიაშჩევა,khriashcheva
Гугунский,gugunskii,გუგუნანი,gugunani
Тузилкин,tuzilkin,ტუზილკინა,tuzilkina
Чимян,chimian,ჩემია,chemia
Шаная,shanaia,შანავა,shanava
Бурадде,buradde,ბერაძე,beradze
Андраханов,andrakhanov,ანდრიანოვ,andrianov
Джваршеншвили,dzhvarshenshvili,ჯვარშეიშვილი,jvarsheishvili
Будбая,budbaia,ბუთბაია,butbaia
Бабохидзе (Бабдхидзе),babokhidze (babdkhidze),აბაშიძე-კახიძე,abashidze-kakhidze
Данквиашвили,dankviashvili,დათვიაშვილი,datviashvili
Мелекьян,melek'ian,მელიკიან,melikian
Родгейм,rodgeim,როდე,rode
Гобенадзе,gobenadze,ჯორბენაძე,jorbenadze
Тырин,tirin,ტირონ,tiron
Шиншия,shinshiia,შიპშინა,shipshina
Акижбая,akizhbaia,აკიშბაია,akishbaia
Аркапия,arkapiia,არქანია,arqania
Мудебадз,mudebadz,მოდებაძე,modebadze
Копитцев,kopittsev,კოპიტცევა,kopittseva
Карджиев,kardzhiev,გადჟიევ,gadzhiev
Бахжидзе,bakhzhidze,ბახტიძე,bakhtidze
Бетявшвили,betiavshvili,ბეთიაშვილი,betiashvili
Окромчедлидзе,okromchedlidze,ოქრომჭედლიძე,oqromtchedlidze
Арбыладзе,arbiladze,არბოლაძე,arboladze
Дзакаев,dzakaev,ძუკაევი,dzukaevi
Сиямашвили,siiamashvili,სიამაშვილი,siamashvili
Имермишвили,imermishvili,იმერლიშვილი,imerlishvili
Ловджанидзе,lovdzhanidze,ლობჟანიძე,lobzhanidze
Чотанидзе,chotanidze,ჩობანიძე,chobanidze
Кацмарешвили,katsmareshvili,კიწმარიშვილი,kitsmarishvili
Мозмешвили,mozmeshvili,მაზმიშვილი,mazmishvili
Годиев,godiev,გუდიევ,gudiev
Далибалдян,dalibaldian,დალიბალდიან,dalibaldian
Агапарян,agaparian,აგალარიან,agalarian
Парцхалашвили,partskhalashvili,ფირცხალაშვილი,pirtskhalashvili
Улут,ulut,ბულუთ,bulut
Гаваев,gavaev,გაზაევ,gazaev
Кочаян,kochaian,კოჩარიან,kocharian
Давитвлиани,davitvliani,დავითვლიანი,davitvliani
Дарахолидзе,darakholidze,დარახველიძე,darakhvelidze
Пибилюри,pibiliuri,ბიბილური,bibiluri
Крывишвили,krivishvili,კრავიშვილი,kravishvili
Сихувашвили,sikhuvashvili,სიხუაშვილი,sikhuashvili
Мчеглашвили,mcheglashvili,აჩელაშვილი,achelashvili
Альбуташвили,al'butashvili,ალბუთაშვილი,albutashvili
Смолинский,smolinskii,სმოლიანსკი,smolianski
Мусьяшвили,mus'iashvili,მოსიაშვილი,mosiashvili
Квиткин,kvitkin,კიტკინ,kitkin
Шенкелашвили,shenkelashvili,შენკენაშვილი,shenkenashvili
Андреева,andreeva,ანდრეევა,andreeva
Кердукашивили,kerdukashivili,კერდიკაშვილი,kerdikashvili
Качарива,kachariva,კაჭარავა,katcharava
Алукашвили,alukashvili,ლუკაშვილი,lukashvili
Габиашвили,gabiashvili,გაბიტაშვილი,gabitashvili
Сисашвили,sisashvili,სიბაშვილი,sibashvili
Квацубад,kvatsubad,კაცუბა,katsuba
Цкарлошвили,tskarloshvili,კარლოშვილი,karloshvili
Хугая,khugaia,ხასაია,khasaia
Колмахолидзе,kolmakholidze,კალმახელიძე,kalmakhelidze
Эйдовс,eidovs,სეიდოვი,seidovi
Гагохия,gagokhiia,გოგოხია,gogokhia
Доросели,doroseli,გორისელი,goriseli
Жеребилов,zherebilov,ჟერებკო,zherebko
Шубляшвили,shubliashvili,შავლიაშვილი,shavliashvili
Келевкаев,kelevkaev,კეხვაევი,kekhvaevi
Натамашвили,natamashvili,ქათამაშვილი,qatamashvili
Яфкаров,iafkarov,ასკაროვ,askarov
Гогеношвили,gogenoshvili,გოგინაშვილი,goginashvili
Хатябуридзе,khatiaburidze,ხაჭაპურიძე,khatchapuridze
Охитладзе,okhitladze,სხირტლაძე,skhirtladze
Браташвили,bratashvili,ბარათაშვილი,baratashvili
Кидашвилли,kidashvilli,კუდაშვილი,kudashvili
Почкадзе,pochkadze,კოჩაძე,kochadze
Копольянс,kopol'ians,კოპალიანი,kopaliani
Мурза,murza,მურზა,murza
Шаверодошвили,shaverodoshvili,შავერდოშვილი,shaverdoshvili
Дидебуладзе,didebuladze,დიდებულიძე,didebulidze
Ташяк,tashiak,ტაშიან,tashian
Бонгашвили,bongashvili,ნონიაშვილი,noniashvili
Харетов,kharetov,ხარიტოვ,kharitov
Бадуян,baduian,ბადოიან,badoian
Чепурко,chepurko,ჩეპურკო,chepurko
Карибзе,karibze,ზარიძე,zaridze
Куцаров,kutsarov,კუცუროვა,kutsurova
Абодза,abodza,გაბოძე,gabodze
Алибеношвили,alibenoshvili,ალიბეგაშვილი,alibegashvili
Аладжания,aladzhaniia,ლაბჟანია,labzhania
Джеверашвили,dzheverashvili,ჟამერაშვილი,zhamerashvili
Пудишвили,pudishvili,გუდიშვილი,gudishvili
Куриян,kuriian,კუროიან,kuroian
Барджемидзе,bardzhemidze,ბარძემაძე,bardzemadze
Карчиладзе,karchiladze,ქარჩილაძე,qarchiladze
Пацил,patsil,ფაცია,patsia
Апочев,apochev,კოჩევი,kochevi
Питури,pituri,ფითურია,pituria
Кискиедзи,kiskiedzi,კისკეიძე,kiskeidze
Савоненко,savonenko,სავონენკო,savonenko
Гвалил,gvalil,გვალია,gvalia
Шаруфдзе,sharufdze,შარაძე,sharadze
Маципула,matsipula,მასიუტა,masiuta
Гардавадзе,gardavadze,გარდავაძე,gardavadze
Мухалов,mukhalov,მუხტაროვ,mukhtarov
Лекияшвили,lekiiashvili,ლეკიაშვილი,lekiashvili
Тер-Аветинов,ter-avetinov,ტერ-ავეტისოვი,ter-avetisovi
Давлашаридзе,davlasharidze,დავლაშერიძე,davlasheridze
Саиба,saiba,სკიბა,skiba
Долкоев,dolkoev,ვოლკოვ,volkov
Макертичан,makertichan,მაკარტიჩანი,makartichani
Мчебриев,mchebriev,მღებროვ,mghebrov
Бибинешивили,bibineshivili,ბიბინეიშვილი,bibineishvili
Улогов,ulogov,ოლაგოვ,olagov
Вайндорф,vaindorf,ვანდორო,vandoro
Довронов,dovronov,დობრონოს,dobronos
Скордия,skordiia,სორდია,sordia
Астратов,astratov,ისტრატოვ,istratov
Миковиридзе,mikoviridze,მსხვილიძე,mskhvilidze
Бурыкин,burikin,ბურიკიან,burikian
Гонвяшвили,gonviashvili,გონიაშვილი,goniashvili
Надирашвилли,nadirashvilli,ნადირაშვილი,nadirashvili
Швардошвили,shvardoshvili,ვარდოშვილი,vardoshvili
Джанемузо,dzhanemuzo,დჟანამიან,dzhanamian
Физоглин,fizoglin,ოზოლინ,ozolin
Щинцадзе,schintsadze,ცინცაძე,tsintsadze
Цыргвава,tsirgvava,წირღვავა,tsirghvava
Задипошвили,zadiposhvili,ზადიშვილი,zadishvili
Калайджяк,kalaidzhiak,კალიდჟიან,kalidzhian
Мегрекишвили,megrekishvili,მეგრელიშვილი,megrelishvili
Цицушвили,tsitsushvili,ციციშვილი,tsitsishvili
Лалаев,lalaev,ლალაევა,lalaeva
Ухругунашвили,ukhrugunashvili,უხურგუნაშვილი,ukhurgunashvili
Кучьев,kuch'ev,კუჩერ,kucher
Мозоидзе,mozoidze,მოზაიძე,mozaidze
Гортклишвили,gortklishvili,გორტლიშვილი,gortlishvili
Надараз,nadaraz,ნადარაია,nadaraia
Игоромашвили,igoromashvili,იორამაშვილი,ioramashvili
Шамайлов,shamailov,შამაილოვი,shamailovi
Перцхапаев,pertskhapaev,ფერცხალავა,pertskhalava
Мамучешвили,mamucheshvili,მამუჩაშვილი,mamuchashvili
Чувашвилли,chuvashvilli,ჩუმაშვილი,chumashvili
Чечелян,chechelian,ჩეჩელიან,chechelian
Папухов,papukhov,ფარუხოვ,parukhov
Сишашвили,sishashvili,სიხაშვილი,sikhashvili
Бабарцян,babartsian,ბაბერციან,babertsian
Курвотьян,kurvot'ian,კურდოგლიან,kurdoglian
Хрипенко,khripenko,კარპენკო,karpenko
Цукадливиле,tsukadlivile,ცუხიშვილი,tsukhishvili
Заргинад,zarginad,ზარგინავა,zarginava
Лаквитава,lakvitava,ლაგვილავა,lagvilava
Вечеберидзе,vecheberidze,ვაჩიბერიძე,vachiberidze
Киливник,kilivnik,კიკიანი,kikiani
Медичашвили,medichashvili,მიტიჩაშვილი,mitichashvili
Цирциуадзе,tsirtsiuadze,წივწივაძე,tsivtsivadze
Старков,starkov,სტარკოვა,starkova
Бурдыладзе,burdiladze,ბურდილაძე,burdiladze
Данбиев,danbiev,ნაბიევ,nabiev
Тателы,tateli,ქარელი,qareli
Хубетови,khubetovi,ხუბეროვი,khuberovi
Самчин,samchin,მამჩინ,mamchin
Товарошвилли,tovaroshvilli,წვეროშვილი,tsveroshvili
Каухялия,kaukhialiia,ახალაია,akhalaia
Кутешов,kuteshov,კულეშოვ,kuleshov
Руссейшвили,russeishvili,რუსეიშვილი,ruseishvili
Мадзагарашвили,madzagarashvili,მაძღარაშვილი,madzgharashvili
Воленко,volenko,ვოლენკო,volenko
Язхушвили,iazkhushvili,ბახუშვილი,bakhushvili
Шатварян,shatvarian,შატვერიანი,shatveriani
Тутешвили,tuteshvili,თუთაშვილი,tutashvili
Кликлав,kliklav,კიკავა,kikava
Агигов,agigov,არიგოვ,arigov
Тригошвили,trigoshvili,თიგიშვილი,tigishvili
Алихин,alikhin,მალიხინ,malikhin
Чадунеяли,chaduneiali,ჩადუნელი,chaduneli
Абарцумян,abartsumian,ამბარცუმიან,ambartsumian
Мушкудани,mushkudani,მუშკუდიანი,mushkudiani
Савхорадзе,savkhoradze,სავხარაძე,savkharadze
Зац,zats,კაც,kats
Мзарелца,mzareltsa,მზარელუა,mzarelua
Ганухалиди,ganukhalidi,პასხალიდი,paskhalidi
Широбков,shirobkov,შირობოკოვ,shirobokov
Мгалтадзе,mgaltadze,მგელაძე,mgeladze
Хануков,khanukov,ხანუკოვი,khanukovi
Тухашвиле,tukhashvile,ტუხაშვილი,tukhashvili
Манил,manil,მანია,mania
Джахарьянц,dzhakhar'iants,ზახარიანცი,zakhariantsi
Погда,pogda,გოგია,gogia
Гизаев,gizaev,გაზაევ,gazaev
Слюков,sliukov,სლივკოვ,slivkov
Дзидзиагири,dzidziagiri,ძიძიგური,dzidziguri
Стоцкий,stotskii,ტოცკი,totski
Шваршенадэе,shvarshenadee,შარაშენიძე,sharashenidze
Демирза,demirza,დემურია,demuria
Добраидзе,dobraidze,კობაიძე,kobaidze
Габзеридзе,gabzeridze,კვაბზერიძე,kvabzeridze
Сурцев,surtsev,ბურცევ,burtsev
Салибегашвили,salibegashvili,სალიბეგაშვილი,salibegashvili
Михавадзе,mikhavadze,მახარაძე,makharadze
Воробьевский,vorob'evskii,ვორობიოვსკი,vorobiovski
Алибагашвили,alibagashvili,ალიბეგაშვილი,alibegashvili
Щетинкин,schetinkin,შეტინინ,shetinin
Тарарашвили,tararashvili,თათარაშვილი,tatarashvili
Закареишвилли,zakareishvilli,ზაქარეიშვილი,zaqareishvili
Гумешашвили,gumeshashvili,გუგეშაშვილი,gugeshashvili
Хвастунов,khvastunov,ხატუნოვა,khatunova
Паравиан,paravian,პარავიან,paravian
Гуща,guscha,გუშჩა,gushcha
Матохадзе,matokhadze,თოხაძე,tokhadze
Ценгоянц,tsengoiants,წენგოიანცი,tsengoiantsi
Мосоколидзе,mosokolidze,მოწონელიძე,motsonelidze
Чхоквадзе,chkhokvadze,ჩხიკვაძე,chkhikvadze
Истьрян,ist'rian,ისპირიან,ispirian
Уджмуаридзе,udzhmuaridze,უშარიძე,usharidze
Тарбандзе,tarbandze,დარბაიძე,darbaidze
Гориманашвили,gorimanashvili,თარიმანაშვილი,tarimanashvili
Кагуршец,kagurshets,კუგუშევი,kugushevi
Естанишвили,estanishvili,ესტატიშვილი,estatishvili
Зепиша,zepisha,ზინიშა,zinisha
Янгиров,iangirov,ჯანგიროვა,jangirova
Фаталашвили,fatalashvili,ტატალაშვილი,tatalashvili
Акиншенко,akinshenko,ანიშენკო,anishenko
Попозьян,popoz'ian,პოტოზიან,potozian
Какац,kakats,კაპაც,kapats
Хасыташвили,khasitashvili,ხოსიტაშვილი,khositashvili
Цирквандзе,tsirkvandze,წირქვანძე,tsirqvandze
Шаменашвили,shamenashvili,შამელაშვილი,shamelashvili
Хандилян,khandilian,ხანდილიან,khandilian
Шусакидзе,shusakidze,შუკაკიძე,shukakidze
Березов,berezov,ბერეჟოკ,berezhok
Илсур,ilsur,ილაური,ilauri
Кваргелия,kvargeliia,ხარგელია,khargelia
Габрилиадзе,gabriliadze,გაბრიაძე,gabriadze
Гиашвилли,giashvilli,გიაშვილი,giashvili
Мирсаношвили,mirsanoshvili,მირიანაშვილი,mirianashvili
Хецуряны,khetsuriani,ხეცურიანი,khetsuriani
Илиджанов,ilidzhanov,კლიდჟანი,klidzhani
Китувашвили,kituvashvili,კიტუაშვილი,kituashvili
Аварцев,avartsev,სტარცევ,startsev
Беломестнов,belomestnov,ბელომესტნოვი,belomestnovi
Гулуп,gulup,გულუა,gulua
Яршкорашвили,iarshkorashvili,ლაშკარაშვილი,lashkarashvili
Мизурнов,mizurnov,მეზურნოვი,mezurnovi
Лачверишвили,lachverishvili,ლაჭვრიშვილი,latchvrishvili
Тутукчян,tutukchian,დუდუკჩიან,dudukchian
Кавтородзе,kavtorodze,ქავთარაძე,qavtaradze
Биннат,binnat,ბინნათოვ,binnatov
Вояшвили,voiashvili,დოიაშვილი,doiashvili
Чукутьяшвили,chukut'iashvili,ჩუხტიაშვილი,chukhtiashvili
Когелидзе,kogelidze,გოგელიძე,gogelidze
Тквадзе,tkvadze,თავაძე,tavadze
Земурчян,zemurchian,დემურჩიან,demurchian
Магардзе,magardze,მაღრაძე,maghradze
Джличарадзе,dzhlicharadze,ჟიჟავაძე,zhizhavadze
Хашынов,khashinov,ხაშიროვი,khashirovi
Григвошвили,grigvoshvili,გიგოშვილი,gigoshvili
Гогорашвили,gogorashvili,გოგოლაშვილი,gogolashvili
Днохадзе,dnokhadze,დოხაძე,dokhadze
Жванид,zhvanid,ჟვანია,zhvania
Харобав,kharobav,ხარებავა,kharebava
Джбартава,dzhbartava,შარტავა,shartava
Асивокладзе,asivokladze,წივილაძე,tsiviladze
Мухеидзе,mukheidze,მხეიძე,mkheidze
Мордвинцев,mordvintsev,მედინცევა,medintseva
Попазьян,popaz'ian,პაპაზიან,papazian
Виков,vikov,ბიკოვ,bikov
Вардонян,vardonian,ვარდანიან,vardanian
Кавнаксзян,kavnakszian,კევნაკსზიან,kevnakszian
Баланян,balanian,ბალანიან,balanian
Зюгба,ziugba,ზიუბა,ziuba
Макриди,makridi,მაკრიდი,makridi
Часбдзы,chasbdzi,ჩაფიძე,chapidze
Белягоев,beliagoev,ბელიანოვ,belianov
Аведиян,avediian,ავედიან,avedian
Шалелошвили,shaleloshvili,შალელაშვილი,shalelashvili
Каменщиков,kamenschikov,მენჩიკოვა,menchikova
Мамисатвили,mamisatvili,მამისაშვილი,mamisashvili
Агонесов,agonesov,აგანესოვა,aganesova
Аптеули,apteuli,არაბული,arabuli
Шенголия,shengoliia,შენგელია,shengelia
Теудорашвили,teudorashvili,თევდორაშვილი,tevdorashvili
Гелазанян,gelazanian,გელაზანია,gelazania
Мочадзе,mochadze,კოჩაძე,kochadze
Саламенко,salamenko,ადამენკო,adamenko
Гулиа,gulia,გულია,gulia
Пунелиашвили,puneliashvili,კუნელაშვილი,kunelashvili
Яристенко,iaristenko,იაროშენკო,iaroshenko
Цкрялашвили,tskrialashvili,წკრიალაშვილი,tskrialashvili
Койнашвили,koinashvili,კოპინაშვილი,kopinashvili
Нершев,nershev,პერშაევ,pershaev
Гвенисмаш,gvenismash,გენიშ,genish
Худжабзе,khudzhabze,ხუჭაძე,khutchadze
Зацуев,zatsuev,ზაიცევ,zaitsev
Полодланс,polodlans,პოლოიან,poloian
Хиров,khirov,ხიროვი,khirovi
Икуасели,ikuaseli,ჭკუასელი,tchkuaseli
Майсок,maisok,მაისუკ,maisuk
Миронцев,mirontsev,მურომცევ,muromtsev
Шевконь,shevkon',შევკუნ,shevkun
Чуринадзе,churinadze,ჩუბინიძე,chubinidze
Аликьян,alik'ian,ბლიკიან,blikian
Кильянов,kil'ianov,ბილიანოვი,bilianovi
Иксанов,iksanov,იკსანოვი,iksanovi
Кяолян,kiaolian,გიგოლიან,gigolian
Худышвили,khudishvili,ყულიშვილი,khulishvili
Ватеешвили,vateeshvili,ვათეიშვილი,vateishvili
Манвильян,manvil'ian,მანველიან,manvelian
Чаловян,chalovian,ჩალოიან,chaloian
Калакария,kalakariia,ბალაკარი,balakari
Довбыш,dovbish,დოვბუშ,dovbush
Низельский,nizel'skii,მილენსკიი,milenskii
Лизришвили,lizrishvili,ლაზრიშვილი,lazrishvili
Которикидзе,kotorikidze,კოტრიკიძე,kotrikidze
Чегиашвилли,chegiashvilli,ჩაგიაშვილი,chagiashvili
Бартекмосян,bartekmosian,ბართეგმოსიან,bartegmosian
Пасиляцзе,pasiliatsze,ბასილაძე,basiladze
Зурьяшвили,zur'iashvili,ზურიაშვილი,zuriashvili
Шотняшвили,shotniashvili,შოთნიაშვილი,shotniashvili
Чжанидзе,chzhanidze,ჩხაიძე,chkhaidze
Ошхерепи,oshkherepi,ოშხერელი,oshkhereli
Слободнюк,slobodniuk,სლობოდენიუკი,slobodeniuki
Кумяляшвили,kumialiashvili,კიალიაშვილი,kialiashvili
Пирцслава,pirtsslava,ფირცხალავა,pirtskhalava
Гигниашвили,gigniashvili,გიგნიაშვილი,gigniashvili
Манец,manets,მალეც,malets
Манагадзи,managadzi,მანაგაძე,managadze
Куриной,kurinoi,კუდინოვი,kudinovi
Дреев,dreev,დეევ,deev
Тагуашвили,taguashvili,თაბუაშვილი,tabuashvili
Джамашвия,dzhamashviia,ძამაშვილი,dzamashvili
Вейдаридзе,veidaridze,დევდარიძე,devdaridze
Гамцинян,gamtsinian,გამციან,gamtsian
Гюшиани,giushiani,გუშიანი,gushiani
Гугешешвили,gugesheshvili,გუგეშაშვილი,gugeshashvili
Хагуж,khaguzh,ხაგუშ,khagush
Джанкишвили,dzhankishvili,ბეჟანიშვილი,bezhanishvili
Шубаев,shubaev,ხუბაევ,khubaev
Сагареншвили,sagarenshvili,საგარეიშვილი,sagareishvili
Писня,pisnia,ფიფია,pipia
Мирошидзе,miroshidze,აროშიძე,aroshidze
Кайлий,kailii,კალოი,kaloi
Нанитошвили,nanitoshvili,ნანიტაშვილი,nanitashvili
Чиготашвили,chigotashvili,ჩიოტაშვილი,chiotashvili
Гводзаб,gvodzab,გვაძაბია,gvadzabia
Мочеворьян,mochevor'ian,კაჩვორიან,kachvorian
Жантурия,zhanturiia,ჟანსურინა,zhansurina
Мурул,murul,გურული,guruli
Вербецкий,verbetskii,ვერბეცკი,verbetski
Квачев,kvachev,კვაჩევა,kvacheva
Пизурашвили,pizurashvili,ზურაშვილი,zurashvili
Шулешко,shuleshko,შულეშკო,shuleshko
Замбер,zamber,ზანდერ,zander
Эпения,epeniia,ეფენია,epenia
Милисов,milisov,მინასოვ,minasov
Дубченко,dubchenko,დუდჩენკო,dudchenko
Чучелашвили,chuchelashvili,ჩეჩელაშვილი,chechelashvili
Цучба,tsuchba,ცუზბა,tsuzba
Мурджикинели,murdzhikineli,მურჯიკნელი,murjikneli
Риквава,rikvava,რიგვავა,rigvava
Прониченко,pronichenko,პრონჩენკო,pronchenko
Курыдешвили,kurideshvili,მურადაშვილი,muradashvili
Тикадзе,tikadze,ტიკაძე,tikadze
Икипошвили,ikiposhvili,იკოშვილი,ikoshvili
Григорьянс,grigor'ians,გრიგორიანი,grigoriani
Лапартква,lapartkva,ლაპარტყავა,lapartkhava
Батазов,batazov,ბაიაზოვ,baiazov
Баутин,bautin,ბაუტინა,bautina
Цицвиянидзе,tsitsviianidze,წიწვიანიძე,tsitsvianidze
