rus,en,matched,matchedEngName
Машкин,mashkin,მაშკინა,mashkina
Шейнян,sheinian,შაინიან,shainian
Кекиладзе,kekiladze,კეთილაძე,ketiladze
Чалобашвили,chalobashvili,ჩალაბაშვილი,chalabashvili
Паласанян,palasanian,ბალასანიან,balasanian
Цармудян,tsarmudian,წორმუდიან,tsormudian
Умедов,umedov,უმეროვ,umerov
Колбасюк,kolbasiuk,კოლბაია,kolbaia
Кристояшвили,kristoiashvili,როსტიაშვილი,rostiashvili
Кудзинов,kudzinov,კუდინოვ,kudinov
Коропян,koropian,კოროიან,koroian
Поплашвили,poplashvili,პოპიაშვილი,popiashvili
Дарсавилидзе,darsavilidze,დარსაველიძე,darsavelidze
Копелашвили,kopelashvili,კოპელაშვილი,kopelashvili
Хречия,khrechiia,ხვიჩია,khvichia
Джалали,dzhalali,ბჟალავა,bzhalava
Херхелаури,kherkhelauri,ხარხელაური,kharkhelauri
Сультанян,sul'tanian,სულთანიან,sultanian
Чкопия,chkopiia,ჩკოპოია,chkopoia
Едигарян,edigarian,ედიგარიან,edigarian
Саджан,sadzhan,სადოიან,sadoian
Генин,genin,გეინ,gein
Пурухелашвили,purukhelashvili,ფარეხელაშვილი,parekhelashvili
Топурья,topur'ia,თოფურია,topuria
Шавров,shavrov,შავროვ,shavrov
Микацария,mikatsariia,მაკაცარია,makatsaria
Карпашвили,karpashvili,კარაშვილი,karashvili
Чихвашвили,chikhvashvili,ჩახვაშვილი,chakhvashvili
Хвадагияни,khvadagiiani,ხვადაგიანი,khvadagiani
Пженаш,pzhenash,ჰენიშ,henish
Шеразадешвили,sherazadeshvili,შერაზადიშვილი,sherazadishvili
Липартельян,lipartel'ian,ლიპარტელიანი,liparteliani
Джиджишвили,dzhidzhishvili,ძიძიშვილი,dzidzishvili
Алявидзе,aliavidze,ალავიძე,alavidze
Варченко,varchenko,ვარჩენკო,varchenko
Залейшвили,zaleishvili,ზასეიშვილი,zaseishvili
Томосьян,tomos'ian,ტოროსიან,torosian
Павлийчук,pavliichuk,პავლიუკ,pavliuk
Алагардов,alagardov,ალაგარდოვი,alagardovi
Правоторов,pravotorov,პრავატოროვა,pravatorova
Селигава,seligava,ელიავა,eliava
Скок,skok,შოკ,shok
Шареньян,sharen'ian,შირინიან,shirinian
Годиридзе,godiridze,გოდერიძე,goderidze
Курджанян,kurdzhanian,კულიდჟანიან,kulidzhanian
Перелидзе,perelidze,ბერელიძე,berelidze
Варзашвили,varzashvili,ვარაზაშვილი,varazashvili
Антонесьян,antones'ian,ანტონოსიან,antonosian
Хуцурали,khutsurali,ხუცურაული,khutsurauli
Гергелава,gergelava,გერგედავა,gergedava
Джавахашвилли,dzhavakhashvilli,ყაზახაშვილი,khazakhashvili
Хурумов,khurumov,ხურუმოვა,khurumova
Валиеви,valievi,ვალიევი,valievi
Кардания,kardaniia,კარდანია,kardania
Опциаури,optsiauri,აფციაური,aptsiauri
Скорняков,skorniakov,სკორნიაკოვა,skorniakova
Хадурашвили,khadurashvili,ხადურაშვილი,khadurashvili
Зименко,zimenko,ზიმენკო,zimenko
Цхаданя,tskhadania,ცხადაია,tskhadaia
Цойзер,tsoizer,ცაიზერი,tsaizeri
Шулапя,shulapia,შულაია,shulaia
Ганрихашвили,ganrikhashvili,ბარიხაშვილი,barikhashvili
Кваранхелия,kvarankheliia,კვარაცხელია,kvaratskhelia
Артюнашвили,artiunashvili,ალთუნაშვილი,altunashvili
Петрусенко,petrusenko,პეტრულენკო,petrulenko
Цанциев,tsantsiev,ცანციევი,tsantsievi
Мабсурадзе,mabsuradze,მაისურაძე,maisuradze
Созиошвили,sozioshvili,სოზიაშვილი,soziashvili
Гегеучадзе,gegeuchadze,გეგუჩაძე,geguchadze
Подпалый,podpalii,ფარფალია,parpalia
Сепсашвили,sepsashvili,სეფიაშვილი,sepiashvili
Бураковский,burakovskii,ბურიაკოვსკი,buriakovski
Конторья,kontor'ia,კონჯარია,konjaria
Гордяшвили,gordiashvili,გორდიაშვილი,gordiashvili
Сабуров,saburov,საბიროვ,sabirov
Мумукадзе,mumukadze,მამუკაძე,mamukadze
Какозов,kakozov,აკოფოვ,akopov
Кункуладзе,kunkuladze,კუნკულაძე,kunkuladze
Акопянц,akopiants,აკოფიანცი,akopiantsi
Моргвелашвили,morgvelashvili,მარგველაშვილი,margvelashvili
Мачихин,machikhin,მალიხინ,malikhin
Касяков,kasiakov,კასიანოვ,kasianov
Бурназян,burnazian,ბურნაზიანი,burnaziani
Якобешвили,iakobeshvili,იაკობაშვილი,iakobashvili
Гоголейшвили,gogoleishvili,გოგოლიშვილი,gogolishvili
Насонов,nasonov,ნასონოვა,nasonova
Маркосов,markosov,მარკოსოვა,markosova
Атумава,atumava,ათუმავა,atumava
Цикриалашвили,tsikrialashvili,წკრიალაშვილი,tskrialashvili
Голошумов,goloshumov,გოლოშუმოვი,goloshumovi
Тапанадзе,tapanadze,კაპანაძე,kapanadze
Вардашев,vardashev,ვარდაშევი,vardashevi
Муцелошвили,mutseloshvili,მწელიშვილი,mtselishvili
Дженашия,dzhenashiia,ძნენაშვილი,dznenashvili
Ешмакурашвили,eshmakurashvili,ეშმაკურაშვილი,eshmakurashvili
Канава,kanava,ნანავა,nanava
Пиолиа,piolia,ფიოლია,piolia
Тахтаджян,takhtadzhian,ტახმაზიან,takhmazian
Сарктов,sarktov,სარატოვ,saratov
Симченко,simchenko,სიმჩენკო,simchenko
Михальчук,mikhal'chuk,მიხალჩუკ,mikhalchuk
Абесалошвили,abesaloshvili,აბესალაშვილი,abesalashvili
Болуквадзе,bolukvadze,ბოლქვაძე,bolqvadze
Хиблошвили,khibloshvili,ხიბლაშვილი,khiblashvili
Анатидзе,anatidze,ანანიძე,ananidze
Латория,latoriia,ლატარია,lataria
Кудемьян,kudem'ian,კურეღიან,kureghian
Нагапетов,nagapetov,ნაგაპეტოვა,nagapetova
Хоразе,khoraze,ხორავა,khorava
Мглишвили,mglishvili,მგლიშვილი,mglishvili
Закаршвилли,zakarshvilli,ზაკაშვილი,zakashvili
Ломанадзе,lomanadze,ლომანაძე,lomanadze
Диваев,divaev,დივეევ,diveev
Вередин,veredin,ვერიგინ,verigin
Навроцкий,navrotskii,ნავროცკი,navrotski
Мусеиб,museib,მუსეიფ,museip
Твартвая,tvartvaia,თვართვაია,tvartvaia
Черномазов,chernomazov,ჩერნომაზოვა,chernomazova
Элис,elis,ლის,lis
Козарев,kozarev,კოზაევ,kozaev
Юханец,iukhanets,ლუკიანეც,lukianets
Ерашвили,erashvili,ერაშვილი,erashvili
Саготелов,sagotelov,საგატელოვ,sagatelov
Бибимори,bibimori,ბიბილური,bibiluri
Целосани,tselosani,წილოსანი,tsilosani
Гармашев,garmashev,გარმაში,garmashi
Ковлаков,kovlakov,კოვლაკოვი,kovlakovi
Корбесов,korbesov,კორბესოვი,korbesovi
Госпарян,gosparian,გასპარიან,gasparian
Хупини,khupini,ხოპინი,khopini
Суслин,suslin,სუსლინ,suslin
Адалов,adalov,ბადალოვ,badalov
Курсинидзе,kursinidze,კურტანიძე,kurtanidze
Курцинидзе,kurtsinidze,კურტანიძე,kurtanidze
Гегаури,gegauri,გიგაური,gigauri
Кашхчян,kashkhchian,კაშხჩიან,kashkhchian
Дзодзенидзе,dzodzenidze,ძოწენიძე,dzotsenidze
Рудик,rudik,რუდიკ,rudik
Гуинашвили,guinashvili,გუნაშვილი,gunashvili
Понамаренко,ponamarenko,პონომარენკო,ponomarenko
Питель,pitel',ფიგელ,pigel
Позашвили,pozashvili,სოზაშვილი,sozashvili
Танелашвили,tanelashvili,დანელაშვილი,danelashvili
Чариков,charikov,ჟარიკოვ,zharikov
Кобаридзе,kobaridze,კობერიძე,koberidze
Гарганджия,gargandzhiia,გარგანჯია,garganjia
Какиешвили,kakieshvili,კაკიაშვილი,kakiashvili
Тармаков,tarmakov,ტარმაკოვი,tarmakovi
Ахидзе,akhidze,კახიძე,kakhidze
Табагорн,tabagorn,თაბაგარი,tabagari
Гахидзе,gakhidze,კახიძე,kakhidze
Голешвили,goleshvili,გოგეშვილი,gogeshvili
Чхенхели,chkhenkheli,ჩხენკელი,chkhenkeli
Душманишвили,dushmanishvili,დუშმანიშვილი,dushmanishvili
Сомов,somov,სომოვა,somova
Дацко,datsko,დაცკო,datsko
Житин,zhitin,ჟილინ,zhilin
Ступкин,stupkin,სტუპკინ,stupkin
Харбанидзе,kharbanidze,ყურბანიძე,khurbanidze
Куфаев,kufaev,მუსაევ,musaev
Карелов,karelov,კარელოვ,karelov
Пцеладзе,ptseladze,ცელაძე,tseladze
Ахмат,akhmat,ახმად,akhmad
Гогобердзе,gogoberdze,გოგობერიძე,gogoberidze
Тураев,turaev,ტუაევ,tuaev
Джиранян,dzhiranian,შირინიან,shirinian
Жожикашвили,zhozhikashvili,ჟოჟიკაშვილი,zhozhikashvili
Джандашвили,dzhandashvili,ძმანაშვილი,dzmanashvili
Аркадашвили,arkadashvili,ალადაშვილი,aladashvili
Дедошвили,dedoshvili,ბედოშვილი,bedoshvili
Пилин,pilin,ფილინ,pilin
Шадманов,shadmanov,შაბანოვ,shabanov
Вашкамадзе,vashkamadze,ვაშაყმაძე,vashakhmadze
Калонадзе,kalonadze,კაპანაძე,kapanadze
Кониди,konidi,კანიდი,kanidi
Дзевашвили,dzevashvili,ძევაშვილი,dzevashvili
Акопьянц,akop'iants,აკოფიანცი,akopiantsi
Карюкин,kariukin,კარიაკინ,kariakin
Боджадзе,bodzhadze,ბოჟაძე,bozhadze
Кикивадзе,kikivadze,კიკვაძე,kikvadze
Колиян,koliian,კოლიან,kolian
Кореаули,koreauli,დორეული,doreuli
Боровков,borovkov,ბოროვკოვი,borovkovi
Купаидзе,kupaidze,კუპატაძე,kupatadze
Хачадзе,khachadze,ხაჩიძე,khachidze
Келивидзе,kelividze,მელიქიძე,meliqidze
Цховербов,tskhoverbov,ცხოვრებოვ,tskhovrebov
Какозашвили,kakozashvili,კოკოზაშვილი,kokozashvili
Бочарашвилли,bocharashvilli,ქოჩარაშვილი,qocharashvili
Мардилишвили,mardilishvili,მარდალეიშვილი,mardaleishvili
Кабелая,kabelaia,გაბელაია,gabelaia
Тертышный,tertishnii,ტერტიშნი,tertishni
Канторин,kantorin,კანტერი,kanteri
Григодия,grigodiia,გრიგოლია,grigolia
Лосев,losev,ლოსევა,loseva
Серфаде,serfade,ბერაძე,beradze
Маротадзе,marotadze,მიროტაძე,mirotadze
Беренашвили,berenashvili,ბერეკაშვილი,berekashvili
Карлаш,karlash,კალაში,kalashi
Цилаури,tsilauri,წიკლაური,tsiklauri
Куливадзе,kulivadze,კუტივაძე,kutivadze
Хануян,khanuian,ხანოიან,khanoian
Изюмов,iziumov,იზიუმოვა,iziumova
Гургучьян,gurguch'ian,გურგუჩიანი,gurguchiani
Члайдзе,chlaidze,ჩლაიძე,chlaidze
Привадзе,privadze,ფრივიძე,prividze
Азбеталашвили,azbetalashvili,ოზბეთელაშვილი,ozbetelashvili
Цорукян,tsorukian,წარუკიან,tsarukian
Тотидзе,totidze,თოიძე,toidze
Кобесошвили,kobesoshvili,კობესაშვილი,kobesashvili
Куличенко,kulichenko,კალიჩენკო,kalichenko
Баталов,batalov,ბადალოვ,badalov
Панамаренко,panamarenko,პონომარენკო,ponomarenko
Кукушадзе,kukushadze,კაკუშაძე,kakushadze
Ляуляшвили,liauliashvili,ლალიაშვილი,laliashvili
Нацуашвили,natsuashvili,ნასუაშვილი,nasuashvili
Мацнев,matsnev,მაცნევ,matsnev
Агарков,agarkov,აგარკოვ,agarkov
Токаренко,tokarenko,ტოკარენკო,tokarenko
Саргисьян,sargis'ian,სარგისიან,sargisian
Мекертычан,mekertichan,მკრტიჩან,mkrtichan
Пицкинашвили,pitskinashvili,ბიწკინაშვილი,bitskinashvili
Саянов,saianov,საიანოვ,saianov
Перкадзе,perkadze,ფერაძე,peradze
Зедгелидзе,zedgelidze,ზედგენიძე,zedgenidze
Кишелов,kishelov,კოშელოვი,koshelovi
Начкевия,nachkeviia,ნაჩაევა,nachaeva
Харчиков,kharchikov,ხაჩიკოვ,khachikov
Бородатый,borodatii,ბოროდაი,borodai
Киркинадзе,kirkinadze,კირკინაძე,kirkinadze
Лелишвили,lelishvili,ლეკიშვილი,lekishvili
Шахламаджян,shakhlamadzhian,შახბაზიან,shakhbazian
Курцкая,kurtskaia,კურსკაია,kurskaia
Очеретин,ocheretin,ოჩერეტიანკო,ocheretianko
Сакидзе,sakidze,საკიძე,sakidze
Коглоев,kogloev,გაგლოევ,gagloev
Искуменко,iskumenko,იაკიმენკო,iakimenko
Мхатарян,mkhatarian,მხითარიან,mkhitarian
Оладко,oladko,ოლადკო,oladko
Бабко,babko,ბაბკო,babko
Лацалидзе,latsalidze,ლაცაბიძე,latsabidze
Дзамошвилли,dzamoshvilli,ძამაშვილი,dzamashvili
Личко,lichko,ლუჩკო,luchko
Ратяшвили,ratiashvili,რატიაშვილი,ratiashvili
Пасиладзе,pasiladze,ბასილაძე,basiladze
Балакин,balakin,ბალაკინა,balakina
Гуранидзе,guranidze,გურასიძე,gurasidze
Ванцев,vantsev,ზაიცევ,zaitsev
Агопян,agopian,აკოფიან,akopian
Голоусенко,golousenko,გოლუბენკო,golubenko
Тагуяшвили,taguiashvili,თაგვიაშვილი,tagviashvili
Аскяр,askiar,ასოიან,asoian
Сучек,suchek,კუჩერ,kucher
Гацерелье,gatserel'e,გაწერელია,gatserelia
Минабде,minabde,მენაბდე,menabde
Данелья,danel'ia,დანელია,danelia
Миканя,mikania,მალანია,malania
Харабава,kharabava,ხარაბავა,kharabava
Саккавалеридзе,sakkavaleridze,საყვარელიძე,sakhvarelidze
Поличенко,polichenko,ბოიჩენკო,boichenko
Жаржальян,zharzhal'ian,ჟორჟოლიანი,zhorzholiani
Твалашвили,tvalashvili,თვალაშვილი,tvalashvili
Тиханов,tikhanov,ტიხონოვ,tikhonov
Камошвили,kamoshvili,კაკოშვილი,kakoshvili
Мугдатов,mugdatov,მადათოვ,madatov
Козаишвили,kozaishvili,კოზაკიშვილი,kozakishvili
Борциц,bortsits,ბარციც,bartsits
Тарзиев,tarziev,ტერზიევ,terziev
Демкин,demkin,დემინ,demin
Пукея,pukeia,ბუკია,bukia
Прихожай,prikhozhai,პარიკოჟა,parikozha
Махонько,makhon'ko,მახონკო,makhonko
Каменев,kamenev,კამენევა,kameneva
Катишвили,katishvili,ტატიშვილი,tatishvili
Царилов,tsarilov,ცარიტოვ,tsaritov
Ахалайя,akhalaiia,ახალაია,akhalaia
Богучава-Богаев,boguchava-bogaev,ბოკუჩავა-ქარდავა,bokuchava-qardava
Худавенян,khudavenian,ხუდავერდიან,khudaverdian
Душукян,dushukian,დუშუკიან,dushukian
Габуниа,gabunia,გაბუნია,gabunia
Джануян,dzhanuian,დჟანამიან,dzhanamian
Алврцян,alvrtsian,ალვრციან,alvrtsian
Котиев,kotiev,კოცევ,kotsev
Чикарьян,chikar'ian,ხითარიან,khitarian
Охбандзе,okhbandze,ახლანძე,akhlandze
Шахматов,shakhmatov,შახმატოვა,shakhmatova
Чантуришвили,chanturishvili,ჭანტურიშვილი,tchanturishvili
Берзиношвили,berzinoshvili,ბერინაშვილი,berinashvili
Мащенко,maschenko,მარჩენკო,marchenko
Ичмильян,ichmil'ian,ჭილაია,tchilaia
Нероденко,nerodenko,ნედოპენკო,nedopenko
Тагошвили,tagoshvili,თაგოშვილი,tagoshvili
Панба,panba,პამბა,pamba
Марунов,marunov,პარუნოვ,parunov
Танатадзе,tanatadze,ტაბატაძე,tabatadze
Абруладзе,abruladze,აბულაძე,abuladze
Гадоридзе,gadoridze,გოდერიძე,goderidze
Кетеладзе,keteladze,კეთილაძე,ketiladze
Ростешвили,rosteshvili,როსტოშვილი,rostoshvili
Бык,bik,დიკ,dik
Зизибадзе,zizibadze,ზიბზიბაძე,zibzibadze
Охрименко,okhrimenko,ოხრიმენკო,okhrimenko
Кубяшвили,kubiashvili,კუბიაშვილი,kubiashvili
Латидзе,latidze,ლუტიძე,lutidze
Гаквитадзе,gakvitadze,დავითაძე,davitadze
Сидамунидзе,sidamunidze,სიდამონიძე,sidamonidze
Апасов,apasov,აბასოვ,abasov
Тауры,tauri,თვაური,tvauri
Махарашов,makharashov,მახარამოვ,makharamov
Кобенко,kobenko,კობენკო,kobenko
Болозян,bolozian,ბალოზიან,balozian
Хадешвили,khadeshvili,ხადიშვილი,khadishvili
Габаеров,gabaerov,გაბაეროვი,gabaerovi
Соцвадзе,sotsvadze,ბოცვაძე,botsvadze
Ткемладзе,tkemladze,ტყემლაძე,tkhemladze
Хуцыяшвили,khutsiiashvili,ხუციაშვილი,khutsiashvili
Дагения,dageniia,დამენია,damenia
Симинава,siminava,სამინავა,saminava
Каранушвили,karanushvili,ყარანაშვილი,kharanashvili
Халаджян,khaladzhian,ხალადჟიანი,khaladzhiani
Завризашвили,zavrizashvili,ზარიზაშვილი,zarizashvili
Дварнейшвили,dvarneishvili,ივანეიშვილი,ivaneishvili
Менабдушвили,menabdushvili,მენაბდიშვილი,menabdishvili
Жвелия,zhveliia,ჟველია,zhvelia
Эконья,ekon'ia,ექონია,eqonia
Мимонашвили,mimonashvili,მიმინაშვილი,miminashvili
Пезуашвили,pezuashvili,ფეზუაშვილი,pezuashvili
Абутнадзе,abutnadze,აბუთაძე,abutadze
Чирков,chirkov,ჩირკოვა,chirkova
Дунаев,dunaev,დუნაევ,dunaev
Шлеев,shleev,შალიევ,shaliev
Кусьян,kus'ian,კუშიან,kushian
Баранчук,baranchuk,ფრანჩუკ,pranchuk
Габаянц,gabaiants,ბაბაიანც,babaiants
Моросин,morosin,ტოროსიან,torosian
Жаниашвили,zhaniashvili,ხანიაშვილი,khaniashvili
Паркинашвили,parkinashvili,პარკინაშვილი,parkinashvili
Ергвенидзе,ergvenidze,ერგვენიძე,ergvenidze
Манея,maneia,მანეია,maneia
Кускошвили,kuskoshvili,კუსრაშვილი,kusrashvili
Затыкашвили,zatikashvili,ზატიკაშვილი,zatikashvili
Валадзе,valadze,ვასაძე,vasadze
Мироцхолава,mirotskholava,მირცხულავა,mirtskhulava
Ванцунян,vantsunian,ვანციან,vantsian
Заичкин,zaichkin,ზაიჩკო,zaichko
Айларов,ailarov,ასლანოვ,aslanov
Чадвишвили,chadvishvili,ჩადიშვილი,chadishvili
Кушнарев,kushnarev,კუშნარევა,kushnareva
Мамишов,mamishov,მამიშოვ,mamishov
Блакидзе,blakidze,ბლაგიძე,blagidze
Чабаненко,chabanenko,ჩებანენკო,chebanenko
Сарибян,saribian,გარიბიან,garibian
Чалашвили,chalashvili,ჩალაშვილი,chalashvili
Раимов,raimov,რაიმოვი,raimovi
Гичян,gichian,გიჩიან,gichian
Напобашвили,napobashvili,ნანობაშვილი,nanobashvili
Винокуров,vinokurov,ვინოკუროვ,vinokurov
Савков,savkov,სავკო,savko
Габитадзе,gabitadze,გაბიტაძე,gabitadze
Панунашвили,panunashvili,პაპუნაშვილი,papunashvili
Токаев,tokaev,ტომაევ,tomaev
Купаташвили,kupatashvili,კუპატაშვილი,kupatashvili
Ниникелашвили,ninikelashvili,ნინიკელაშვილი,ninikelashvili
Томозашвили,tomozashvili,თოროზაშვილი,torozashvili
Назерашвили,nazerashvili,ბაზერაშვილი,bazerashvili
Дзебниаури,dzebniauri,ძებნიაური,dzebniauri
Бумагин,bumagin,შმაგინ,shmagin
Улкеев,ulkeev,აკეევ,akeev
Таюрдава,taiurdava,ცირდავა,tsirdava
Азазов,azazov,აბაზოვ,abazov
Кноргадзе,knorgadze,გიორგაძე,giorgadze
Видоменко,vidomenko,სიდორენკო,sidorenko
Эльбанидзе,el'banidze,ელბაქიძე,elbaqidze
Клентух,klentukh,ლანტუხ,lantukh
Квагантирадзе,kvagantiradze,კვაჭანტირაძე,kvatchantiradze
Болквидзе,bolkvidze,ბოლქვაძე,bolqvadze
Усков,uskov,უსკოვა,uskova
Элисов,elisov,ელცოვ,eltsov
Туканов,tukanov,ტუკანოვა,tukanova
Морджукнели,mordzhukneli,მურჯიკნელი,murjikneli
Клос,klos,ლოს,los
Шавхелашвили,shavkhelashvili,შავხელიშვილი,shavkhelishvili
Бярикян,biarikian,ბერიკიან,berikian
Хариашвили,khariashvili,ხარიაშვილი,khariashvili
Стеблянский,steblianskii,სტებლიანკო,steblianko
Джанашня,dzhanashnia,ჯანაშია,janashia
Копенидзе,kopenidze,კობერიძე,koberidze
Кирволидзе,kirvolidze,კირვალიძე,kirvalidze
Мелник,melnik,მელნიკ,melnik
Вейко,veiko,გეიკო,geiko
Инанидзе,inanidze,ინანიძე,inanidze
Корели,koreli,კორელი,koreli
Горяинов,goriainov,გორიაინოვი,goriainovi
Осмоловский,osmolovskii,სმელოვსკი,smelovski
Торбея,torbeia,თორდია,tordia
Хоморский,khomorskii,ხომერიკი,khomeriki
Какучава,kakuchava,კაკუჩაია,kakuchaia
Елаев,elaev,ლაევ,laev
Кошев,koshev,ქოსაევ,qosaev
Греуль,greul',გრეული,greuli
Кварицхелия,kvaritskheliia,კვარაცხელია,kvaratskhelia
Егурчян,egurchian,გურჩიანი,gurchiani
Кусуашвили,kusuashvili,კუსრაშვილი,kusrashvili
Балотин,balotin,ბალოტინ,balotin
Тандуашвили,tanduashvili,თანდუაშვილი,tanduashvili
Икуев,ikuev,იკოევ,ikoev
Мсхвелидзе,mskhvelidze,მსხვილიძე,mskhvilidze
Якунин,iakunin,იაკუნინი,iakunini
Теличко,telichko,ტელიჩკო,telichko
Каталашвили,katalashvili,კაკალაშვილი,kakalashvili
Лошнадзе,loshnadze,ლომინაძე,lominadze
Челашвили,chelashvili,ხელაშვილი,khelashvili
Эваджан,evadzhan,ევაჯიან,evajian
Махарейшвили,makhareishvili,მახარეიშვილი,makhareishvili
Жинжинашвили,zhinzhinashvili,ჟიჟიაშვილი,zhizhiashvili
Чемагуа,chemagua,ჩამაგუა,chamagua
Швагулин,shvagulin,შაბუნინ,shabunin
Соломишвили,solomishvili,სოლომნიშვილი,solomnishvili
Хурдадзе,khurdadze,ხუნდაძე,khundadze
Тихошвили,tikhoshvili,ჯიხოშვილი,jikhoshvili
Каспарьян,kaspar'ian,გასპარიან,gasparian
Лифонава,lifonava,ლიფონავა,liponava
Капылов,kapilov,კაპილოვა,kapilova
Кияница,kiianitsa,კიანიცა,kianitsa
Мацонелидзе,matsonelidze,მოწონელიძე,motsonelidze
Чухладзе,chukhladze,ჩიხლაძე,chikhladze
Джанаридзе,dzhanaridze,ძალამიძე,dzalamidze
Караджев,karadzhev,კარაჩევ,karachev
Бархударов,barkhudarov,ბარხუდაროვ,barkhudarov
Линденбаум,lindenbaum,კირშენბაუმ,kirshenbaum
Гуашвили,guashvili,გურაშვილი,gurashvili
Фасуришвили,fasurishvili,ფასურიშვილი,pasurishvili
Гоморели,gomoreli,გომარელი,gomareli
Гвалидзи,gvalidzi,დვალიძე,dvalidze
Карсян,karsian,კაროიან,karoian
Дучитдзе,duchitdze,დუჩიძე,duchidze
Миканян,mikanian,მირანიან,miranian
Барбкадзе,barbkadze,ბარბაქაძე,barbaqadze
Дуалишвили,dualishvili,დვალიშვილი,dvalishvili
Матузов,matuzov,მათუზოვი,matuzovi
Абзенидзе,abzenidze,ბენიძე,benidze
Тиунов,tiunov,ტრუნოვ,trunov
Янкелевич,iankelevich,იანკევიჩ,iankevich
Донцов,dontsov,დონცოვა,dontsova
Бурик,burik,ბურიკ,burik
Какагадзе,kakagadze,კაკაბაძე,kakabadze
Харчелава,kharchelava,ხარჩილავა,kharchilava
Колубияни,kolubiiani,გოლუბიანი,golubiani
Апальков,apal'kov,აპლაკოვი,aplakovi
Хаяли,khaiali,ხაზალია,khazalia
Патьян,pat'ian,პაპოიან,papoian
Басплашвили,basplashvili,ბასილაშვილი,basilashvili
Аветысян,avetisian,ავეტისიან,avetisian
Марджанишвили,mardzhanishvili,მარშანიშვილი,marshanishvili
Сардарян,sardarian,სარდარიან,sardarian
Джирев,dzhirev,აშიროვ,ashirov
Пилишвили-Плиев,pilishvili-pliev,ფილიშვილი,pilishvili
Агасьян,agas'ian,აგასიან,agasian
Гобаидзе,gobaidze,კობაიძე,kobaidze
Нарыбальский,naribal'skii,რიბალკინი,ribalkini
Манилов,manilov,დანილოვ,danilov
Печахия,pechakhiia,ბეჩახია,bechakhia
Дзелиашвили,dzeliashvili,ძულიაშვილი,dzuliashvili
Срелашвили,srelashvili,მრელაშვილი,mrelashvili
Наборян,naborian,ნაბოიან,naboian
Алапашвили,alapashvili,ალადაშვილი,aladashvili
Самсания,samsaniia,სამსონია,samsonia
Асестров,asestrov,ასკაროვ,askarov
Дужгаркава,duzhgarkava,ჯღარკავა,jgharkava
Гочалейшвили,gochaleishvili,გოჩალეიშვილი,gochaleishvili
Фурскуанидзе,furskuanidze,ლურსმანიძე,lursmanidze
Халхелаури,khalkhelauri,ხალხელაური,khalkhelauri
Кузиков,kuzikov,კულიკოვ,kulikov
Коблов,koblov,კობლოვ,koblov
Симонин,simonin,სიმონიან,simonian
Нусубидзе,nusubidze,ნუცუბიძე,nutsubidze
Чепуров,chepurov,ჩოპუროვ,chopurov
Кабуев,kabuev,გაბუევ,gabuev
Чечба,chechba,ჩაჩბა,chachba
Гуренидзе,gurenidze,გურგენიძე,gurgenidze
Алеханов,alekhanov,ალიხანოვი,alikhanovi
Которишвили,kotorishvili,კოტორაშვილი,kotorashvili
Кузилов,kuzilov,კუზილოვი,kuzilovi
Мамордошвили,mamordoshvili,მამარდაშვილი,mamardashvili
Арчвандзе,archvandze,არჩვანძე,archvandze
Чеберашвили,cheberashvili,ყელბერაშვილი,khelberashvili
Джачеев,dzhacheev,ხაჩეევი,khacheevi
Кюрхалидзе,kiurkhalidze,კირვალიძე,kirvalidze
Остапчук,ostapchuk,ოსტაპჩუკი,ostapchuki
Деревянкин,dereviankin,დერევიანკინი,dereviankini
Варич,varich,ზვარიჩ,zvarich
Исраелян,israelian,ისრაელიან,israelian
Макачашвили,makachashvili,კაკაჩაშვილი,kakachashvili
Похилько,pokhil'ko,პოხილო,pokhilo
Лагадзишвили,lagadzishvili,ლაღაძიშვილი,laghadzishvili
Мисрашвили,misrashvili,მირაშვილი,mirashvili
Хоршиладзе,khorshiladze,ხარშილაძე,kharshiladze
Бунжури,bunzhuri,ბუნტური,bunturi
Мамасохалиев,mamasokhaliev,მამასახლისი,mamasakhlisi
Дзяпшипа,dziapshipa,ძიაპშიპა,dziapshipa
Бошерашвили,bosherashvili,ბუშელაშვილი,bushelashvili
Джагинов,dzhaginov,შაგინოვ,shaginov
Чергуле,chergule,ჩარაული,charauli
Пеуртия,peurtiia,პერტაია,pertaia
Багдасырьян,bagdasir'ian,ბაგდასარიან,bagdasarian
Чукадзе,chukadze,ჩიკაძე,chikadze
Наназашвили,nanazashvili,ნანაზაშვილი,nanazashvili
Гапрельян,gaprel'ian,გაპრელიან,gaprelian
Кушателадзе,kushateladze,ქუთათელაძე,qutateladze
Курцыгидзе,kurtsigidze,ქურციკიძე,qurtsikidze
Питоян,pitoian,პილოიან,piloian
Потараев,potaraev,თარაევ,taraev
Цхомария,tskhomariia,ცხომარია,tskhomaria
Мангаладзе,mangaladze,მანგალაძე,mangaladze
Дашкевич,dashkevich,პაშკევიჩ,pashkevich
Новохотский,novokhotskii,ნოვოხატსკი,novokhatski
Калиандров,kaliandrov,კალიანდრა,kaliandra
Тунаганьян,tunagan'ian,ტონაგანიან,tonaganian
Тавзяров,tavziarov,კაზაროვ,kazarov
Апхазов,apkhazov,აფხაზოვი,apkhazovi
Цыклаурий,tsiklaurii,წიკლაური,tsiklauri
Вардаев,vardaev,ვარდაევი,vardaevi
Гагеладзе,gageladze,გაგელაძე,gageladze
