rus,en,matched,matchedEngName
Зозиров,zozirov,ზოზიროვი,zozirovi
Халуашвили,khaluashvili,ხოლუაშვილი,kholuashvili
Хахвяшвили,khakhviashvili,ხახვიაშვილი,khakhviashvili
Счанян,schanian,სჩანიან,schanian
Андрошвили,androshvili,სანდროშვილი,sandroshvili
Мдинаридзе,mdinaridze,მდინარიძე,mdinaridze
Лекберашвили,lekberashvili,ლეკბორაშვილი,lekborashvili
Тотоладзе,totoladze,თოთლაძე,totladze
Бескровный,beskrovnii,ბესკროვნი,beskrovni
Кокава,kokava,კოკავა,kokava
Сорознишвили,soroznishvili,სოროზნიშვილი,soroznishvili
Годило,godilo,გომილკო,gomilko
Кубайнешвили,kubaineshvili,ყუბანეშვილი,khubaneshvili
Гулаков,gulakov,კულაკოვ,kulakov
Сипрошвили,siproshvili,სიფროშვილი,siproshvili
Зассев,zassev,ზასეევი,zaseevi
Мантасашвили,mantasashvili,მანთასაშვილი,mantasashvili
Резник,reznik,რეზნიკ,reznik
Мордвинов,mordvinov,მორდვინოვა,mordvinova
Паскалян,paskalian,პასხალიან,paskhalian
Кенгадзе,kengadze,კენკაძე,kenkadze
Лолиашвили,loliashvili,ლოლიაშვილი,loliashvili
Квилашвили,kvilashvili,კბილაშვილი,kbilashvili
Гигоури,gigouri,გიგაური,gigauri
Батаян,bataian,ბაბაიან,babaian
Хоряшвили,khoriashvili,ხორიაშვილი,khoriashvili
Игулаев,igulaev,გულიევ,guliev
Казадзе,kazadze,ზაზაძე,zazadze
Куличишвили,kulichishvili,კულიჩიშვილი,kulichishvili
Горелошвили,goreloshvili,გორელიშვილი,gorelishvili
Банетишвили,banetishvili,ბანეთიშვილი,banetishvili
Куюмчян,kuiumchian,კუიუმჩიან,kuiumchian
Баиханашвили,baikhanashvili,ბაიხანაშვილი,baikhanashvili
Мугарашвилли,mugarashvilli,მუგასაშვილი,mugasashvili
Селигадзе,seligadze,სილაგაძე,silagadze
Гозашвили,gozashvili,გონაშვილი,gonashvili
Пирожков,pirozhkov,პიროჟკოვა,pirozhkova
Тавилишвили,tavilishvili,ტაველიშვილი,tavelishvili
Пататишвили,patatishvili,პატატიშვილი,patatishvili
Жамгоцян,zhamgotsian,ჟამკოციან,zhamkotsian
Пуруцалидзе,purutsalidze,ფურცელაძე,purtseladze
Миресашвили,miresashvili,მირესაშვილი,miresashvili
Джанкидзе,dzhankidze,შანიძე,shanidze
Газиев,gaziev,გაჯიევ,gajiev
Луспарян,lusparian,ლუსპარიან,lusparian
Мебукия,mebukiia,მებუკია,mebukia
Мишвалидзе,mishvalidze,მიშველიძე,mishvelidze
Мислим,mislim,მიშინ,mishin
Марчилашвили,marchilashvili,მარჩილაშვილი,marchilashvili
Нусхелидзе,nuskhelidze,ნუსხელიძე,nuskhelidze
Шахназарьян,shakhnazar'ian,შახნაზარიან,shakhnazarian
Мойстралейшвили,moistraleishvili,მოისწრაფეიშვილი,moistsrapeishvili
Путкаридзе,putkaridze,ფუტკარაძე,putkaradze
Бероашвили,beroashvili,ბერუაშვილი,beruashvili
Мачерадзе,macheradze,მახარაძე,makharadze
Натошвили,natoshvili,ნატოშვილი,natoshvili
Жильцов,zhil'tsov,ჟილცოვა,zhiltsova
Чечиев,chechiev,ჩოჩიევ,chochiev
Немчинов,nemchinov,ნემჩინოვ,nemchinov
Тараненко,taranenko,ტარანენკო,taranenko
Тария,tariia,თარბია,tarbia
Плохотнюк,plokhotniuk,პლახოტნიკ,plakhotnik
Гомзин,gomzin,გომზინა,gomzina
Боришвили,borishvili,ბერიშვილი,berishvili
Комкадзе,komkadze,კომლაძე,komladze
Осенашвили,osenashvili,ოსეფაშვილი,osepashvili
Курбалишвили,kurbalishvili,კურდალიშვილი,kurdalishvili
Гонта,gonta,გონტარ,gontar
Джандагашвили,dzhandagashvili,ზანდარაშვილი,zandarashvili
Кашебян,kashebian,კაშანიან,kashanian
Жирков,zhirkov,ჟირკოვი,zhirkovi
Джеля,dzhelia,დანელია,danelia
Гелуташвили,gelutashvili,გელუტაშვილი,gelutashvili
Ахсиашвили,akhsiashvili,ახსიაშვილი,akhsiashvili
Джаперидзе,dzhaperidze,დოლაბერიძე,dolaberidze
Отаев,otaev,ატაევ,ataev
Медник,mednik,მელნიკ,melnik
Габисониа,gabisonia,გაბისონია,gabisonia
Коидзе,koidze,კოიძე,koidze
Абжаидадзе,abzhaidadze,აბჟანდაძე,abzhandadze
Мишелия,misheliia,მიშელია,mishelia
Бурда,burda,ბურდა,burda
Сакуашвили,sakuashvili,საქუაშვილი,saquashvili
Чамьян,cham'ian,შამოიან,shamoian
Комошвили,komoshvili,ქომოშვილი,qomoshvili
Чоликаури,cholikauri,ჭოლიკაური,tcholikauri
Кохташвилли,kokhtashvilli,კოხტაშვილი,kokhtashvili
Буцхринидзе,butskhrinidze,ბუცხრიკიძე,butskhrikidze
Барбарян,barbarian,ბარბარიან,barbarian
Чабан,chaban,ჩებან,cheban
Чубурандзе,chuburandze,ჩუბურანძე,chuburandze
Любименко,liubimenko,ლიუბჩენკო,liubchenko
Степанидзе,stepanidze,სტეფანიძე,stepanidze
Зурнадтян,zurnadtian,ზურნაჯიან,zurnajian
Ашкарели,ashkareli,აშკარელი,ashkareli
Реутов,reutov,რეუტოვა,reutova
Чепходзе,chepkhodze,ჩეფხოძე,chepkhodze
Битюцкий,bitiutskii,ბიტუცკი,bitutski
Карденахлишвили,kardenakhlishvili,კარდენახლიშვილი,kardenakhlishvili
Кривозубов,krivozubov,კრივონოსოვა,krivonosova
Коркадзе,korkadze,კარკაძე,karkadze
Нагайдели,nagaideli,ნოღაიდელი,noghaideli
Гритишвили,gritishvili,გვრიტიშვილი,gvritishvili
Марчук,marchuk,მარჩუკ,marchuk
Зазиашвили,zaziashvili,ზაზიაშვილი,zaziashvili
Бакир,bakir,ბაქირ,baqir
Колиадзе,koliadze,გოლიაძე,goliadze
Китасашвили,kitasashvili,ქიტესაშვილი,qitesashvili
Левкин,levkin,ლევინ,levin
Панухава,panukhava,ფანცხავა,pantskhava
Павлиди,pavlidi,პავლიდი,pavlidi
Зарекидзе,zarekidze,ზარეკიძე,zarekidze
Асриев,asriev,ასრიევა,asrieva
Призовский,prizovskii,პრიზოვსკი,prizovski
Микайя,mikaiia,მიქაია,miqaia
Одабашян,odabashian,ოდაბაშიან,odabashian
Чапаридзе,chaparidze,ჩაგარიძე,chagaridze
Бузуладзе,buzuladze,ბუზალაძე,buzaladze
Шуакидзе,shuakidze,შუაკიძე,shuakidze
Ебжнау,ebzhnau,როზნაუ,roznau
Поповский,popovskii,პოპოვსკაია,popovskaia
Когнидзе,kognidze,გაგნიძე,gagnidze
Зарукьян,zaruk'ian,მარუკიან,marukian
Билалов,bilalov,ბილალოვი,bilalovi
Капакадзе,kapakadze,კაპანაძე,kapanadze
Пиликян,pilikian,ფლიკიან,plikian
Пьяных,p'ianikh,პიანიხ,pianikh
Джамбуридзе,dzhamburidze,ჭუმბურიძე,tchumburidze
Хабуа,khabua,ხუბუა,khubua
Таштемиров,tashtemirov,დაშტამიროვ,dashtamirov
Салиев,saliev,ალიევ,aliev
Кабалашвили,kabalashvili,კაკალაშვილი,kakalashvili
Чилишвили,chilishvili,ჩიტიშვილი,chitishvili
Кравашвили,kravashvili,კრავიშვილი,kravishvili
Свириденко,sviridenko,სვირიდენკო,sviridenko
Дашков,dashkov,დაშკო,dashko
Авшилов,avshilov,აშიროვ,ashirov
Фарамуз,faramuz,ბარამია,baramia
Кутепов,kutepov,კუტეპოვა,kutepova
Коджая,kodzhaia,კორძაია,kordzaia
Бостанжиев,bostanzhiev,ბოსტანჯიევი,bostanjievi
Маглаквелидзе,maglakvelidze,მაგრაკველიძე,magrakvelidze
Буданов,budanov,ბუდანოვ,budanov
Буцев,butsev,ბუცევა,butseva
Чиквеладзе,chikveladze,ჩიკვილაძე,chikviladze
Кабилашвили,kabilashvili,კბილაშვილი,kbilashvili
Замферадзе,zamferadze,ზამთარაძე,zamtaradze
Агаронов,agaronov,აგარონოვი,agaronovi
Халиков,khalikov,ხალილოვ,khalilov
Алексейченко,alekseichenko,ევსეიჩენკო,evseichenko
Цхеносанидзе,tskhenosanidze,ცხენოსანიძე,tskhenosanidze
Ничик,nichik,ნიჩიკ,nichik
Гладиборода,gladiboroda,მაიბოროდა,maiboroda
Гадахабадзе,gadakhabadze,გადახაბაძე,gadakhabadze
Аринушкин,arinushkin,არიშინ,arishin
Бумбиашвили,bumbiashvili,ბუმბიაშვილი,bumbiashvili
Кадидзе,kadidze,ქადიძე,qadidze
Корти,korti,კორტი,korti
Базман,bazman,ბაზმანი,bazmani
Лонгурашвили,longurashvili,ლონგურაშვილი,longurashvili
Кочуберия,kochuberiia,კუჩუბერია,kuchuberia
Сардешвили,sardeshvili,სარიშვილი,sarishvili
Молодини,molodini,მოლოდინი,molodini
Каляев,kaliaev,კალიაევი,kaliaevi
Шелков,shelkov,შეიკო,sheiko
Затуашвили,zatuashvili,ზატუაშვილი,zatuashvili
Амириджиби,amiridzhibi,ამირიძე,amiridze
Дулаев,dulaev,დუდაევ,dudaev
Шахулашвили,shakhulashvili,შაყულაშვილი,shakhulashvili
Аваку,avaku,ავაკოვ,avakov
Кумладзе,kumladze,კუმლაძე,kumladze
Ерибеков,eribekov,ელიბეკოვ,elibekov
Худинян,khudinian,ხუდინიან,khudinian
Чкаду,chkadu,ჭკადუა,tchkadua
Калантиди,kalantidi,კალანიდი,kalanidi
Плахов,plakhov,გლუხოვ,glukhov
Толкачев,tolkachev,ტოლკაჩევ,tolkachev
Узунадзе,uzunadze,უზუნაძე,uzunadze
Барнашвили,barnashvili,ბარიაშვილი,bariashvili
Малхосьян,malkhos'ian,მალხასიან,malkhasian
Ястремский,iastremskii,იასტრემსკი,iastremski
Васконян,vaskonian,ვასკანიან,vaskanian
Кагохия,kagokhiia,გოგოხია,gogokhia
Джикая,dzhikaia,დიკაია,dikaia
Пантиков,pantikov,პაპიკოვ,papikov
Чагиашвили,chagiashvili,ჩაგიაშვილი,chagiashvili
Нуйкин,nuikin,ლუკინ,lukin
Сенченко,senchenko,სენჩენკო,senchenko
Эмухвари,emukhvari,ემუხვარი,emukhvari
Шанвадзе,shanvadze,შანვაძე,shanvadze
Давыдошвили,davidoshvili,დავითოშვილი,davitoshvili
Наконечный,nakonechnii,ნაკონეჩნი,nakonechni
Дзидишвили,dzidishvili,ძიძიშვილი,dzidzishvili
Нефидов,nefidov,ნეფიდოვ,nepidov
Хозаев,khozaev,კოზაევ,kozaev
Багдаров,bagdarov,ბაგლაროვ,baglarov
Жоржолияни,zhorzholiiani,ჟორჟოლიანი,zhorzholiani
Ткемиладзе,tkemiladze,ტყემალაძე,tkhemaladze
Чепидзе,chepidze,ჩაფიძე,chapidze
Зедгинадзе,zedginadze,ზედგინიძე,zedginidze
Романашвили,romanashvili,რომანაშვილი,romanashvili
Карель,karel',კარელი,kareli
Усатов,usatov,უსატოვა,usatova
Беженашвили,bezhenashvili,ბეჟანაშვილი,bezhanashvili
Хадыров,khadirov,ხიდიროვ,khidirov
Кунгулия,kunguliia,სუნგულია,sungulia
Гражданкин,grazhdankin,გრაჟდან,grazhdan
Хабилашвили,khabilashvili,ხაბელაშვილი,khabelashvili
Мудебадзе,mudebadze,მოდებაძე,modebadze
Сардар,sardar,სარიარ,sariar
Лисицин,lisitsin,ლისიცინი,lisitsini
Цоцонова,tsotsonova,წოწონავა,tsotsonava
Николазашвили,nikolazashvili,ნიკოლოზაშვილი,nikolozashvili
Гащенко,gaschenko,პასჩენკო,paschenko
Лобанидзе,lobanidze,ლობჯანიძე,lobjanidze
Едзгверидзе,edzgveridze,ეძგვერიძე,edzgveridze
Путченко,putchenko,გუტჩენკო,gutchenko
Панасюк,panasiuk,პანასიუკ,panasiuk
Марвашвили,marvashvili,მარუაშვილი,maruashvili
Арабошвили,araboshvili,არაბაშვილი,arabashvili
Габиани,gabiani,გაბიანი,gabiani
Анискин,aniskin,ანისკინ,aniskin
Хайрашвили,khairashvili,ყარაშვილი,kharashvili
Сапарашвили,saparashvili,საფარაშვილი,saparashvili
Храмишвили,khramishvili,ხარამიშვილი,kharamishvili
Кулумбекашвили,kulumbekashvili,კულუმბეგაშვილი,kulumbegashvili
Баласви,balasvi,ბალაევი,balaevi
Киносьян,kinos'ian,კინოსიან,kinosian
Челехсаев,chelekhsaev,ჩელეხსათი,chelekhsati
Чигага,chigaga,ჩიგოგა,chigoga
Касим,kasim,კასიმ,kasim
Будешвили,budeshvili,ბედოშვილი,bedoshvili
Потанов,potanov,ფოსანოვ,posanov
Дихаминджгия,dikhamindzhgiia,დიხამინჯია,dikhaminjia
Саакошвили,saakoshvili,სააკაშვილი,saakashvili
Осипенко,osipenko,ოსიპენკო,osipenko
Кулиджанишвили,kulidzhanishvili,ხიზანიშვილი,khizanishvili
Сикинчалашвили,sikinchalashvili,სიკინჭალაშვილი,sikintchalashvili
Кабиридзе,kabiridze,კობერიძე,koberidze
Навуашвилли,navuashvilli,ნანუაშვილი,nanuashvili
Колесин,kolesin,კოლესიდი,kolesidi
Кая,kaia,კარია,karia
Шуглядзе,shugliadze,შუბლაძე,shubladze
Авлядишвилли,avliadishvilli,ავლადიშვილი,avladishvili
Залдастанишвили,zaldastanishvili,ზალდასტანიშვილი,zaldastanishvili
Таршба,tarshba,არშბა,arshba
Димитрошвили,dimitroshvili,დიმიტრიშვილი,dimitrishvili
Попелов,popelov,პოპოვ,popov
Иорамов,ioramov,იორამოვი,ioramovi
Хатиев,khatiev,ხატიევა,khatieva
Шурупов,shurupov,შურუპოვ,shurupov
Цитури,tsituri,წითური,tsituri
Гогулашвили,gogulashvili,გოგილაშვილი,gogilashvili
Хвитария,khvitariia,ხვითარია,khvitaria
Вана,vana,ვალა,vala
Базанашвили,bazanashvili,ბაზანაშვილი,bazanashvili
Кашиа,kashia,კაშია,kashia
Цыклаура,tsiklaura,წიკლაური,tsiklauri
Канзавели,kanzaveli,კანზაველი,kanzaveli
Гочян,gochian,გიჩიან,gichian
Боков,bokov,ბოკოვა,bokova
Кубоян,kuboian,კუბოიან,kuboian
Бегиев,begiev,ბეგიევი,begievi
Курдулашвили,kurdulashvili,ურდულაშვილი,urdulashvili
Симонешвили,simoneshvili,სიმონიშვილი,simonishvili
Марушашвили,marushashvili,მარუშაშვილი,marushashvili
Квиквишия,kvikvishiia,კვიკვინია,kvikvinia
Кобилашвили,kobilashvili,კობიაშვილი,kobiashvili
Лалеашвили,laleashvili,ლალიაშვილი,laliashvili
Осебашвили,osebashvili,ოსეფაშვილი,osepashvili
Симанашвили,simanashvili,სირანაშვილი,siranashvili
Сагаашвили,sagaashvili,საგიაშვილი,sagiashvili
Окурашвили,okurashvili,სოკურაშვილი,sokurashvili
Кенчушвили,kenchushvili,კენჭოშვილი,kentchoshvili
Хуфения,khufeniia,ხუფენია,khupenia
Джорохян,dzhorokhian,ჭოროხიან,tchorokhian
Кветанадзе,kvetanadze,კვეტენაძე,kvetenadze
Киракосов,kirakosov,კირაკოსოვ,kirakosov
Саносян,sanosian,სანოსიან,sanosian
Пасадзе,pasadze,ვასაძე,vasadze
Налбондян,nalbondian,ნალბანდიან,nalbandian
Торткладзе,tortkladze,თორთლაძე,tortladze
Бичинашвилли,bichinashvilli,ბიჩინაშვილი,bichinashvili
Пигарев,pigarev,პიგარევი,pigarevi
Никора,nikora,კიკორია,kikoria
Вострецов,vostretsov,ვოსტრეცოვი,vostretsovi
Чайлян,chailian,შაინიან,shainian
Фарсаданашвили,farsadanashvili,ფარსადანაშვილი,parsadanashvili
Козлитин,kozlitin,კოზლიტინა,kozlitina
Кругошвили,krugoshvili,ხუროშვილი,khuroshvili
Малый,malii,მალიი,malii
Микошвили,mikoshvili,იკოშვილი,ikoshvili
Тецошвили,tetsoshvili,ტეცოშვილი,tetsoshvili
Берлидзе,berlidze,ბერიძე,beridze
Гинсбург,ginsburg,გინზბურგ,ginzburg
Суховой,sukhovoi,სუხოვოი,sukhovoi
Араратов,araratov,არარატოვი,araratovi
Ядикарян,iadikarian,იადიკარიან,iadikarian
Кудзнев,kudznev,კუძიევ,kudziev
Мехробов,mekhrobov,მეხრაბოვ,mekhrabov
Жолубов,zholubov,ჟოლობოვა,zholobova
Топуря,topuria,თოფურია,topuria
Кердзевадзе,kerdzevadze,კერძევაძე,kerdzevadze
Онойко,onoiko,ონოპკო,onopko
Косрошвили,kosroshvili,ხოსროშვილი,khosroshvili
Искяндар,iskiandar,ისკიანდაროვ,iskiandarov
Педа,peda,ბედა,beda
Кашкарев,kashkarev,ბაშკარევი,bashkarevi
Гурджанадзе,gurdzhanadze,ბურძენაძე,burdzenadze
Пятин,piatin,პანინ,panin
Чашунашвили,chashunashvili,ჩახუნაშვილი,chakhunashvili
Песхаин,peskhain,მესხი,meskhi
Аланья,alan'ia,ალანია,alania
Казанджиди,kazandzhidi,კაზანძიდი,kazandzidi
Мосья,mos'ia,მოსია,mosia
Корсунов,korsunov,კორსუნოვა,korsunova
Нерисян,nerisian,ნერსისიან,nersisian
Чекадзе,chekadze,ჩიკაძე,chikadze
Шараев,sharaev,შარაევი,sharaevi
Денарадзе,denaradze,დეკანაძე,dekanadze
Сафорьян,safor'ian,საარიან,saarian
Калебозишвили,kalebozishvili,კალატოზიშვილი,kalatozishvili
Мартолеки,martoleki,მარტოლეკი,martoleki
Хугасьян,khugas'ian,ხუგასიან,khugasian
Гегечкоре,gegechkore,გეგეჭკორი,gegetchkori
Бикаури,bikauri,გიგაური,gigauri
Раджебашвили,radzhebashvili,რაჯებაშვილი,rajebashvili
Токмаев,tokmaev,ტოკმაევ,tokmaev
Мусесьян,muses'ian,მოსესიან,mosesian
Кочерава,kocherava,კოჩეროვა,kocherova
Адлеба,adleba,ადლეიბა,adleiba
Лепехин,lepekhin,მელეხინ,melekhin
Баяндурян,baiandurian,ბაიანდურიან,baiandurian
Цекаришвили,tsekarishvili,ციკარიშვილი,tsikarishvili
Аведесьян,avedes'ian,ავედისიან,avedisian
Гамрекели,gamrekeli,გამრეკელი,gamrekeli
Начкебея,nachkebeia,ნაჭყებია,natchkhebia
Шахпазиди,shakhpazidi,შახპაზიდი,shakhpazidi
Байдашвили,baidashvili,ბაიდაშვილი,baidashvili
Оленченко,olenchenko,ლევჩენკო,levchenko
Махин,makhin,მუხინ,mukhin
Амирша,amirsha,ამიროვა,amirova
Козарян,kozarian,კაზარიან,kazarian
Качришвили,kachrishvili,ვაჩეიშვილი,vacheishvili
Квашилов,kvashilov,კვაშილავა,kvashilava
Болотошвили,bolotoshvili,ბოლოთაშვილი,bolotashvili
Орбельян,orbel'ian,ორბელიანი,orbeliani
Мкиртычан,mkirtichan,მკირტიჩიან,mkirtichian
Пошивач,poshivach,კოჩივარი,kochivari
Бадюль,badiul',ბაგილლი,bagilli
Бешкаладзе,beshkaladze,ბეშკანაძე,beshkanadze
Жавров,zhavrov,შავროვ,shavrov
Кабальников,kabal'nikov,კიბალნიკოვი,kibalnikovi
Мекелашвили,mekelashvili,კეკელაშვილი,kekelashvili
Асаян,asaian,ესაიან,esaian
Авальянс,aval'ians,ავალიანი,avaliani
Чубитидзе,chubitidze,ჩუბითიძე,chubitidze
Козуб,kozub,კოზუა,kozua
Нанова,nanova,ნანავა,nanava
Ничипуренко,nichipurenko,ნიჩიპურენკო,nichipurenko
Мылов,milov,მილოვი,milovi
Картхия,kartkhiia,კართხია,kartkhia
Наримонидзе,narimonidze,ნარიმანიძე,narimanidze
Черницов,chernitsov,ჩერნიცოვი,chernitsovi
Снисаренко,snisarenko,სნისარენკო,snisarenko
Хидажени,khidazheni,ხიდაშელი,khidasheli
Марошвили,maroshvili,მაროშვილი,maroshvili
Шестериков,shesterikov,ჩეტვერიკოვ,chetverikov
Ермолов,ermolov,ერმოლოვი,ermolovi
Ашкелов,ashkelov,აშკალოვი,ashkalovi
Гурашвилли,gurashvilli,გურაშვილი,gurashvili
Панинашвили,paninashvili,პაპინაშვილი,papinashvili
Мозаидзе,mozaidze,მოზაიძე,mozaidze
Дзебнеаури,dzebneauri,ძებნიაური,dzebniauri
Начхепия,nachkhepiia,ნაჭყეპია,natchkhepia
Мертишвили,mertishvili,მეოტიშვილი,meotishvili
Кесаев,kesaev,კესაევი,kesaevi
Качейшвили,kacheishvili,ვაჩეიშვილი,vacheishvili
Теришвили,terishvili,ტერიშვილი,terishvili
Ковтун,kovtun,კოვტუნ,kovtun
Салов,salov,სალოვ,salov
Джафарлы,dzhafarli,ხარაული,kharauli
Сабискурадзе,sabiskuradze,მაისურაძე,maisuradze
Бидзинашвилли,bidzinashvilli,ბიძინაშვილი,bidzinashvili
Мазьяшвили,maz'iashvili,მაზიაშვილი,maziashvili
Батогов,batogov,ბათიროვ,batirov
Беженер,bezhener,ბეჟენარ,bezhenar
Непочтов,nepochtov,ნეპოჩტოვა,nepochtova
Коплатадзе,koplatadze,კოპლატაძე,koplatadze
Петреашвили,petreashvili,პეტრიაშვილი,petriashvili
Труфанов,trufanov,ტრუფანოვ,trupanov
Гвделадзе,gvdeladze,გოდელაძე,godeladze
Жужунашвили,zhuzhunashvili,ჟუჟუნაშვილი,zhuzhunashvili
Ткамаладзе,tkamaladze,წამალაძე,tsamaladze
Баранидзе,baranidze,ბარამიძე,baramidze
Гачиладзе,gachiladze,მაჩიტაძე,machitadze
Миносов,minosov,მინასოვ,minasov
Абрамянц,abramiants,აბრამიანც,abramiants
Мукниашвили,mukniashvili,მუკნიაშვილი,mukniashvili
Чухува,chukhuva,ჩუხუა,chukhua
Спивак,spivak,სპივაკ,spivak
Аронов,aronov,არონოვ,aronov
Цетладзе,tsetladze,ცეცაძე,tsetsadze
Кулданишвили,kuldanishvili,კულდანაშვილი,kuldanashvili
Ецедашвили,etsedashvili,ეცადაშვილი,etsadashvili
Загнидзе,zagnidze,გაგნიძე,gagnidze
Гобедзашвили,gobedzashvili,გობედაშვილი,gobedashvili
Мазмашвили,mazmashvili,მაზმიშვილი,mazmishvili
Африямов,afriiamov,აფრიამოვი,apriamovi
Кебришвили,kebrishvili,ბებრიშვილი,bebrishvili
Кванадзе,kvanadze,სვანაძე,svanadze
Степанченко,stepanchenko,სტეფანჩენკო,stepanchenko
Цалкаламанидзе,tsalkalamanidze,ცალქალამანიძე,tsalqalamanidze
Котозашвили,kotozashvili,კოტორაშვილი,kotorashvili
Загашвили,zagashvili,ზაგაშვილი,zagashvili
Катарский,katarskii,კასარსკი,kasarski
Сагрян,sagrian,საარიან,saarian
Шухашвили,shukhashvili,სუხაშვილი,sukhashvili
Ухададзе,ukhadadze,ფხაკაძე,pkhakadze
Земцов,zemtsov,ნემცოვა,nemtsova
Цивадзе,tsivadze,ცივაძე,tsivadze
Мишиев,mishiev,მიშიევი,mishievi
Цикелашвили,tsikelashvili,ციხელაშვილი,tsikhelashvili
Ханчалян,khanchalian,ხანჩალიან,khanchalian
Терлецкий,terletskii,ტერლეცკი,terletski
Богорян,bogorian,გოგორიან,gogorian
Бенешвили,beneshvili,ბენაშვილი,benashvili
Пояшвили,poiashvili,პოპიაშვილი,popiashvili
Таштан,tashtan,ტაშიან,tashian
Чикиль,chikil',ჩიკინა,chikina
Мухваш,mukhvash,მუხვაში,mukhvashi
Халайджан,khalaidzhan,ხალაიდჟი,khalaidzhi
Торзян,torzian,ტოროიან,toroian
Иванба,ivanba,ივანბა,ivanba
Мансая,mansaia,მაისაია,maisaia
Джикадзе,dzhikadze,ჭიკაძე,tchikadze
Гвичия,gvichiia,გვიჩია,gvichia
Чомарян,chomarian,ჩომარიან,chomarian
Мейрали,meirali,მეგრელი,megreli
Дзагалия,dzagaliia,ძაგანია,dzagania
Ермишкин,ermishkin,ერმიშკინა,ermishkina
Цондели,tsondeli,წონდელი,tsondeli
Ирициан,iritsian,ირიციან,iritsian
Эристов,eristov,ერისთავი,eristavi
Марвелашвили,marvelashvili,მარგველაშვილი,margvelashvili
Сохурашвили,sokhurashvili,სოყურაშვილი,sokhurashvili
Корегян,koregian,კურეგიან,kuregian
Лебонидзе,lebonidze,ლებანიძე,lebanidze
Кочнашвили,kochnashvili,კოჩუაშვილი,kochuashvili
Актадзе,aktadze,ანთაძე,antadze
Хасидашвили,khasidashvili,ხასიდაშვილი,khasidashvili
Пуденко,pudenko,რუდენკო,rudenko
Амиян,amiian,ამირიან,amirian
Мачхидзе,machkhidze,მაჩხიძე,machkhidze
Фароян,faroian,აროიან,aroian
Лособеридзе,losoberidze,ლოსაბერიძე,losaberidze
Демерджиев,demerdzhiev,დემერჩიევი,demerchievi
Серафимов,serafimov,გერასიმოვ,gerasimov
Мойсов,moisov,მოისოვ,moisov
Мочарошвили,mocharoshvili,ქოჩარაშვილი,qocharashvili
Марткоплешвили,martkopleshvili,მარტყოფლიშვილი,martkhoplishvili
Воронкин,voronkin,ვორონკინ,voronkin
Маргнев,margnev,მარგიევ,margiev
Квирипашвили,kviripashvili,კვირიკაშვილი,kvirikashvili
Чавахашвили,chavakhashvili,ჩომახაშვილი,chomakhashvili
Дзидзава,dzidzava,ძიძავა,dzidzava
Хурдидзе,khurdidze,ხურიძე,khuridze
Муртузов,murtuzov,მურთუზოვი,murtuzovi
Цицкошвили,tsitskoshvili,ციცკიშვილი,tsitskishvili
Адышвили,adishvili,ადიშვილი,adishvili
Карагазян,karagazian,კარაგეზიან,karagezian
Паркусадзе,parkusadze,პარკოსაძე,parkosadze
Авгрозашвили,avgrozashvili,ავგროზაშვილი,avgrozashvili
Шестопалов,shestopalov,შესტოპალოვა,shestopalova
Пханадзе,pkhanadze,ფხაკაძე,pkhakadze
Вечхайзер,vechkhaizer,ჩხაიძე,chkhaidze
Хумаладзе,khumaladze,ხმალაძე,khmaladze
Самсонишвили,samsonishvili,სამსონიშვილი,samsonishvili
Шаршанидзе,sharshanidze,შარაშანიძე,sharashanidze
Мартышвили,martishvili,მარტიაშვილი,martiashvili
Шеповалов,shepovalov,შაპოვალოვ,shapovalov
Тонконогов,tonkonogov,ტონკონოგოვი,tonkonogovi
Жвитиашвили,zhvitiashvili,ჟვიტიაშვილი,zhvitiashvili
Джамадзе,dzhamadze,რიჟამაძე,rizhamadze
Иванешвили,ivaneshvili,ივანეშვილი,ivaneshvili
Бердзеншвили,berdzenshvili,ბერძენიშვილი,berdzenishvili
Гомезардашвили,gomezardashvili,გამეზარდაშვილი,gamezardashvili
Андросян,androsian,ანდროსიან,androsian
Гугошвили,gugoshvili,გუგოშვილი,gugoshvili
Джушошвили,dzhushoshvili,შუხოშვილი,shukhoshvili
Тегошвили,tegoshvili,თოგოშვილი,togoshvili
Хачиян,khachiian,ხაჩოიან,khachoian
Гнатюк,gnatiuk,გნატიუკი,gnatiuki
Исланов,islanov,ასლანოვ,aslanov
Сабиашвилли,sabiashvilli,საბიაშვილი,sabiashvili
Чувалидзе,chuvalidze,შუბალიძე,shubalidze
Крачулов,krachulov,რასულოვ,rasulov
Шейхов,sheikhov,შეიხოვა,sheikhova
Гвирджишвили,gvirdzhishvili,გვირჯიშვილი,gvirjishvili
Карамнишвили,karamnishvili,ყარამნიშვილი,kharamnishvili
Капитивадзе,kapitivadze,კაპეტივაძე,kapetivadze
Образцов,obraztsov,ობრაზცოვა,obraztsova
Джанелица,dzhanelitsa,დანელია,danelia
Какителашвили,kakitelashvili,კაკიტელაშვილი,kakitelashvili
Босов,bosov,ბოსოვ,bosov
Костонян,kostonian,კოსტანიან,kostanian
Бутыкашвили,butikashvili,ბუტიკაშვილი,butikashvili
Апрямов,apriamov,აფრიამოვი,apriamovi
Суцишвили,sutsishvili,ხუციშვილი,khutsishvili
Бередзинадзе,beredzinadze,ბერძენაძე,berdzenadze
Кепоян,kepoian,ტეპოიან,tepoian
Утешев,uteshev,ტეშევ,teshev
