rus,en,matched,matchedEngName
Маклагелидзе,maklagelidze,მაღლაგელიძე,maghlagelidze
Дятков,diatkov,დიატლოვ,diatlov
Собиашвили,sobiashvili,კობიაშვილი,kobiashvili
Григалашкили,grigalashkili,გრიგალაშვილი,grigalashvili
Морданейшвили,mordaneishvili,მარდანეიშვილი,mardaneishvili
Ошхинели,oshkhineli,ოშხინელი,oshkhineli
Кобедов,kobedov,კობესოვ,kobesov
Пуспоронян,pusporonian,ლუსპარონიან,lusparonian
Кондаксьян,kondaks'ian,კონდაკჩიანი,kondakchiani
Бочорошвили,bochoroshvili,ბოჭორიშვილი,botchorishvili
Джалбарт,dzhalbart,ძალბა,dzalba
Дасеренашвили,daserenashvili,ჯერენაშვილი,jerenashvili
Нозорадзе,nozoradze,ნოზაძე,nozadze
Карухалия,karukhaliia,კარკალაია,karkalaia
Кжамаладзе,kzhamaladze,ხმალაძე,khmaladze
Аслаев,aslaev,ასაევ,asaev
Кугунава,kugunava,გუგუნავა,gugunava
Джижур...,dzhizhur...,ჟიჟბაია,zhizhbaia
Лопатнев,lopatnev,ლოპატინერ,lopatiner
Элбанидзе,elbanidze,ელბაქიძე,elbaqidze
Гушеидзе,gusheidze,უშიძე,ushidze
Мересашвилли,meresashvilli,მერებაშვილი,merebashvili
Логурашвилли,logurashvilli,ლაგურაშვილი,lagurashvili
Марцвалов,martsvalov,მარცვალოვი,martsvalovi
Зебизашвили,zebizashvili,ზებიაშვილი,zebiashvili
Тетвинидзе,tetvinidze,ტიტვინიძე,titvinidze
Корхибашвили,korkhibashvili,კორხიბაშვილი,korkhibashvili
Цицкешвили,tsitskeshvili,ციცკიშვილი,tsitskishvili
Иолчеев,iolcheev,იოლჩიევ,iolchiev
Ротушлый,rotushlii,ქოთუაშვილი,qotuashvili
Бессарай,bessarai,ბესსარაბ,bessarab
Тхеидзе,tkheidze,მხეიძე,mkheidze
Коладзи,koladzi,კილაძე,kiladze
Айвизьян,aiviz'ian,აივაზიან,aivazian
Гончарь,gonchar',გონჩარი,gonchari
Долубая,dolubaia,დოლბაია,dolbaia
Абралахо,abralakho,აბრალავა,abralava
Мамояшвили,mamoiashvili,მამნიაშვილი,mamniashvili
Джумали-Сули,dzhumali-suli,ჭალისური,tchalisuri
Шагламджан,shaglamdzhan,შაგლამჯიანი,shaglamjiani
Сопрынин,soprinin,საპრიკინ,saprikin
Аншилевич,anshilevich,ანშილევიჩ,anshilevich
Чикогидзе,chikogidze,ჩიგოგიძე,chigogidze
Корицкий,koritskii,კოსიცკი,kositski
Минчальхев,minchal'khev,ჩინჩალაძე,chinchaladze
Полудашвили,poludashvili,ფოლადაშვილი,poladashvili
Гелешвеле,geleshvele,გელაშვილი,gelashvili
Хошабиев,khoshabiev,ხოშაბაევ,khoshabaev
Кокучев,kokuchev,დოკუჩევა,dokucheva
Кизивец,kizivets,კოზინეც,kozinets
Ликоренко,likorenko,სიდორენკო,sidorenko
Лемчишин,lemchishin,ტიმჩიშინა,timchishina
Захватаев,zakhvataev,კახიტაევ,kakhitaev
Меадзе,meadze,მელაძე,meladze
Хахияшвили,khakhiiashvili,ხახიაშვილი,khakhiashvili
Буделевский,budelevskii,ბელეცკი,beletski
Джесошвили,dzhesoshvili,ძებოშვილი,dzeboshvili
Курнавидзе,kurnavidze,კურტანიძე,kurtanidze
Ходзипея,khodzipeia,ხოზიევა,khozieva
Аджамамудов,adzhamamudov,აღამამედოვი,aghamamedovi
Шохонолидзе,shokhonolidze,ჭოხონელიძე,tchokhonelidze
Заракашвилли,zarakashvilli,ზირაკაშვილი,zirakashvili
Чаквандзе,chakvandze,ჩიკვაიძე,chikvaidze
Гнилошвили,gniloshvili,გაგლოშვილი,gagloshvili
Чухтыашвили,chukhtiashvili,ჩუხტიაშვილი,chukhtiashvili
Вачерешвили,vachereshvili,ვაჩეიშვილი,vacheishvili
Елизаветошвили,elizavetoshvili,ელისაბედაშვილი,elisabedashvili
Дзореляшвили,dzoreliashvili,ძორელაშვილი,dzorelashvili
Датикаев,datikaev,გათიკაევ,gatikaev
Новба,novba,დოვბა,dovba
Амдрусашвили,amdrusashvili,ამბროსაშვილი,ambrosashvili
Багадри,bagadri,ბაგაური,bagauri
Калатазашвили,kalatazashvili,კალატოზაშვილი,kalatozashvili
Магранк,magrank,მარგიანი,margiani
Мукиниашвили,mukiniashvili,მუკნიაშვილი,mukniashvili
Шелюгов,sheliugov,შელიუგოვა,sheliugova
Абцеурия,abtseuriia,ფაცურია,patsuria
Молшев,molshev,მოლლაევ,mollaev
Куртакидзе,kurtakidze,კურტანიძე,kurtanidze
Сегерашвили,segerashvili,თეგერაშვილი,tegerashvili
Цехфулидзе,tsekhfulidze,სიხარულიძე,sikharulidze
Джанвердашвили,dzhanverdashvili,შავერდაშვილი,shaverdashvili
Гелсмидзе,gelsmidze,გელენიძე,gelenidze
Чикония,chikoniia,ჩოკორაია,chokoraia
Мацапия,matsapiia,მოწაფია,motsapia
Когадашвили,kogadashvili,კოღუაშვილი,koghuashvili
Ботов,botov,ბოტოვი,botovi
Мильдзигашвили,mil'dzigashvili,მალძიგაშვილი,maldzigashvili
Иарджан,iardzhan,სარდჟიან,sardzhian
Лалцуриани,laltsuriani,ლარცულიანი,lartsuliani
Голиашвили,goliashvili,გოლიაშვილი,goliashvili
Курхацашвили,kurkhatsashvili,კურკაციშვილი,kurkatsishvili
Еглазаров,eglazarov,ეგიაზაროვ,egiazarov
Ячменев,iachmenev,იაჩმენევ,iachmenev
Цхадияшвили,tskhadiiashvili,ცხადიაშვილი,tskhadiashvili
Капытцев,kapittsev,კოპიტცევა,kopittseva
Тетрушвили,tetrushvili,თეთრუაშვილი,tetruashvili
Шахнодзе,shakhnodze,შახაძე,shakhadze
Сидмонидзе,sidmonidze,სიდამონიძე,sidamonidze
Богорошвили,bogoroshvili,გოგორიშვილი,gogorishvili
Икизашвили,ikizashvili,ეკიზაშვილი,ekizashvili
Годилия,godiliia,გადილია,gadilia
Хмоладзе,khmoladze,ხმალაძე,khmaladze
Саин,sain,საინ,sain
Рылов,rilov,კრილოვ,krilov
Новоразашвилли,novorazashvilli,ნავროზაშვილი,navrozashvili
Кадухов,kadukhov,კუდუხოვი,kudukhovi
Курнеев,kurneev,კორნეევ,korneev
Квиквимия,kvikvimiia,კვიკვინია,kvikvinia
Чхвиладзе,chkhviladze,ჩიკვილაძე,chikviladze
Начарян,nacharian,ნაჩარიან,nacharian
Чайба,chaiba,ჩამბა,chamba
Циклаурзе,tsiklaurze,წიკლაური,tsiklauri
Бабьюк,bab'iuk,ბასიუკ,basiuk
Маркалов,markalov,მარკაროვ,markarov
Сарикиан,sarikian,სარიკიან,sarikian
Чагашвилий,chagashvilii,ჩარაშვილი,charashvili
Кирючян,kiriuchian,კირიშჩიან,kirishchian
Кекуль,kekul',კეკუა,kekua
Кулембегов,kulembegov,კულუმბეგოვი,kulumbegovi
Панцулия,pantsuliia,ფანცულაია,pantsulaia
Нарыньян,narin'ian,ნარინიან,narinian
Насеконик,nasekonik,ნასელკოვი,naselkovi
Пейкулишвили,peikulishvili,ფეიქრიშვილი,peiqrishvili
Мазарамов,mazaramov,მაგარამოვი,magaramovi
Вепавлашвили,vepavlashvili,პავლიაშვილი,pavliashvili
Махиторьян,makhitor'ian,მხითარიან,mkhitarian
Аджимусаев,adzhimusaev,აჯიმუსაევი,ajimusaevi
Арчемья,archem'ia,არაჩემია,arachemia
Сулакберидзе,sulakberidze,სულაბერიძე,sulaberidze
Ходекадзе,khodekadze,კოდელაძე,kodeladze
Закурдай,zakurdai,კაკურია,kakuria
Тадиев,tadiev,თაგიევ,tagiev
Гаприпдашвили,gapripdashvili,გაფრინდაშვილი,gaprindashvili
Дакаргулия,dakarguliia,დაკარგულია,dakargulia
Галаев,galaev,გალაევი,galaevi
Муртуз-Али,murtuz-ali,მურთუზოვი,murtuzovi
Велишвили,velishvili,ვალიშვილი,valishvili
Джикомая,dzhikomaia,ჩოკორაია,chokoraia
Цироцян,tsirotsian,ტოროსიან,torosian
Амиродашвили,amirodashvili,ამირანაშვილი,amiranashvili
Михашвилли,mikhashvilli,მიხაშვილი,mikhashvili
Жомурели,zhomureli,ჟამურელი,zhamureli
Милорадов,miloradov,მილორადოვი,miloradovi
Сигизури,sigizuri,გიგაური,gigauri
Херхаидзе,kherkhaidze,ხერხაძე,kherkhadze
Данилишин,danilishin,დანილიშინი,danilishini
Ткаманошвили,tkamanoshvili,თამაზაშვილი,tamazashvili
Валесьян,vales'ian,ვალესიანი,valesiani
Бинденко,bindenko,დიდენკო,didenko
Намкаладзе,namkaladze,ნამგალაძე,namgaladze
Дуганидзе,duganidze,დაგანიძე,daganidze
Парцалиди,partsalidi,ფარცალიდი,partsalidi
Назиньян,nazin'ian,ნაზინიანი,naziniani
Дорбасин,dorbasin,დოლბაია,dolbaia
Санитиани,sanitiani,სანიკიანი,sanikiani
Джарухьян,dzharukh'ian,შარუხია,sharukhia
Лекфинадзо,lekfinadzo,ლექვინაძე,leqvinadze
Хандоян,khandoian,ხანოიან,khanoian
Монжапарашвили,monzhaparashvili,მანჯაფარაშვილი,manjaparashvili
Сыркин,sirkin,სირია,siria
Акимчева,akimcheva,აკიმჩევა,akimcheva
Багманов,bagmanov,ბაგმანოვა,bagmanova
Хабутьян,khabut'ian,ხაბულიანი,khabuliani
Камидов,kamidov,გამიდოვ,gamidov
Лобтанидзе,lobtanidze,ლობჯანიძე,lobjanidze
Кукаренко,kukarenko,კუხარენკო,kukharenko
Мумуладза,mumuladza,მუმულაძე,mumuladze
Чардунели,charduneli,ჩადუნელი,chaduneli
Татаршадзе,tatarshadze,თათარაძე,tataradze
Чульфо,chul'fo,ჩუბკო,chubko
Гагнев,gagnev,განევ,ganev
Иакобадзе,iakobadze,იაკობაძე,iakobadze
Кешмишян,keshmishian,კეშიშიან,keshishian
Элияров,eliiarov,ელიზაროვი,elizarovi
Партахьян,partakh'ian,პირტახია,pirtakhia
Мутоньян,muton'ian,ანტონიან,antonian
Гомцианц,gomtsiants,გომციან,gomtsian
Цицаин,tsitsain,ციცაგი,tsitsagi
Курциашвили,kurtsiashvili,კუწიაშვილი,kutsiashvili
Чиляя,chiliaia,ჩილაია,chilaia
Радоменко,radomenko,რადჩენკო,radchenko
Дзимишвили,dzimishvili,გზირიშვილი,gzirishvili
Булгашвилли,bulgashvilli,ბულაშვილი,bulashvili
Тотинашвили,totinashvili,ოთინაშვილი,otinashvili
Элин,elin,ელინა,elina
Папандопуло,papandopulo,პაპანდოპულო,papandopulo
Джонкарашвили,dzhonkarashvili,მძინარაშვილი,mdzinarashvili
Муховгулашвили,mukhovgulashvili,მუხიგულაშვილი,mukhigulashvili
Жомуташвили,zhomutashvili,ჟამუტაშვილი,zhamutashvili
Зыряква,ziriakva,კირიაკოვა,kiriakova
Шушанья,shushan'ia,შუშანია,shushania
Бигабадзе,bigabadze,ნიქაბაძე,niqabadze
Каленжан,kalenzhan,კალენჯიან,kalenjian
Гербалидзе,gerbalidze,ჯერვალიძე,jervalidze
Квитаньян,kvitan'ian,კაიტანჯიან,kaitanjian
Рабуян,rabuian,ბაბოიან,baboian
Цунян,tsunian,ტოსუნიან,tosunian
Бацилошвили,batsiloshvili,ბაწილაშვილი,batsilashvili
Горбузов,gorbuzov,გარბუზოვ,garbuzov
Лукащук,lukaschuk,ლუკიანჩუკ,lukianchuk
Данакышвили,danakishvili,დალაქიშვილი,dalaqishvili
Куприкишвили,kuprikishvili,კუპრეიშვილი,kupreishvili
Хамбутаев,khambutaev,ხაიბულაევ,khaibulaev
Качер,kacher,კუჩერ,kucher
Кофегранов,kofegranov,კოტრანოვ,kotranov
Керякциян,keriaktsiian,კერეკციან,kerektsian
Завитовский,zavitovskii,ზარიტოვსკი,zaritovski
Могурашили,mogurashili,გურაშვილი,gurashvili
Асерьян,aser'ian,ასრიან,asrian
Хвотлидзе,khvotlidze,ხურციძე,khurtsidze
Мосинян,mosinian,მოსინიან,mosinian
Балутян,balutian,ბალუმიან,balumian
Укидаза,ukidaza,უბილავა,ubilava
Звандвая,zvandvaia,ზვანბაია,zvanbaia
Рохман,rokhman,როყვა,rokhva
Сарвал,sarval,სარია,saria
Босрогоношвили,bosrogonoshvili,ბოსტოღონაშვილი,bostoghonashvili
Геворкиян,gevorkiian,გევორკიან,gevorkian
Наруддин,naruddin,ნარდაია,nardaia
Ертолян,ertolian,ეროიან,eroian
Алборошвили,alboroshvili,ალბორიშვილი,alborishvili
Крупишвили,krupishvili,რუსიშვილი,rusishvili
Аленик,alenik,ალეინიკ,aleinik
Джилилошвили,dzhililoshvili,ძულიაშვილი,dzuliashvili
Путхудзин,putkhudzin,ბუთხუზი,butkhuzi
Падковели,padkoveli,იაკოველი,iakoveli
Капша,kapsha,კაშია,kashia
Читукашвили,chitukashvili,ჩიტუკაშვილი,chitukashvili
Мамиория,mamioriia,მამფორია,mamporia
Джагмая,dzhagmaia,ძაგანია,dzagania
Кочешвилов,kocheshvilov,კოჩეშვილი,kocheshvili
Озбеталашвили,ozbetalashvili,ოზბეთელაშვილი,ozbetelashvili
Патаран,pataran,პატარაია,pataraia
Гафин,gafin,განინ,ganin
Главинов,glavinov,ლევინოვ,levinov
Ацанелидзе,atsanelidze,აცანელიძე,atsanelidze
Чеганов,cheganov,ჩიგანოვ,chiganov
Камсардошвили,kamsardoshvili,მამარდაშვილი,mamardashvili
Чакветитзе,chakvetitze,ჩაკვეტაძე,chakvetadze
Ованезов,ovanezov,ოგანეზოვ,oganezov
Шалуашвили,shaluashvili,შალუაშვილი,shaluashvili
Квашадзе,kvashadze,კვახაძე,kvakhadze
Авсов,avsov,აცოვ,atsov
Ознецьян,oznets'ian,ოზნეციან,oznetsian
Норзадев,norzadev,ნოზაძე,nozadze
Жеребятников,zherebiatnikov,ჟერებიატიევა,zherebiatieva
Гобизашвили,gobizashvili,გობოზაშვილი,gobozashvili
Ковтошвили,kovtoshvili,კოტაშვილი,kotashvili
Молочкин,molochkin,გალოჩკინ,galochkin
Белишвили,belishvili,ბერიშვილი,berishvili
Корющенко,koriuschenko,კრიუტჩენკო,kriutchenko
Размадзя,razmadzia,რაზმაძე,razmadze
Клевлишвили,klevlishvili,კევლიშვილი,kevlishvili
Анесьян,anes'ian,ანესიან,anesian
Дагеньян,dagen'ian,დამენია,damenia
Аливаряк,alivariak,ალვარიან,alvarian
Робагидзе,robagidze,რობაქიძე,robaqidze
Егязаров,egiazarov,ეგიაზაროვ,egiazarov
Шамуния,shamuniia,შამუგია,shamugia
Борнов,bornov,ბარნოვი,barnovi
Джгения,dzhgeniia,ძაგანია,dzagania
Шарпирашвили,sharpirashvili,შარიფაშვილი,sharipashvili
Меликешвили,melikeshvili,მელიქიშვილი,meliqishvili
Кучковский,kuchkovskii,პუჩკოვსკი,puchkovski
Авижба,avizhba,წვიჟბა,tsvizhba
Ковторишвили,kovtorishvili,კოტორაშვილი,kotorashvili
Колантадзе,kolantadze,კალანდაძე,kalandadze
Чумтурадзе,chumturadze,ჭუმბურიძე,tchumburidze
Мдиванова,mdivanova,მდივანოვა,mdivanova
Зейнашвили,zeinashvili,ბეინაშვილი,beinashvili
Нанцвлишвили,nantsvlishvili,ნაცვლიშვილი,natsvlishvili
Кокшаров,koksharov,კოჩაროვ,kocharov
Уегиадзе,uegiadze,უნგიაძე,ungiadze
Захубаня,zakhubania,ზუხუბაია,zukhubaia
Котодзе,kotodze,კოტაძე,kotadze
Варварштян,varvarshtian,ვარვაშტიანი,varvashtiani
Скилков,skilkov,კულკოვ,kulkov
Гуруулия,guruuliia,გურგულია,gurgulia
Будагови,budagovi,ბუდაგოვი,budagovi
Марашенидзе,marashenidze,შარაშენიძე,sharashenidze
Аннар,annar,ანუა,anua
Семенский,semenskii,სემენაკი,semenaki
Пирцхашашвили (Парцхашашвили),pirtskhashashvili (partskhashashvili),ბოსტოღანაშვილი-მაჭარაშვილი,bostoghanashvili-matcharashvili
Кучупорий,kuchuporii,კუჩულორია,kuchuloria
Лафненко,lafnenko,მატნენკო,matnenko
Никаришвили,nikarishvili,ნიპარიშვილი,niparishvili
Геогркадзе,geogrkadze,გეორგაძე,georgadze
Ловчиков,lovchikov,ხაჩიკოვ,khachikov
Боромбаев,borombaev,ბოლოთაევ,bolotaev
Шашладзе,shashladze,შაყლაძე,shakhladze
Петрушуль,petrushul',პეტრუშ,petrush
Наимов,naimov,ნაუმოვ,naumov
Азус,azus,ანუს,anus
Матиосов,matiosov,მატოსოვი,matosovi
Стамболджян,stamboldzhian,სტამბოლციან,stamboltsian
Араколов,arakolov,არაქელოვ,araqelov
Турченко,turchenko,ტურჩენკო,turchenko
Гургуца,gurgutsa,გურგულია,gurgulia
Тарсавелидзе,tarsavelidze,დარსაველიძე,darsavelidze
Мергечян,mergechian,მერგელიან,mergelian
Колеханов,kolekhanov,ულუხანოვ,ulukhanov
Сердечнов,serdechnov,სერგაჩოვ,sergachov
Килянчиен,kilianchien,დილანჩიევა,dilanchieva
Нучмазов,nuchmazov,გუჩმაზოვ,guchmazov
Кагура,kagura,გაგუა,gagua
Гиоргиношвили,giorginoshvili,გიორგანაშვილი,giorganashvili
Рафаел,rafael,რაფაელი,rapaeli
Кукорашвили,kukorashvili,კოკორაშვილი,kokorashvili
Заграпович,zagrapovich,ზარაპოვი,zarapovi
Ихоев,ikhoev,იკოევ,ikoev
Тутишан,tutishan,თუთისანი,tutisani
Хубубулов,khububulov,ხუბულოვ,khubulov
Богателин,bogatelin,ბაგათელია,bagatelia
Урткамалидзе,urtkamalidze,ურთმელიძე,urtmelidze
Худоген,khudogen,ხუდოიან,khudoian
Дживахашвили,dzhivakhashvili,ძახაშვილი,dzakhashvili
Пернядзе,perniadze,ფერაძე,peradze
Кедарашвили,kedarashvili,ყარაშვილი,kharashvili
Цоава,tsoava,ცაავა,tsaava
Ценцелашвили,tsentselashvili,წინწალაშვილი,tsintsalashvili
Аивозьян,aivoz'ian,აივაზიან,aivazian
Челогони,chelogoni,ჩოლოიანი,choloiani
Созуашвили,sozuashvili,სოზიაშვილი,soziashvili
Оглусев,oglusev,გუსევ,gusev
Важдаев,vazhdaev,პაშაევ,pashaev
Остапов,ostapov,ოსტაპოვი,ostapovi
Пасиков,pasikov,პაპიკოვ,papikov
Орсенидзе,orsenidze,არსენიძე,arsenidze
Которикадзе,kotorikadze,კოტრიკაძე,kotrikadze
Банквадзе,bankvadze,ბანცაძე,bantsadze
Шантарадзи,shantaradzi,შანთაძე,shantadze
Иасаулов,iasaulov,რასულოვ,rasulov
Кирбанов,kirbanov,კურბანოვ,kurbanov
Дзверяшвилле,dzveriashville,ზვერიაშვილი,zveriashvili
Алафердыф,alaferdif,ალავერდი,alaverdi
Здишарашвили,zdisharashvili,ედიშერაშვილი,edisherashvili
Солдашвили,soldashvili,სოლაშვილი,solashvili
Окрпирошвили,okrpiroshvili,ფირფირაშვილი,pirpirashvili
Шарзульян,sharzul'ian,ღარსლიან,gharslian
Гезенов,gezenov,გეგენოვ,gegenov
Муртиди,murtidi,მურატიდი,muratidi
Гангебели,gangebeli,განგებელი,gangebeli
Кабудашвили,kabudashvili,კაბულაშვილი,kabulashvili
Чняев,chniaev,ჩიაევი,chiaevi
Тегеев,tegeev,თედეევი,tedeevi
Черкуяны,cherkuiani,ჩარკვიანი,charkviani
Хозоношвили,khozonoshvili,კოზონაშვილი,kozonashvili
Киквиния,kikviniia,კვიკვინია,kvikvinia
Чаполидзе,chapolidze,ჩაფიძე,chapidze
Тавлевадзе,tavlevadze,თავთავაძე,tavtavadze
Ташнианин,tashnianin,დაშნიანი,dashniani
Глачелашвили,glachelashvili,გოჩელაშვილი,gochelashvili
Намбиндян,nambindian,ნალბანდიან,nalbandian
Доброджинидзе,dobrodzhinidze,დობორჯგინიძე,doborjginidze
Шаудля,shaudlia,შაუდია,shaudia
Томарев,tomarev,ტომაევ,tomaev
Багулия,baguliia,გაგულია,gagulia
Шакманов,shakmanov,შაბანოვ,shabanov
Бачрамов,bachramov,ბაირამოვ,bairamov
Липартлиани,lipartliani,ლიპარტელიანი,liparteliani
Кагромонян,kagromonian,კაგრამანიან,kagramanian
Мархулошвили,markhuloshvili,მარხვაშვილი,markhvashvili
Чшитарашвили,chshitarashvili,ჩხატარაშვილი,chkhatarashvili
Гвеселяни,gveseliani,გველესიანი,gvelesiani
Пановский,panovskii,ლაგოვსკიი,lagovskii
Селукадзе,selukadze,სულაკაძე,sulakadze
Гогисашвили,gogisashvili,გოგიაშვილი,gogiashvili
Чулкоу,chulkou,ჩუბკო,chubko
Шматлай,shmatlai,შმატი,shmati
Денальчи,denal'chi,თანალიში,tanalishi
Рухман,rukhman,სუხმან,sukhman
Азонян,azonian,აზოიან,azoian
Ореовенашвили,oreovenashvili,ოროველაშვილი,orovelashvili
Хецурнани,khetsurnani,ხეცურიანი,khetsuriani
Кугалечян,kugalechian,გალეჩიან,galechian
Чутулашвили,chutulashvili,ჩუთლაშვილი,chutlashvili
Маргвелашуль,margvelashul',მარგველაშვილი,margvelashvili
Пальливанян,pal'livanian,პაილევანიან,pailevanian
Афхагава,afkhagava,აფხაზავა,apkhazava
Куриташвили,kuritashvili,კურატაშვილი,kuratashvili
Загранович,zagranovich,მარიანოვიჩ,marianovich
Чхуртишвили,chkhurtishvili,ჩხარტიშვილი,chkhartishvili
Кадмая,kadmaia,კამკია,kamkia
Тибишадзе,tibishadze,ბიბიჩაძე,bibichadze
Гордозамвили,gordozamvili,გოროზაშვილი,gorozashvili
Урумпегошвилли,urumpegoshvilli,ურუმბეგაშვილი,urumbegashvili
Паришашвили,parishashvili,ფარეშაშვილი,pareshashvili
Дзинаидзе,dzinaidze,ძიგანიძე,dziganidze
Гаризашвили,garizashvili,გაროზაშვილი,garozashvili
Удовицкий,udovitskii,ნოვიცკი,novitski
Гамташидзе,gamtashidze,გამბაშიძე,gambashidze
Кавилошвили,kaviloshvili,კაჯილაშვილი,kajilashvili
Ельзур,el'zur,ელიაური,eliauri
Крикьян,krik'ian,კრიკიან,krikian
Чухариде,chukharide,ჩხაიძე,chkhaidze
Аннаникян,annanikian,ანანიკიან,ananikian
Цивилошвилли,tsiviloshvilli,წივილაშვილი,tsivilashvili
Каитамба,kaitamba,კაიტამბა,kaitamba
Бистрицкий,bistritskii,ციტრიცკი,tsitritski
Гельбахиани,gel'bakhiani,გელბახიანი,gelbakhiani
Сорин,sorin,სოინ,soin
Чулара,chulara,შულაია,shulaia
Майсуратз,maisuratz,მაისურაძე,maisuradze
Ленаури,lenauri,ბექაური,beqauri
Пиколия,pikoliia,ფიოლია,piolia
Гухулашвили,gukhulashvili,კუხალაშვილი,kukhalashvili
Миндорешвили,mindoreshvili,მინდორაშვილი,mindorashvili
Дижамидзе,dizhamidze,დიხამიძე,dikhamidze
Хмылько,khmil'ko,ხილკო,khilko
Джогарзешвили,dzhogarzeshvili,დოგრაშვილი,dograshvili
Таушури,taushuri,ტუშური,tushuri
Кутасешвили,kutaseshvili,კუთარაშვილი,kutarashvili
Мыкиртычан,mikirtichan,მიკირტიჩიან,mikirtichian
Мецхоришвили,metskhorishvili,მეცხორიშვილი,metskhorishvili
Маги,magi,მარი,mari
Окропчедвишвили,okropchedvishvili,ოქრომჭედლიშვილი,oqromtchedlishvili
Балкавадзе,balkavadze,ბალავაძე,balavadze
Барбичишвили,barbichishvili,ბერბიჭიშვილი,berbitchishvili
Келотрошвили,kelotroshvili,ხოსროშვილი,khosroshvili
Валиешвили,valieshvili,ვალიშვილი,valishvili
Кутыбашвили,kutibashvili,კუტიბაშვილი,kutibashvili
Сычков,sichkov,სიჩოვ,sichov
Гологанидзе,gologanidze,გოლომანიძე,golomanidze
Беспалько,bespal'ko,ბესპალკო,bespalko
Корнезьян,kornez'ian,კარნეზიან,karnezian
Сердобышев,serdobishev,დრობიშევ,drobishev
Джавихашвили,dzhavikhashvili,ძახაშვილი,dzakhashvili
Билисишвилли,bilisishvilli,ბილისეიშვილი,biliseishvili
Хадаладзе,khadaladze,ღადალაძე,ghadaladze
Кениладзе,keniladze,კეთილაძე,ketiladze
Даврешелидзе,davreshelidze,დავრაშელიძე,davrashelidze
Ахверды,akhverdi,ახვერდოვი,akhverdovi
Хавлурян,khavlurian,ხევსურიანი,khevsuriani
Кивей,kivei,კიუტი,kiuti
Акопови,akopovi,აკოფოვი,akopovi
Саргия,sargiia,სერგია,sergia
Хлепитько,khlepit'ko,ხეცკო,khetsko
Мысроднян,misrodnian,მირანიან,miranian
Джорданонидзе,dzhordanonidze,ჟორდანიძე,zhordanidze
Кешилошвили,keshiloshvili,კაშილაშვილი,kashilashvili
Макацара,makatsara,მაკაცარია,makatsaria
Шаниашвили,shaniashvili,ხანიაშვილი,khaniashvili
Магдаланов,magdalanov,მაგდალიანოვი,magdalianovi
Полотян,polotian,პოლოიან,poloian
Патаракшвили,patarakshvili,პატარაშვილი,patarashvili
Кашиев,kashiev,კაშიევი,kashievi
Оригвелидзе,origvelidze,ორაგველიძე,oragvelidze
Цихаридзо,tsikharidzo,ცინარიძე,tsinaridze
Чич,chich,ჩიჩ,chich
Беженишвили,bezhenishvili,ბეჟანიშვილი,bezhanishvili
Кугохидзе,kugokhidze,გოხიძე,gokhidze
Кокурин,kokurin,კოკაური,kokauri
Зурнагов,zurnagov,ზურნაჯევ,zurnajev
Чангишвили,changishvili,ჩანგიშვილი,changishvili
Эфемдиев,efemdiev,ეფენდიევი,ependievi
Иаселияни,iaseliiani,იასელიანი,iaseliani
Отношвили,otnoshvili,ოთიაშვილი,otiashvili
Арзигиян,arzigiian,არზიგიან,arzigian
Босняков,bosniakov,ბოსნიაკოვა,bosniakova
Шецедрия,shetsedriia,ხეცურია,khetsuria
Оводов,ovodov,ოვოდოვა,ovodova
Гейжаян,geizhaian,გიჩიან,gichian
Гвельсияни,gvel'siiani,გველესიანი,gvelesiani
Квочахия,kvochakhiia,ქვაჩახია,qvachakhia
Давитаия,davitaiia,დავითაია,davitaia
Емонджава,emondzhava,ლემონჯავა,lemonjava
Гахокадзе,gakhokadze,გახოკიძე,gakhokidze
Галятьяне,galiat'iane,გალიციანი,galitsiani
Купиянец,kupiianets,კიანეც,kianets
Шатокишвили,shatokishvili,შატაკიშვილი,shatakishvili
Чинчеладзе,chincheladze,ჩინჩალაძე,chinchaladze
Бибимошвили,bibimoshvili,ბიბილაშვილი,bibilashvili
Куморидов,kumoridov,კუმარიტოვ,kumaritov
Джадвоидзе,dzhadvoidze,დეკანოიძე,dekanoidze
Хотенашвилли,khotenashvilli,ხოტენაშვილი,khotenashvili
Цхакаия,tskhakaiia,ცხაკაია,tskhakaia
Китещвили,kiteschvili,კიტეიშვილი,kiteishvili
Рехуяшвил.,rekhuiashvil.,რეხვიაშვილი,rekhviashvili
Богдавядзе,bogdaviadze,ბაგდავაძე,bagdavadze
Шумадзе,shumadze,შურაძე,shuradze
Карауношвили,karaunoshvili,ყარაულაშვილი,kharaulashvili
Дроев,droev,ბროევ,broev
Мигвелидзе,migvelidze,მეგველიძე,megvelidze
Кварцова,kvartsova,სკვარცოვა,skvartsova
Панквелошвили,pankveloshvili,ფანქველაშვილი,panqvelashvili
Калогре,kalogre,გალოგრე,galogre
Чабаура,chabaura,ჩალაური,chalauri
Стецков,stetskov,სტეცკოვა,stetskova
Биряев,biriaev,მირზაევ,mirzaev
Тиниашвили,tiniashvili,თინიკაშვილი,tinikashvili
Гетяшвили,getiashvili,გეთიაშვილი,getiashvili
Попекян,popekian,პაპიკიან,papikian
Кварыцхелия,kvaritskheliia,კვარაცხელია,kvaratskhelia
Смоляников,smolianikov,სმოლიანინოვ,smolianinov
Паитношвили,paitnoshvili,ნატროშვილი,natroshvili
Хоперня,khopernia,ხოფერია,khoperia
