rus,en,matched,matchedEngName
Сужев,suzhev,გუჟევ,guzhev
Занчаладзе,zanchaladze,მაჩალაძე,machaladze
Наснидановили,nasnidanovili,ნასყიდაშვილი,naskhidashvili
Пехшвилашвилли,pekhshvilashvilli,ფეხშველაშვილი,pekhshvelashvili
Велесян,velesian,გველესიანი,gvelesiani
Инукурвели,inukurveli,ინწკირველი,intskirveli
Кейджнян,keidzhnian,კადჟოიან,kadzhoian
Кодолашвили,kodolashvili,კოდელაშვილი,kodelashvili
Кудерзаули,kuderzauli,გოდერძაული,goderdzauli
Чибуа,chibua,ჩიჩუა,chichua
Зинарашвилли,zinarashvilli,ზირაქაშვილი,ziraqashvili
Инкушин,inkushin,იაკუშინა,iakushina
Чкони,chkoni,ჩიკოვი,chikovi
Шагрильян,shagril'ian,შაგრელიან,shagrelian
Догдыверян,dogdiverian,დაგდავერიან,dagdaverian
Которешвили,kotoreshvili,კოტორაშვილი,kotorashvili
Габа,gaba,გაბია,gabia
Манушачян,manushachian,მანუშაკიან,manushakian
Кочилашвили,kochilashvili,ტოჩილაშვილი,tochilashvili
Гирашидзе,girashidze,გურეშიძე,gureshidze
Манельян,manel'ian,მანველიან,manvelian
Знухидзе,znukhidze,ანუშიძე,anushidze
Меднанидзе,mednanidze,ბედიანიძე,bedianidze
Кармазин,karmazin,კარმაზიანი,karmaziani
Дуледадзе,duledadze,დუმბაძე,dumbadze
Тилипашвили,tilipashvili,ფილიპაშვილი,pilipashvili
Бугушвили,bugushvili,გუგუშვილი,gugushvili
Вениашвили,veniashvili,ველიაშვილი,veliashvili
Верзицкий,verzitskii,ვერბიცკი,verbitski
Джиникаев,dzhinikaev,ხანიკაევი,khanikaevi
Посунко,posunko,ფომენკო,pomenko
Садгобилашвили,sadgobilashvili,სადგობელაშვილი,sadgobelashvili
Черлишвили,cherlishvili,იმერლიშვილი,imerlishvili
Гогильяни,gogil'iani,გოგელიანი,gogeliani
Таракамдзе,tarakamdze,ტაბატაძე,tabatadze
Хитняк,khitniak,ხიუნიაკი,khiuniaki
Цениладзе,tseniladze,ცელაძე,tseladze
Панцулаия,pantsulaiia,ფანცულაია,pantsulaia
Дубивка,dubivka,დუბინა,dubina
Хаджи Оглы,khadzhi ogli,ხასი ოღლი,khasi oghli
Квантиян,kvantiian,ვანციან,vantsian
Пацеляшвили,patseliashvili,ბაწელაშვილი,batselashvili
Ногония,nogoniia,გოგონაია,gogonaia
Жалашвили,zhalashvili,შალაშვილი,shalashvili
Приводзе,privodze,ფრივიძე,prividze
Огладзе,ogladze,აგლაძე,agladze
Теросьян,teros'ian,ტოროსიან,torosian
Авитисов,avitisov,ავეტისოვ,avetisov
Дошевский,doshevskii,დაშევსკი,dashevski
Айвосьян,aivos'ian,აივაზიან,aivazian
Джанжалов,dzhanzhalov,ხანჩალოვი,khanchalovi
Капцанов,kaptsanov,კასანოვ,kasanov
Коколя,kokolia,კოკოლია,kokolia
Абокаров,abokarov,აბკაროვ,abkarov
Кешьяна,kesh'iana,კეშელავა,keshelava
Хапурьяни,khapur'iani,ჩაპურიანი,chapuriani
Сухитвили,sukhitvili,სუხიშვილი,sukhishvili
Мелхоньян,melkhon'ian,მელკონიან,melkonian
Вестфаль,vestfal',ვესტფალდ,vestpald
Квитнье,kvitn'e,კვიტია,kvitia
Таранадзе,taranadze,კარანაძე,karanadze
Гигатидзе,gigatidze,გიგატაძე,gigatadze
Скульский,skul'skii,სოკულსკი,sokulski
Никачейшвили,nikacheishvili,კიკაჩეიშვილი,kikacheishvili
Кайпаношвили,kaipanoshvili,ხიზანიშვილი,khizanishvili
Забохидзе,zabokhidze,ზაბახიძე,zabakhidze
Исфаганлы,isfaganli,ისფაგანლი,ispaganli
Шикладзе,shikladze,შიკლაძე,shikladze
Шаратеждзе,sharatezhdze,შარადენიძე,sharadenidze
Кодчиев,kodchiev,კოჩიევი,kochievi
Рябикин,riabikin,რიაბიკინა,riabikina
Джагандшгава,dzhagandshgava,ჩაგანავა,chaganava
Дзанава,dzanava,ცანავა,tsanava
Муселемян,muselemian,მუსელიან,muselian
Курцегидзе,kurtsegidze,კურტანიძე,kurtanidze
Пиукинашвили,piukinashvili,პიპინაშვილი,pipinashvili
Ржота,rzhota,რიჟოვა,rizhova
Гелазанья,gelazan'ia,გელაზანია,gelazania
Хорезешвили,khorezeshvili,ყორბეზაშვილი,khorbezashvili
Джагиидзе,dzhagiidze,ძაგნიძე,dzagnidze
Скворцев,skvortsev,სკვორცოვ,skvortsov
Хобадзе,khobadze,ახობაძე,akhobadze
Будцехкидзе,budtsekhkidze,ბუცხიკიძე,butskhikidze
Дзвенчук,dzvenchuk,გაზენჩუკ,gazenchuk
Пестунадзе,pestunadze,ფარტენაძე,partenadze
Суловеридзе,suloveridze,სულაბერიძე,sulaberidze
Кузершвили,kuzershvili,კუზეიშვილი,kuzeishvili
Питалев,pitalev,პირალიევ,piraliev
Семенча,semencha,სემენოვა,semenova
Рудниченко,rudnichenko,დუდნიჩენკო,dudnichenko
Шабарашвили,shabarashvili,შაქარაშვილი,shaqarashvili
Пагиров,pagirov,ბაგიროვ,bagirov
Маграфемдзе,magrafemdze,მაღრაძე,maghradze
Моценелидзе,motsenelidze,მოწონელიძე,motsonelidze
Сулхоношвили,sulkhonoshvili,სულხანიშვილი,sulkhanishvili
Бекназарян,beknazarian,ბეკნაზარიანი,beknazariani
Сыбирошвили,sibiroshvili,სიბოშვილი,siboshvili
Карсинашвилли,karsinashvilli,კაციაშვილი,katsiashvili
Платурян,platurian,ასატურიან,asaturian
Зирничан,zirnichan,ზურნაჩიან,zurnachian
Хурдов,khurdov,კურდოვ,kurdov
Лопановский,lopanovskii,რომანოვსკი,romanovski
Туапидзе,tuapidze,ტაკიძე,takidze
Барастаев,barastaev,პარასტაევ,parastaev
Джабадов,dzhabadov,დჟავადოვ,dzhavadov
Болирашвили,bolirashvili,ბალიაშვილი,baliashvili
Тюрен,tiuren,ტიურინა,tiurina
Хантатдзе,khantatdze,ხანთაძე,khantadze
Мелий,melii,მელია,melia
Симбалетов,simbaletov,შუბლეტოვ,shubletov
Кохренадзе,kokhrenadze,კოხრეიძე,kokhreidze
Шамапаури,shamapauri,შამანაური,shamanauri
Куршувадзе,kurshuvadze,ყურშუბაძე,khurshubadze
Мецковели,metskoveli,კეცხოველი,ketskhoveli
Метравен,metraven,მეტრაველი,metraveli
Лешкошель,leshkoshel',ლეშკაშელი,leshkasheli
Абрандзия,abrandziia,აბრანძია,abrandzia
Гоишев,goishev,გოლიშევა,golisheva
Поселядзе,poseliadze,ფოთელიძე,potelidze
Креликашвили,krelikashvili,ელიკაშვილი,elikashvili
Хородошвили,khorodoshvili,ხოროიშვილი,khoroishvili
Ализов,alizov,ალაზოვ,alazov
Кабрильян,kabril'ian,გაბრილიან,gabrilian
Голетияни,goletiiani,გოლეთიანი,goletiani
Умдоридзе,umdoridze,დოლიძე,dolidze
Тавитац,tavitats,დავითაია,davitaia
Зеладашвили,zeladashvili,ალადაშვილი,aladashvili
Колбекани,kolbekani,კოლოზიანი,koloziani
Стамбульян,stambul'ian,სტამბოლიან,stambolian
Маркизишвили,markizishvili,მარკიზიშვილი,markizishvili
Манохин,manokhin,ანოხინ,anokhin
Гоголизде,gogolizde,გოგოლიძე,gogolidze
Цабутишвили,tsabutishvili,ცაბუტაშვილი,tsabutashvili
Рымишвили,rimishvili,რამიშვილი,ramishvili
Апаев,apaev,აგაევ,agaev
Кортяк,kortiak,კოტია,kotia
Гакадзе,gakadze,გაბაძე,gabadze
Кобулой,kobuloi,კაბულოვი,kabulovi
Чдикадзе,chdikadze,ჩიკაძე,chikadze
Кбилцецхалашвили,kbiltsetskhalashvili,კბილცეცხლაშვილი,kbiltsetskhlashvili
Комисания,komisaniia,კორსანტია,korsantia
Дзамеашвили,dzameashvili,ძამაშვილი,dzamashvili
Шекериедзе,shekeriedze,შეყრილაძე,shekhriladze
Макацарья,makatsar'ia,მაკაცარია,makatsaria
Забрадавшили,zabradavshili,ზავრადაშვილი,zavradashvili
Фейзула,feizula,კეზუა,kezua
Кушташвилли,kushtashvilli,მუშტაშვილი,mushtashvili
Кирсалидзе,kirsalidze,კირვალიძე,kirvalidze
Феденьян,feden'ian,გევენიან,gevenian
Тутульян,tutul'ian,პუტულიან,putulian
Кавокщенов,kavokschenov,ნოვოკშენოვი,novokshenovi
Джасашвили,dzhasashvili,ძამაშვილი,dzamashvili
Моргади,morgadi,მრადი,mradi
Чуханошвили,chukhanoshvili,ჩახუნაშვილი,chakhunashvili
Голурцян,golurtsian,ბლურციან,blurtsian
Варталов,vartalov,ვართანოვ,vartanov
Гвиннанидзе,gvinnanidze,გვინიანიძე,gvinianidze
Миндодашвили,mindodashvili,მინდორაშვილი,mindorashvili
Закаришвилли,zakarishvilli,მაკარიშვილი,makarishvili
Кармадзе,karmadze,კარკაძე,karkadze
Самохин,samokhin,სამოხინა,samokhina
Яремко,iaremko,იარემკო,iaremko
Жадугишвилий,zhadugishvilii,ჟადუგაშვილი,zhadugashvili
Гогечеладзе,gogecheladze,გოგშელიძე,gogshelidze
Анциберов,antsiberov,ანციფეროვი,antsiperovi
Санаасян,sanaasian,მანასიან,manasian
Тадуя,taduia,თოდუა,todua
Хуцеошвили,khutseoshvili,ხუცოშვილი,khutsoshvili
Паташуры,patashuri,პატაშური,patashuri
Гошава,goshava,გოჩავა,gochava
Трапезников,trapeznikov,ტრაპეზნიკოვა,trapeznikova
Сиханашвили,sikhanashvili,მიხანაშვილი,mikhanashvili
Сарелашвили,sarelashvili,სარალაშვილი,saralashvili
Укрехилидзе,ukrekhilidze,უგრეხელიძე,ugrekhelidze
Джаманидзе,dzhamanidze,შამანიძე,shamanidze
Мхян,mkhian,მკოიან,mkoian
Басанец,basanets,ბასანოვი,basanovi
Цурцупия,tsurtsupiia,წურწუმია,tsurtsumia
Инокия,inokiia,კოკაია,kokaia
Члоидзе,chloidze,ჩლაიძე,chlaidze
Квенашвилка,kvenashvilka,კვენიაშვილი,kveniashvili
Сафруманц,safrumants,სარიანც,sariants
Горциридзе,gortsiridze,გოცირიძე,gotsiridze
Коровянский,korovianskii,კოროიანი,koroiani
Мукашян,mukashian,გუკასიან,gukasian
Ашраф,ashraf,აშბა,ashba
Беридзен,beridzen,ბერიძე,beridze
Вайсбурд,vaisburd,ტაიბური,taiburi
Литягин,litiagin,ლიტიაგინ,litiagin
Сейданян,seidanian,სეირანიან,seiranian
Шаркаво,sharkavo,შარტავა,shartava
Моноян,monoian,მოსოიან,mosoian
Цыбенко,tsibenko,ციბენკო,tsibenko
Демания,demaniia,დემანია,demania
Дугибчашвилили,dugibchashvilili,გოგიჩაშვილი,gogichashvili
Черкечашвили,cherkechashvili,ღერკენაშვილი,gherkenashvili
Башлыков,bashlikov,ბაშკოვ,bashkov
Керасилидзе,kerasilidze,კერესელიძე,kereselidze
Ахвледянин,akhvledianin,ახვლედიანი,akhvlediani
Дондукова,dondukova,დუნდუკოვა,dundukova
Карапандзе,karapandze,კარანაძე,karanadze
Рогишвили,rogishvili,გოგიშვილი,gogishvili
Салоберидзе,saloberidze,სულაბერიძე,sulaberidze
Абасалы,abasali,აბასოვი,abasovi
Гагафия,gagafiia,გიგაია,gigaia
Папиашвилли,papiashvilli,პაპიაშვილი,papiashvili
Чауль,chaul',ჩაუსი,chausi
Деврисашвилли,devrisashvilli,დევრისაშვილი,devrisashvili
Каливерда,kaliverda,კულიბერდა,kuliberda
Коншлашвили,konshlashvili,კოჭლაშვილი,kotchlashvili
Байрамал-огли,bairamal-ogli,ბაირამაშვილი,bairamashvili
Поноян,ponoian,ტონოიან,tonoian
Конваишвили,konvaishvili,კონიაშვილი,koniashvili
Изварин,izvarin,ვარინ,varin
Ламиношвили,laminoshvili,მიმინოშვილი,miminoshvili
Магваряни,magvariani,მაგარიანი,magariani
Шемондов,shemondov,სემიონოვ,semionov
Чиказе,chikaze,ჩიკაძე,chikadze
Снегарев,snegarev,სნეგირევა,snegireva
Кокочиашвили,kokochiashvili,კოკოჩაშვილი,kokochashvili
Чергазия,chergaziia,ჩარგაზია,chargazia
Полинашвили,polinashvili,პოლიკაშვილი,polikashvili
Губисарян,gubisarian,გუბასარიან,gubasarian
Гугольян,gugol'ian,გიგოლიან,gigolian
Чичхияни,chichkhiiani,ჩაჩხიანი,chachkhiani
Зирношвили,zirnoshvili,ნინოშვილი,ninoshvili
Сайбашвили,saibashvili,საბაშვილი,sabashvili
Кучерьян,kucher'ian,კუჩურიან,kuchurian
Лукашейкин,lukasheikin,ლუკაშვილი,lukashvili
Азевян,azevian,არევიან,arevian
Чилунадзе,chilunadze,ჩიგუნაძე,chigunadze
Салакаев,salakaev,სალაკაევა,salakaeva
Миликидзе,milikidze,მელიქიძე,meliqidze
Мсостов,msostov,მისოსტოვა,misostova
Годжоришвилли,godzhorishvilli,ბოჭორიშვილი,botchorishvili
Сатхашвили,satkhashvili,თათხაშვილი,tatkhashvili
Михиладзе,mikhiladze,მსხილაძე,mskhiladze
Срмекашян,srmekashian,სრმაკაშიანი,srmakashiani
Канипришвили,kaniprishvili,კინიფრიშვილი,kiniprishvili
Кауруушвили,kauruushvili,ყურაშვილი,khurashvili
Бикиашвили,bikiashvili,ბიკაშვილი,bikashvili
Аникейцев,anikeitsev,ანიკეევ,anikeev
Капольяни,kapol'iani,კაპოიანი,kapoiani
Велали,velali,ჯალალი,jalali
Ладеншвили,ladenshvili,ადეიშვილი,adeishvili
Конабадзе,konabadze,კაკაბაძე,kakabadze
Библяя,bibliaia,ბიბლაია,biblaia
Сатячули,satiachuli,მათიაშვილი,matiashvili
Княжкин,kniazhkin,კნიაზკინა,kniazkina
Копсадзе,kopsadze,კოპაძე,kopadze
Михальян,mikhal'ian,მიხალიანი,mikhaliani
Сылогадзе,silogadze,სილაგაძე,silagadze
Цыцкарова,tsitskarova,ციცკარავა,tsitskarava
Пхахадзе,pkhakhadze,ფხაკაძე,pkhakadze
Джебеян,dzhebeian,დჟუმიან,dzhumian
Кварицкелия,kvaritskeliia,კვარაცხელია,kvaratskhelia
Мочытадзье,mochitadz'e,მაჩიტაძე,machitadze
Почко,pochko,ოჩკო,ochko
Ксемидов,ksemidov,სეიდოვ,seidov
Казначев,kaznachev,კაზნაჩევა,kaznacheva
Баснети,basneti,ბასოევი,basoevi
Поява,poiava,ქოიავა,qoiava
Брюшко,briushko,ბრიუშკოვ,briushkov
Грдешвили,grdeshvili,თედეშვილი,tedeshvili
Сегарадзе,segaradze,შარაძე,sharadze
Ломаян,lomaian,ლომაია,lomaia
Сирандзе,sirandze,სირაძე,siradze
Пайрахов,pairakhov,ამირახოვ,amirakhov
Чандурия,chanduriia,ჭანტურია,tchanturia
Сефорьян (Сефарьян),sefor'ian (sefar'ian),გევორგიან-ნაზარიანი,gevorgian-nazariani
Лапуховский,lapukhovskii,ლაპუხოვი,lapukhovi
Берзешвили,berzeshvili,ბერუაშვილი,beruashvili
Батури,baturi,ბატურინ,baturin
Мезирев,mezirev,მეზიროვ,mezirov
Гегея,gegeia,გეგია,gegia
Мармиашвили,marmiashvili,მარტიაშვილი,martiashvili
Шаткошвили,shatkoshvili,შატაკიშვილი,shatakishvili
Нацмишвили,natsmishvili,ნაციშვილი,natsishvili
Лиходедов,likhodedov,ლიხოდედოვა,likhodedova
Хачипурадзе,khachipuradze,ხაჩიპერაძე,khachiperadze
Янубишвили,ianubishvili,იაკობიშვილი,iakobishvili
Пилюшвили,piliushvili,ფილიშვილი,pilishvili
Архипкин,arkhipkin,არხიპოვა,arkhipova
Тотулашвили,totulashvili,თათულაშვილი,tatulashvili
Нарубанадзе,narubanadze,ბარბაქაძე,barbaqadze
Шаразадишвили,sharazadishvili,შარაზადიშვილი,sharazadishvili
Киродзе,kirodze,კირაძე,kiradze
Шатберашвилли,shatberashvilli,შატბერაშვილი,shatberashvili
Маховешвили,makhoveshvili,მახოშვილი,makhoshvili
Горымышьян,gorimish'ian,გიმიშიან,gimishian
Манднгаладзе,mandngaladze,მანჯგალაძე,manjgaladze
Лапсхия,lapskhiia,ლაპშინა,lapshina
Цбилава,tsbilava,უბილავა,ubilava
Тимянский,timianskii,იბიანსკი,ibianski
...атыешвилли,...atieshvilli,პატიეშვილი,patieshvili
Лезгиоли,lezgioli,ლეზგიევი,lezgievi
Ваняк,vaniak,ვანიან,vanian
Каркузаев,karkuzaev,კარკუზაევა,karkuzaeva
Девонозашивили,devonozashivili,დევნოზაშვილი,devnozashvili
Маматказин,mamatkazin,მამატიანი,mamatiani
Яслява,iasliava,მასლიევა,maslieva
Гачашвили,gachashvili,გოჩაშვილი,gochashvili
Борадин,boradin,ბოროდინ,borodin
Нагубный,nagubnii,იაგუბოვი,iagubovi
Веригин,verigin,ვერიგინ,verigin
Верхацашвили,verkhatsashvili,ბერკაცაშვილი,berkatsashvili
Дадиян,dadiian,დადიიან,dadiian
Толчен,tolchen,ვოლჩეკ,volchek
Картозил,kartozil,კარტოზია,kartozia
Линартельян,linartel'ian,ლიპარტელიანი,liparteliani
Асавашвили,asavashvili,ასაბაშვილი,asabashvili
Криняшвили,kriniashvili,კრინტაშვილი,krintashvili
Худашвиле,khudashvile,ხუდაშვილი,khudashvili
Лукманов,lukmanov,ლუკიანოვ,lukianov
Кяшашвили,kiashashvili,ყაშაშვილი,khashashvili
Футкурадзе,futkuradze,ფუტკარაძე,putkaradze
Арусьян,arus'ian,აროსიან,arosian
Барбахидзе,barbakhidze,ზაბახიძე,zabakhidze
Чавгошвили,chavgoshvili,ჩაგოშვილი,chagoshvili
Пириогли,piriogli,პირველი,pirveli
Пайкрадзе,paikradze,პაიკაძე,paikadze
Анаприенко,anaprienko,ანაპრიენკო,anaprienko
Шанишивили,shanishivili,შავიშვილი,shavishvili
Батаров,batarov,ბათიროვ,batirov
Худжиев,khudzhiev,კუძიევ,kudziev
Каргонов,kargonov,კარგანოვა,karganova
Гугкаев,gugkaev,გუგკაევა,gugkaeva
Зарва,zarva,ზარია,zaria
Провидзе,providze,ფრივიძე,prividze
Салтухуцушвили,saltukhutsushvili,სალთხუციშვილი,saltkhutsishvili
Вельджанишвили,vel'dzhanishvili,ველიხანიშვილი,velikhanishvili
Киловский,kilovskii,კოზლოვსკი,kozlovski
Джибухаев,dzhibukhaev,ჩიბუხაია,chibukhaia
Какобинадзе,kakobinadze,კოკობინაძე,kokobinadze
Биднев,bidnev,ბიდეევ,bideev
Квацишвилли,kvatsishvilli,კვაცაშვილი,kvatsashvili
Киря,kiria,კირია,kiria
Чавахешвили,chavakheshvili,ჯავახიშვილი,javakhishvili
Лагогашвист,lagogashvist,გოგაშვილი,gogashvili
Квианидзе,kvianidze,გვიანიძე,gvianidze
Бухалишвили,bukhalishvili,კუხალიშვილი,kukhalishvili
Курцаладзе,kurtsaladze,კუტალაძე,kutaladze
Деврисовшили,devrisovshili,დევრისაშვილი,devrisashvili
Джарошнелов,dzharoshnelov,ჯარიშნელოვი,jarishnelovi
Мерцхваришвили,mertskhvarishvili,მეცხვარიშვილი,metskhvarishvili
Марратов,marratov,მარიატოვ,mariatov
Кашугчан,kashugchan,კაშხჩიან,kashkhchian
Прамар,pramar,პრაგა,praga
Худуишвили,khuduishvili,ხუდუაშვილი,khuduashvili
Панкратян,pankratian,პანკრატიან,pankratian
Нечега,nechega,ნეჩაევა,nechaeva
Рыбалко,ribalko,რიბალკო,ribalko
Шервамидзе,shervamidze,შერვაშიძე,shervashidze
Серовян,serovian,სეროპიან,seropian
Бартья,bart'ia,ბართია,bartia
Петраидзе,petraidze,პეტრიძე,petridze
Табилидзе,tabilidze,ტაბიძე,tabidze
Куриашвили,kuriashvili,ტურიაშვილი,turiashvili
Еникидзе,enikidze,სანიკიძე,sanikidze
Кладжашвили,kladzhashvili,კაჟაშვილი,kazhashvili
Джаржгава,dzharzhgava,ჟაჟიევა,zhazhieva
Элиошвили,elioshvili,ელიაშვილი,eliashvili
Пупышев,pupishev,გულიშევ,gulishev
Розавашвили,rozavashvili,კოზანაშვილი,kozanashvili
Сулеев,suleev,სულიევ,suliev
Эсенов,esenov,ესენოვა,esenova
Юсави,iusavi,მუსავი,musavi
Кванчатирадзе,kvanchatiradze,კვაჭანტირაძე,kvatchantiradze
Дидебошвили,dideboshvili,დიდებაშვილი,didebashvili
Беригошвили,berigoshvili,ბერიშვილი,berishvili
Мерцалов,mertsalov,მერცალოვ,mertsalov
Музурашвили,muzurashvili,მაზურაშვილი,mazurashvili
Агабобан,agaboban,აგაბაბიან,agababian
Маминов,maminov,მამინოვი,maminovi
Ануриев,anuriev,ნურიევ,nuriev
Майцурадзе,maitsuradze,მაისურაძე,maisuradze
Шансиашвили,shansiashvili,შანშიაშვილი,shanshiashvili
Ханагуа,khanagua,ხანაგუა,khanagua
Карпинский,karpinskii,კარპინსკაია,karpinskaia
Хайтиашвили,khaitiashvili,ხატიაშვილი,khatiashvili
Джискарян,dzhiskarian,ჟიშკარიანი,zhishkariani
Кингадзе,kingadze,კინკაძე,kinkadze
Хиджикадзе,khidzhikadze,კვიჟინაძე,kvizhinadze
Аптрахманов,aptrakhmanov,ავტრახმანოვა,avtrakhmanova
Зизинбадзе,zizinbadze,ზიბზიბაძე,zibzibadze
Чочешвили,chocheshvili,ჩოჩიშვილი,chochishvili
Тарувашвилли,taruvashvilli,ტარუაშვილი,taruashvili
Николаза,nikolaza,ნიკოლავა,nikolava
Канашов,kanashov,კალაშოვ,kalashov
Фонкевелашвили,fonkevelashvili,ყველაშვილი,khvelashvili
Езданян,ezdanian,ფიდანიან,pidanian
Горзиани,gorziani,გოროზიანი,goroziani
Бачинашвили,bachinashvili,ბიჩინაშვილი,bichinashvili
Стурва,sturva,სტურუა,sturua
Миротодцев,mirotodtsev,მიროტაძე,mirotadze
Таботодзе,tabotodze,ტაბატაძე,tabatadze
Кворацхеля,kvoratskhelia,კვარაცხელია,kvaratskhelia
Салахаев,salakhaev,სალაყაია,salakhaia
Цимдадзе,tsimdadze,ცინდაძე,tsindadze
Чепринян,cheprinian,შირინიან,shirinian
Мардахишвили,mardakhishvili,მარდახიაშვილი,mardakhiashvili
Исатьев,isat'ev,ისაევ,isaev
Акварамия,akvaramiia,გვარამია,gvaramia
Насхедошвили,naskhedoshvili,ნასყიდაშვილი,naskhidashvili
Кязумов,kiazumov,კიაზუმოვი,kiazumovi
Алауашвили,alauashvili,ალადაშვილი,aladashvili
Гургениде,gurgenide,გურგენიძე,gurgenidze
Черкодзие,cherkodzie,ჩეფხოძე,chepkhodze
Тваладзя,tvaladzia,თვალაძე,tvaladze
Читя,chitia,ჩიტია,chitia
Чельян,chel'ian,ჩლოიან,chloian
Рашид,rashid,რაში,rashi
Апцяури,aptsiauri,აფციაური,aptsiauri
Видманов,vidmanov,იმანოვ,imanov
Мамацишвили,mamatsishvili,მამაციშვილი,mamatsishvili
Мунгер,munger,მუნგერ,munger
Антелява,anteliava,ანთელავა,antelava
Котреошвихвили,kotreoshvikhvili,კოტოშაშვილი,kotoshashvili
Харитидзе,kharitidze,ხარატიძე,kharatidze
Махомодзе,makhomodze,მახარაძე,makharadze
Абнур,abnur,ანუა,anua
Джавад,dzhavad,დჟავადოვ,dzhavadov
Бучашвилли,buchashvilli,ბუჩაშვილი,buchashvili
Балквидзе,balkvidze,ალავიძე,alavidze
Минесашвили,minesashvili,მინესაშვილი,minesashvili
Колзиев,kolziev,კულიევ,kuliev
Харджейшвили,khardzheishvili,ხარძეიშვილი,khardzeishvili
Авонсоян,avonsoian,მოსოიან,mosoian
Мирвиашвили,mirviashvili,მირზიაშვილი,mirziashvili
Дилинян,dilinian,დილანიან,dilanian
Цхавредов,tskhavredov,ცხოვრებოვ,tskhovrebov
Хмалазов,khmalazov,ხალაფოვ,khalapov
Ряхов,riakhov,ლიახოვა,liakhova
Кичхееладзе,kichkheeladze,ფიჩხაძე,pichkhadze
Мчеллидзе,mchellidze,ჭელიძე,tchelidze
Лукьянчиков,luk'ianchikov,ლუკიანჩიკოვი,lukianchikovi
...амадошвили,...amadoshvili,სამადაშვილი,samadashvili
Синахчан,sinakhchan,სინახჩიანი,sinakhchiani
Мусельянс,musel'ians,მუსელიანი,museliani
Нахурашвилли,nakhurashvilli,კახურაშვილი,kakhurashvili
Джаварли,dzhavarli,ზავალი,zavali
Мехалая,mekhalaia,მსხალაია,mskhalaia
Есартиа,esartia,ესართია,esartia
Фурж,furzh,მურზა,murza
Делебулидзе,delebulidze,დიდებულიძე,didebulidze
Иособошвилли,iosoboshvilli,იოსებაშვილი,iosebashvili
Телехсашвили,telekhsashvili,ქელეხსაშვილი,qelekhsashvili
Кузубошьян,kuzubosh'ian,იუზბაშიან,iuzbashian
Уикишвили,uikishvili,ტიკიშვილი,tikishvili
Хашин,khashin,კვაშინ,kvashin
Коробидян,korobidian,კოროიან,koroian
Пензеладзе,penzeladze,ენდელაძე,endeladze
Мигришешвили,migrisheshvili,გრიშაშვილი,grishashvili
Тавташвили,tavtashvili,თათაშვილი,tatashvili
Покусулянин,pokusulianin,ფერცულიანი,pertsuliani
Мартазин,martazin,მურთაზინი,murtazini
Нацивилишвили,natsivilishvili,ნაცვლიშვილი,natsvlishvili
Матосьян,matos'ian,მატოსიან,matosian
Туралидзе,turalidze,ნურალიძე,nuralidze
Элизарошвили,elizaroshvili,ელიზარაშვილი,elizarashvili
Элибекян,elibekian,ელიბეკიან,elibekian
Сеситошвили,sesitoshvili,სესიტაშვილი,sesitashvili
Цекзава,tsekzava,ცეკვავა,tsekvava
Мативосян,mativosian,მატევოსიან,matevosian
Арувадзе,aruvadze,არევაძე,arevadze
Немгадзе,nemgadze,ნემსაძე,nemsadze
Банных,bannikh,ბანნიხ,bannikh
Номеношвили,nomenoshvili,მიმინოშვილი,miminoshvili
Чхопелия,chkhopeliia,ჩხაპელია,chkhapelia
Квасицкий,kvasitskii,კრასინსკი,krasinski
Бешаншивили (Бежанишвили),beshanshivili (bezhanishvili),ბეზარაშვილი-ბეჟანიშვილი,bezarashvili-bezhanishvili
Берелизе,berelize,ბერელიძე,berelidze
Банискугия,baniskugiia,ანისკინა,aniskina
Гвелесяны,gvelesiani,გველესიანი,gvelesiani
Бундашвили,bundashvili,ბენაშვილი,benashvili
Елянов,elianov,ელიანოვი,elianovi
Джамгавадзе,dzhamgavadze,მჟავანაძე,mzhavanadze
Обакалов,obakalov,ბადალოვ,badalov
Бурчашвили,burchashvili,ბორჩაშვილი,borchashvili
Беруашвилли,beruashvilli,ბერუაშვილი,beruashvili
Чахвошвили,chakhvoshvili,ჩახვაშვილი,chakhvashvili
Тувальцев,tuval'tsev,ტუბოლცევი,tuboltsevi
Каймадашвили,kaimadashvili,სამადაშვილი,samadashvili
Черкезоли,cherkezoli,ჩერკეზოვი,cherkezovi
Зубаташвили,zubatashvili,ზუბიტაშვილი,zubitashvili
Джмеджян,dzhmedzhian,მედზოიან,medzoian
Колбай,kolbai,კოლბაია,kolbaia
Рехвашвили,rekhvashvili,რეხვიაშვილი,rekhviashvili
Голмагарашвилли,golmagarashvilli,გულმაგარაშვილი,gulmagarashvili
Каситев,kasitev,ვასილევ,vasilev
Токтаев,toktaev,ტოკმაევ,tokmaev
Джваришвили,dzhvarishvili,დვალიშვილი,dvalishvili
Педикьян,pedik'ian,პეტიკიან,petikian
Папаво,papavo,პაპავა,papava
Мичетушвили,michetushvili,მიჩიტაშვილი,michitashvili
Тавтых,tavtikh,თავთიხ,tavtikh
Магурашвилли,magurashvilli,მასურაშვილი,masurashvili
Пелдешвили,peldeshvili,თედეშვილი,tedeshvili
Ксимитов,ksimitov,კსიმიდოვა,ksimidova
Гадишвилли,gadishvilli,გადიშვილი,gadishvili
Надтабов,nadtabov,ნამაზოვ,namazov
