rus,en,matched,matchedEngName
Бакуридзе,bakuridze,ბაკურიძე,bakuridze
Санадирадзе,sanadiradze,სანადირაძე,sanadiradze
Тараев,taraev,თარაევ,taraev
Кочмазов,kochmazov,კაჩმაზოვ,kachmazov
Нинашвили,ninashvili,ნინაშვილი,ninashvili
Хрикадзе,khrikadze,ხრიკაძე,khrikadze
Хетагуров,khetagurov,ხეთაგუროვი,khetagurovi
Нарушвили,narushvili,ნარუშვილი,narushvili
Мандзулашвили,mandzulashvili,მანძულაშვილი,mandzulashvili
Пиния,piniia,ფიფია,pipia
Онашвили,onashvili,ონაშვილი,onashvili
Асратов,asratov,ასრათოვი,asratovi
Папалашвили,papalashvili,პაპალაშვილი,papalashvili
Унгиадзе,ungiadze,უნგიაძე,ungiadze
Бердзенадзе,berdzenadze,ბერძენაძე,berdzenadze
Джабишвили,dzhabishvili,ძიაბიშვილი,dziabishvili
Хархели,kharkheli,ხარხელი,kharkheli
Твалчрелидзе,tvalchrelidze,თვალჭრელიძე,tvaltchrelidze
Петрашвили,petrashvili,პეტრიაშვილი,petriashvili
Шаманаури,shamanauri,შამანაური,shamanauri
Биркая,birkaia,ბირკაია,birkaia
Лазария,lazariia,ლაზარია,lazaria
Болотин,bolotin,ბოლოტინა,bolotina
Маридашвили,maridashvili,მარიდაშვილი,maridashvili
Ханиашвили,khaniashvili,ხანიაშვილი,khaniashvili
Арифов,arifov,არიგოვ,arigov
Майсашвили,maisashvili,მაისაშვილი,maisashvili
Джаяни,dzhaiani,დჟოიანი,dzhoiani
Васильченко,vasil'chenko,ვასილჩენკო,vasilchenko
Квиташвили,kvitashvili,კვიტაშვილი,kvitashvili
Коринтели,korinteli,კორინთელი,korinteli
Церцевадзе,tsertsevadze,ცერცვაძე,tsertsvadze
Чигогидзе,chigogidze,ჩიგოგიძე,chigogidze
Квелиашвили,kveliashvili,ქველიაშვილი,qveliashvili
Агулов,agulov,აგულოვი,agulovi
Архипов,arkhipov,არხიპოვ,arkhipov
Баев,baev,ბაევი,baevi
Измаилов,izmailov,იზმაილოვ,izmailov
Самбелашвили,sambelashvili,სამბელაშვილი,sambelashvili
Елбакидзе,elbakidze,ელბაქიძე,elbaqidze
Хажомия,khazhomiia,ხაჟომია,khazhomia
Насрашвили,nasrashvili,ნასრაშვილი,nasrashvili
Вардания,vardaniia,ვარდანია,vardania
Чконя,chkonia,შონია,shonia
Бостогонашвили,bostogonashvili,ბოსტოღონაშვილი,bostoghonashvili
Хагуш,khagush,ხაგუშ,khagush
Бугаев,bugaev,ბუგაევა,bugaeva
Будников,budnikov,ბუდნიკოვ,budnikov
Остапенко,ostapenko,ოსტაპენკო,ostapenko
Гаспорян,gasporian,გასპარიან,gasparian
Ткачук,tkachuk,ტკაჩუკ,tkachuk
Евдокимов,evdokimov,ევდოკიმოვ,evdokimov
Комхадзе,komkhadze,სომხაძე,somkhadze
Акимов,akimov,აკიმოვი,akimovi
Джамал,dzhamal,ჟადან,zhadan
Самадалашвили,samadalashvili,სამადალაშვილი,samadalashvili
Камалов,kamalov,კამალოვ,kamalov
Трофименко,trofimenko,ტროფიმენკო,tropimenko
Дриашвили,driashvili,დრიაშვილი,driashvili
Гамдлишвили,gamdlishvili,გამდლიშვილი,gamdlishvili
Цителаури,tsitelauri,წითელაური,tsitelauri
Гелеква,gelekva,გელეყვა,gelekhva
Лаладзе,laladze,ლაბაძე,labadze
Юнус,iunus,იუნის,iunis
Микиртумов,mikirtumov,მიკირტუმოვ,mikirtumov
Химшиашвили,khimshiashvili,ხიმშიაშვილი,khimshiashvili
Бадуашвили,baduashvili,ბადუაშვილი,baduashvili
Тагвиашвили,tagviashvili,თაგვიაშვილი,tagviashvili
Гоголи,gogoli,გოგოლი,gogoli
Габрава,gabrava,გაბრავა,gabrava
Чорголейшвили,chorgoleishvili,ჩორგოლეიშვილი,chorgoleishvili
Котия,kotiia,კოტია,kotia
Спиридонов,spiridonov,სპირიდონოვ,spiridonov
Салдадзе,saldadze,სალდაძე,saldadze
Каджилашвили,kadzhilashvili,კაძილაშვილი,kadzilashvili
Базаев,bazaev,ბაზაევი,bazaevi
Ахалаури,akhalauri,ახალაური,akhalauri
Велиджанашвили,velidzhanashvili,ველიხანაშვილი,velikhanashvili
Яценко,iatsenko,იაცენკო,iatsenko
Каприндашвили,kaprindashvili,გაფრინდაშვილი,gaprindashvili
Манижашвили,manizhashvili,მანიჟაშვილი,manizhashvili
Осман,osman,კოსმან,kosman
Озбетелашвили,ozbetelashvili,ოზბეთელაშვილი,ozbetelashvili
Кабоснидзе,kabosnidze,კაბოსნიძე,kabosnidze
Месхадзе,meskhadze,მესხაძე,meskhadze
Абилов,abilov,აბილოვ,abilov
Чалабашвили,chalabashvili,ჩალაბაშვილი,chalabashvili
Джисев,dzhisev,ზაიცევ,zaitsev
Тикарадзе,tikaradze,ტიკარაძე,tikaradze
Мегреладзе,megreladze,მეგრელაძე,megreladze
Чембуридзе,chemburidze,ჭუმბურიძე,tchumburidze
Саманишвили,samanishvili,სამანიშვილი,samanishvili
Гикошвили,gikoshvili,გიქოშვილი,giqoshvili
Голашвили,golashvili,გოლაშვილი,golashvili
Хоргуашвили,khorguashvili,ხორგუაშვილი,khorguashvili
Цецадзе,tsetsadze,ცეცაძე,tsetsadze
Ванцян,vantsian,ვანციან,vantsian
Абиатари,abiatari,აბიათარი,abiatari
Султанишвили,sultanishvili,სულთანიშვილი,sultanishvili
Табакари,tabakari,თაბაკარი,tabakari
Килядзе,kiliadze,კილაძე,kiladze
Корчава,korchava,კორჩაკა,korchaka
Наувлишвили,nauvlishvili,ნაცვლიშვილი,natsvlishvili
Богдасарьян,bogdasar'ian,ბაგდასარიან,bagdasarian
Атуашвили,atuashvili,ათუაშვილი,atuashvili
Жоржоляни,zhorzholiani,ჟორჟოლიანი,zhorzholiani
Гогосашвили,gogosashvili,გოგოსაშვილი,gogosashvili
Корчагин,korchagin,კორჩაგინა,korchagina
Бурдзенидзе,burdzenidze,ბურძენიძე,burdzenidze
Головко,golovko,გოლოვკო,golovko
Чубенидзе,chubenidze,ჩუბინიძე,chubinidze
Степанашвили,stepanashvili,სტეფანაშვილი,stepanashvili
Джигания,dzhiganiia,ძაგანია,dzagania
Черных,chernikh,ჩერნიხ,chernikh
Кавелашви,kavelashvi,ყაველაშვილი,khavelashvili
Кахабришвили,kakhabrishvili,კახაბრიშვილი,kakhabrishvili
Котолашвили,kotolashvili,კოტოლაშვილი,kotolashvili
Богдавадзе,bogdavadze,ბაგდავაძე,bagdavadze
Иромашвили,iromashvili,ირომაშვილი,iromashvili
Купрошвили,kuproshvili,კუპრაშვილი,kuprashvili
Меканцишвили,mekantsishvili,მეყანწიშვილი,mekhantsishvili
Омар,omar,ომარ,omar
Антоньян,anton'ian,ანტონიან,antonian
Пеикришвили,peikrishvili,ფეიქრიშვილი,peiqrishvili
Букреев,bukreev,ბუკრეევა,bukreeva
Абдула,abdula,აბდულა,abdula
Смородин,smorodin,სმოროდინ,smorodin
Еремин,eremin,ერემიან,eremian
Амисулашвили,amisulashvili,ამისულაშვილი,amisulashvili
Чолокян,cholokian,ჩოლოიან,choloian
Годоладзе,godoladze,გოდოლაძე,godoladze
Аджиев,adzhiev,გადჟიევ,gadzhiev
Шишкин,shishkin,შიშკინა,shishkina
Контария,kontariia,კონჯარია,konjaria
Гиносян,ginosian,გინოსიან,ginosian
Гдзелишвили,gdzelishvili,გძელიშვილი,gdzelishvili
Чеминава,cheminava,ჩემინავა,cheminava
Вахтангадзе,vakhtangadze,ვახტანგაძე,vakhtangadze
Дигмелашвили,digmelashvili,დიღმელაშვილი,dighmelashvili
Нацвалашвили,natsvalashvili,ნაცვალაშვილი,natsvalashvili
Хабелов,khabelov,ხაბელოვი,khabelovi
Аладин,aladin,ალადინა,aladina
Абазов,abazov,აბაზოვ,abazov
Вердзеули,verdzeuli,ვერძეული,verdzeuli
Хупацария,khupatsariia,ხუფაცარია,khupatsaria
Максименко,maksimenko,მაქსიმენკო,maqsimenko
Мамукишвили,mamukishvili,მამუკიშვილი,mamukishvili
Махмед,makhmed,მახმად,makhmad
Белый,belii,ბელი,beli
Лабаури,labauri,ლაბაური,labauri
Вдовин,vdovin,ვდოვინა,vdovina
Беседин,besedin,ბესედინი,besedini
Отанадзе,otanadze,ოთანაძე,otanadze
Мухурадзе,mukhuradze,მუხურაძე,mukhuradze
Демеев,demeev,დემეევი,demeevi
Ботковели,botkoveli,ბოტკოველი,botkoveli
Каджиев,kadzhiev,გადჟიევ,gadzhiev
Пховелишвили,pkhovelishvili,ფხოველიშვილი,pkhovelishvili
Казишвили,kazishvili,კაზიშვილი,kazishvili
Филипов,filipov,ფილიპოვ,pilipov
Паркадзе,parkadze,პარკაძე,parkadze
Тонаканян,tonakanian,ტონაკანიან,tonakanian
Джурхадзе,dzhurkhadze,ძირკვაძე,dzirkvadze
Кварацхеля,kvaratskhelia,კვარაცხელია,kvaratskhelia
Деисадзе,deisadze,დეისაძე,deisadze
Гогиташвили,gogitashvili,გოგიტაშვილი,gogitashvili
Годзиашвили,godziashvili,გოძიაშვილი,godziashvili
Гугунава,gugunava,გუგუნავა,gugunava
Живидзе,zhividze,ჟივიძე,zhividze
Кварацхели,kvaratskheli,კვარაცხელია,kvaratskhelia
Гулисашвили,gulisashvili,გულისაშვილი,gulisashvili
Бакаев,bakaev,ბაკაევ,bakaev
Кагуа,kagua,გაგუა,gagua
Лаврентьев,lavrent'ev,ლავრენტიევი,lavrentievi
Косьян,kos'ian,კოსიან,kosian
Канделакишвили,kandelakishvili,კანდელაკიშვილი,kandelakishvili
Коколашвили,kokolashvili,კოკოლაშვილი,kokolashvili
Игнатенко,ignatenko,იგნატენკო,ignatenko
Лохов,lokhov,ლოხოვა,lokhova
Чиладзе,chiladze,ჩილაძე,chiladze
Джаджанашвили,dzhadzhanashvili,ჟუჟუნაშვილი,zhuzhunashvili
Глухов,glukhov,გლუხოვ,glukhov
Бединашвили,bedinashvili,ბედინაშვილი,bedinashvili
Амбокадзе,ambokadze,ამბოკაძე,ambokadze
Горгидзе,gorgidze,გორგიძე,gorgidze
Почхидзе,pochkhidze,ფოჩხიძე,pochkhidze
Арджаванидзе,ardzhavanidze,არჟევანიძე,arzhevanidze
Унанян,unanian,უნანიან,unanian
Гвелесяни,gvelesiani,გველესიანი,gvelesiani
Джебисашвили,dzhebisashvili,ძებისაშვილი,dzebisashvili
Иорамишвили,ioramishvili,იორამიშვილი,ioramishvili
Гилоян,giloian,გილოიან,giloian
Наниашвили,naniashvili,ნანიაშვილი,naniashvili
Хачиперадзе,khachiperadze,ხაჩიპერაძე,khachiperadze
Кониашвили,koniashvili,კონიაშვილი,koniashvili
Кутарашвили,kutarashvili,კუთარაშვილი,kutarashvili
Куцубидзе,kutsubidze,ნუცუბიძე,nutsubidze
Худишвили,khudishvili,ყულიშვილი,khulishvili
Зеикидзе,zeikidze,ზეიკიძე,zeikidze
Водочкория,vodochkoriia,ვადაჩკორია,vadachkoria
Габискирия,gabiskiriia,გაბისკირია,gabiskiria
Бабин,babin,ბაბან,baban
Миринашвили,mirinashvili,მირინაშვილი,mirinashvili
Гванцеладзе,gvantseladze,გვანცელაძე,gvantseladze
Агаларян,agalarian,აგალარიან,agalarian
Елнава,elnava,ელიავა,eliava
Авджан,avdzhan,ავდოიან,avdoian
Биганов,biganov,ბიგანოვი,biganovi
Багарян,bagarian,ბაგარიან,bagarian
Ковтарадзе,kovtaradze,ქავთარაძე,qavtaradze
Лопатин,lopatin,ლოპატინა,lopatina
Джатиев,dzhatiev,ზატიევი,zatievi
Асликян,aslikian,ასლიკიან,aslikian
Чугуашвили,chuguashvili,ჩუგუაშვილი,chuguashvili
Абелян,abelian,აბელიან,abelian
Садрадзе,sadradze,სადრაძე,sadradze
Селиванов,selivanov,სელივანოვა,selivanova
Шенгелидзе,shengelidze,შენგელიძე,shengelidze
Квергелидзе,kvergelidze,კვერღელიძე,kverghelidze
Бедоидзе,bedoidze,ბედოიძე,bedoidze
Шагашвили,shagashvili,შაგაშვილი,shagashvili
Апхазава,apkhazava,აფხაზავა,apkhazava
Шервашидзе,shervashidze,შერვაშიძე,shervashidze
Такниашвили,takniashvili,თანიაშვილი,taniashvili
Жидков,zhidkov,ჟიდკოვ,zhidkov
Эдишерашвили,edisherashvili,ედიშერაშვილი,edisherashvili
Ториашвили,toriashvili,თორიაშვილი,toriashvili
Алимов,alimov,ალიმოვ,alimov
Куташвили,kutashvili,კუტაშვილი,kutashvili
Гулиташвили,gulitashvili,გულიტაშვილი,gulitashvili
Егутидзе,egutidze,ეგუტიძე,egutidze
Томадзе,tomadze,თომაძე,tomadze
Магавариани,magavariani,მაგასარიანი,magasariani
Чубанидзе,chubanidze,ჩუბინიძე,chubinidze
Терехов,terekhov,ტერეხოვ,terekhov
Гелдиашвили,geldiashvili,გელდიაშვილი,geldiashvili
Бодавели,bodaveli,ბოდაველი,bodaveli
Островский,ostrovskii,ოსტროვსკი,ostrovski
Аббасов,abbasov,აბბასოვ,abbasov
Периашвили,periashvili,ფერიაშვილი,periashvili
Окриашвили,okriashvili,ოქრიაშვილი,oqriashvili
Тедыашвили,tediashvili,თედიაშვილი,tediashvili
Раквиашвили,rakviashvili,რაქვიაშვილი,raqviashvili
Лакошвили,lakoshvili,ლაკოშვილი,lakoshvili
Хоршикян,khorshikian,ხორშიკიან,khorshikian
Чилая,chilaia,ჩილაია,chilaia
Эмексузян,emeksuzian,ეკსუზიანი,eksuziani
Квитаишвили,kvitaishvili,კვიტაიშვილი,kvitaishvili
Андиашвили,andiashvili,ანდიაშვილი,andiashvili
Кудрявцев,kudriavtsev,კუდრიავცევ,kudriavtsev
Рустам,rustam,რუსია,rusia
Гаспарьян,gaspar'ian,გასპარიან,gasparian
Варадашвили,varadashvili,ვარადაშვილი,varadashvili
Чиаурели,chiaureli,ჭიაურელი,tchiaureli
Борцвадзе,bortsvadze,ბორცვაძე,bortsvadze
Киреев,kireev,კირეევ,kireev
Кецба,ketsba,კეცბა,ketsba
Гивиашвили,giviashvili,გივიაშვილი,giviashvili
Арабов,arabov,არაბოვ,arabov
Мичилашвили,michilashvili,მიჩილაშვილი,michilashvili
Гузенко,guzenko,გუზენკო,guzenko
Елиашвили,eliashvili,ელიაშვილი,eliashvili
Бускивадзе,buskivadze,ბუსკივაძე,buskivadze
Кабанов,kabanov,კასანოვ,kasanov
Чхалдзе,chkhaldze,ჩხაიძე,chkhaidze
Елошвили,eloshvili,ელოშვილი,eloshvili
Голагре,golagre,გალოგრე,galogre
Ахалбедашвили,akhalbedashvili,ახალბედაშვილი,akhalbedashvili
Гомелаури,gomelauri,გომელაური,gomelauri
Костылев,kostilev,კოსტილევა,kostileva
Хорошвили,khoroshvili,ხოროშვილი,khoroshvili
Лагазашвили,lagazashvili,ლაგაზაშვილი,lagazashvili
Чокорая,chokoraia,ჩოკორაია,chokoraia
Джакия,dzhakiia,მჟავია,mzhavia
Малозония,malozoniia,მალაზონია,malazonia
Середа,sereda,სერედა,sereda
Будагашвили,budagashvili,ბუდაგაშვილი,budagashvili
Цитадзе,tsitadze,წითაძე,tsitadze
Кузанов,kuzanov,კუზანოვი,kuzanovi
Хабалаев,khabalaev,ხაბალაევ,khabalaev
Колонтадзе,kolontadze,კოლოტაძე,kolotadze
Гоголошвили,gogoloshvili,გოგოლაშვილი,gogolashvili
Небулишвили,nebulishvili,ნებულიშვილი,nebulishvili
Мерцхулава,mertskhulava,მერცხულავა,mertskhulava
Назарьян,nazar'ian,ნაზარიან,nazarian
Тадумадзе,tadumadze,თადუმაძე,tadumadze
Камышин,kamishin,კამიშინი,kamishini
Долгов,dolgov,დოლგოვ,dolgov
Осипян,osipian,ოსიპიან,osipian
Паркаули,parkauli,პარკაული,parkauli
Саканделидзе,sakandelidze,საკანდელიძე,sakandelidze
Байрахтаров,bairakhtarov,ბაირახტარი,bairakhtari
Реквава,rekvava,რეკვავა,rekvava
Габриелов,gabrielov,გაბრიელოვ,gabrielov
Родоная,rodonaia,როდონაია,rodonaia
Аджи,adzhi,ადახი,adakhi
Курочкин,kurochkin,კუროჩკინ,kurochkin
Дзодзуашвили,dzodzuashvili,ძოძუაშვილი,dzodzuashvili
Кургинян,kurginian,კურგინიან,kurginian
Харазов,kharazov,ხარაზოვი,kharazovi
Малакмадзе,malakmadze,მალაკმაძე,malakmadze
Горбачев,gorbachev,გორბაჩევი,gorbachevi
Каричашвили,karichashvili,კარიჭაშვილი,karitchashvili
Оганисьян,oganis'ian,ოგანისიან,oganisian
Маркин,markin,მარკინ,markin
Пертахия,pertakhiia,პერტახია,pertakhia
Бакарян,bakarian,მაკარიან,makarian
Адония,adoniia,ადონია,adonia
Мухтаров,mukhtarov,მუხტაროვ,mukhtarov
Хачикян,khachikian,ხაჩიკიან,khachikian
Мерманишвили,mermanishvili,მერმანიშვილი,mermanishvili
Мелуа,melua,მელუა,melua
Хоцанян,khotsanian,ხოცანიან,khotsanian
Шенгелья,shengel'ia,შენგელია,shengelia
Аведисян,avedisian,ავედისიან,avedisian
Кокозашвили,kokozashvili,კოკოზაშვილი,kokozashvili
Зумбулидзе,zumbulidze,ზუმბულიძე,zumbulidze
Анджапаридзе,andzhaparidze,ანჯაფარიძე,anjaparidze
Мучиашвили,muchiashvili,მუჩიაშვილი,muchiashvili
Сальников,sal'nikov,სალნიკოვ,salnikov
Астоян,astoian,ასტოიან,astoian
Кобелашвили,kobelashvili,კობელაშვილი,kobelashvili
Кутарба,kutarba,კუთარბა,kutarba
Мгебров,mgebrov,მღებროვ,mghebrov
Кития,kitiia,კიტია,kitia
Чилидзе,chilidze,ჩიტიძე,chitidze
Татурашвили,taturashvili,ტატურაშვილი,taturashvili
Учава,uchava,უჩავა,uchava
Кучадзе,kuchadze,კოჩაძე,kochadze
Беликов,belikov,ბელიკოვი,belikovi
Докадзе,dokadze,დოკაძე,dokadze
Какава,kakava,კაკავა,kakava
Аванесов,avanesov,ავანესოვ,avanesov
Казанджян,kazandzhian,მარანდჟიან,marandzhian
Сердюков,serdiukov,სერდიუკოვ,serdiukov
Зеленский,zelenskii,ზელენსკი,zelenski
Коломиец,kolomiets,კოლომიეც,kolomiets
Блинов,blinov,ბლინოვა,blinova
Шипилов,shipilov,შიპილოვა,shipilova
Кураташвили,kuratashvili,კურატაშვილი,kuratashvili
Тхилайшвили,tkhilaishvili,თხილაიშვილი,tkhilaishvili
Чертков,chertkov,ჩერტკოვი,chertkovi
Габешия,gabeshiia,გაბეშია,gabeshia
Ткешеладзе,tkesheladze,ტყეშელაძე,tkhesheladze
Авдеев,avdeev,ავდეევ,avdeev
Варданян,vardanian,ვარდანიან,vardanian
Цимакуридзе,tsimakuridze,ციმაკურიძე,tsimakuridze
Чтчян,chtchian,ჩთჩიან,chtchian
Глонтий,glontii,ღლონტი,ghlonti
Лейба,leiba,ლეიბა,leiba
Сеферян,seferian,სეფერიან,seperian
Гигилашвили,gigilashvili,გიგილაშვილი,gigilashvili
Гулошвили,guloshvili,გულოშვილი,guloshvili
Чахалов,chakhalov,ჩახალოვი,chakhalovi
Джагиашвили,dzhagiashvili,ძამიაშვილი,dzamiashvili
Курдгелия,kurdgeliia,კურდღელია,kurdghelia
Дугладзе,dugladze,დუგლაძე,dugladze
Тугуш,tugush,თუქუშ,tuqush
Текнеджян,teknedzhian,ზურნადჟიან,zurnadzhian
Далидзе,dalidze,დოლიძე,dolidze
Натидзе,natidze,ნათიძე,natidze
Гунчин,gunchin,გუნჩინ,gunchin
Джаношвили,dzhanoshvili,ძმანაშვილი,dzmanashvili
Зотов,zotov,ზოტოვ,zotov
Моргадзе,morgadze,გორგაძე,gorgadze
Апозян,apozian,აპოზიან,apozian
Козмава,kozmava,კოზმავა,kozmava
Цицикашвили,tsitsikashvili,წიწიკაშვილი,tsitsikashvili
Хитарашвили,khitarashvili,ხითარაშვილი,khitarashvili
Мансуров,mansurov,მანსუროვ,mansurov
Читинашвили,chitinashvili,ჩითინაშვილი,chitinashvili
Агерба,agerba,აგირბა,agirba
Маилов,mailov,მაილოვ,mailov
Мимладзе,mimladze,მუმლაძე,mumladze
Муджиришвили,mudzhirishvili,მუჯირიშვილი,mujirishvili
Кочуа,kochua,კოჩუა,kochua
Губанов,gubanov,გუბანოვ,gubanov
Тагвадзе,tagvadze,თაგვაძე,tagvadze
Задыкян,zadikian,ზადიკიან,zadikian
Джеренашвили,dzherenashvili,ჯერენაშვილი,jerenashvili
Сепертеладзе,seperteladze,სეფერთელაძე,seperteladze
Магалдадзе,magaldadze,მაღალდაძე,maghaldadze
Караули,karauli,კარიაული,kariauli
Надырашвили,nadirashvili,ნადირაშვილი,nadirashvili
Кикачейшвили,kikacheishvili,კიკაჩეიშვილი,kikacheishvili
Мазуренко,mazurenko,მაზურენკო,mazurenko
Силакадзе,silakadze,სილაკაძე,silakadze
Шубикидзе,shubikidze,შუბითიძე,shubitidze
Гаглаев,gaglaev,გაგლოევ,gagloev
Герзмава,gerzmava,გერზმავა,gerzmava
Калатозишвили,kalatozishvili,კალატოზიშვილი,kalatozishvili
Костюк,kostiuk,კოსტიუკ,kostiuk
Шешаберидзе,sheshaberidze,შეშაბერიძე,sheshaberidze
Шумейко,shumeiko,შუმეიკო,shumeiko
Турдзиладзе,turdziladze,ტურძილაძე,turdziladze
Ахметов,akhmetov,ახმედოვ,akhmedov
Чилингарян,chilingarian,ჩილინგარიან,chilingarian
Инадзе,inadze,ინაძე,inadze
Арсошвили,arsoshvili,არსოშვილი,arsoshvili
Урумян,urumian,ურუმიან,urumian
Муселимян,muselimian,მუსელიან,muselian
Гиошвили,gioshvili,გიოშვილი,gioshvili
Лотария,lotariia,ლატარია,lataria
Андриасов,andriasov,ანდრიასოვი,andriasovi
Дауташвили,dautashvili,დაუთაშვილი,dautashvili
Джгубурия,dzhguburiia,ჯგუბურია,jguburia
Габехадзе,gabekhadze,გაბეხაძე,gabekhadze
Голядзе,goliadze,გოლიაძე,goliadze
Мазаберидзе,mazaberidze,მიქაბერიძე,miqaberidze
Саганелидзе,saganelidze,საგანელიძე,saganelidze
Конашвили,konashvili,კონაშვილი,konashvili
Беридзишвили,beridzishvili,ბერიძიშვილი,beridzishvili
Замбахидзе,zambakhidze,ზამბახიძე,zambakhidze
Иорданашвили,iordanashvili,იორდანაშვილი,iordanashvili
Даливалов,dalivalov,დალივალოვ,dalivalov
Стрельников,strel'nikov,სტრელნიკოვ,strelnikov
Биашвили,biashvili,ბიაშვილი,biashvili
Булгаков,bulgakov,ბულგაკოვ,bulgakov
Гегелашвили,gegelashvili,გეგელაშვილი,gegelashvili
Чакирян,chakirian,ჩაკრიან,chakrian
Сарьян,sar'ian,საროიან,saroian
Кахошвили,kakhoshvili,კახოშვილი,kakhoshvili
Бабухадич,babukhadich,ბაბუხადია,babukhadia
Хуцашвили,khutsashvili,ხუციშვილი,khutsishvili
Гоглошвили,gogloshvili,გაგლოშვილი,gagloshvili
Сачалели,sachaleli,საჩალელი,sachaleli
Кугашвили,kugashvili,ხუგაშვილი,khugashvili
Габодзе,gabodze,გაბოძე,gabodze
Моцкобили,motskobili,მოწყობილი,motskhobili
Сапромадзе,sapromadze,სოფრომაძე,sopromadze
Бебурия,beburiia,ბებურია,beburia
Данилян,danilian,დანილიან,danilian
Никацадзе,nikatsadze,ნიკაცაძე,nikatsadze
Гогоришвили,gogorishvili,გოგორიშვილი,gogorishvili
Джгерная,dzhgernaia,ჯგერნაია,jgernaia
Степаньян,stepan'ian,სტეფანიან,stepanian
Кучеров,kucherov,კუჩეროვ,kucherov
Чумаченко,chumachenko,ჩუმაჩენკო,chumachenko
Паташвили,patashvili,პატაშვილი,patashvili
Кохраидзе,kokhraidze,კოხრაიძე,kokhraidze
Безарашвили,bezarashvili,ბეზარაშვილი,bezarashvili
Тибуа,tibua,ტიბუა,tibua
Нечаев,nechaev,ნეჩაევ,nechaev
Чапандзе,chapandze,ჭაფანძე,tchapandze
Панквелашвили,pankvelashvili,ფანქველაშვილი,panqvelashvili
Кикачеишвили,kikacheishvili,კიკაჩეიშვილი,kikacheishvili
Хотиашвили,khotiashvili,ხატიაშვილი,khatiashvili
Волобуев,volobuev,ვოლობუევ,volobuev
Казимов,kazimov,კაზიმოვ,kazimov
Кобрава,kobrava,კობრავა,kobrava
Поладашвили,poladashvili,ფოლადაშვილი,poladashvili
Рогонян,rogonian,გოგორიან,gogorian
Засешвили,zaseshvili,ზასეშვილი,zaseshvili
Давидян,davidian,დავიდიან,davidian
Джваршейшвили,dzhvarsheishvili,ჯვარშეიშვილი,jvarsheishvili
Мироян,miroian,მიროიან,miroian
Шавдатуашвили,shavdatuashvili,შავდათუაშვილი,shavdatuashvili
Шатберашвили,shatberashvili,შატბერაშვილი,shatberashvili
Геленава,gelenava,გელენავა,gelenava
Мествиришвили,mestvirishvili,მესტვირიშვილი,mestvirishvili
Цуцунашвили,tsutsunashvili,ცუცუნაშვილი,tsutsunashvili
Бердзнишвили,berdznishvili,ბერძნიშვილი,berdznishvili
Каява,kaiava,კაკავა,kakava
Базба,bazba,ბაზბა,bazba
Сурмов,surmov,სურმავა,surmava
Мдзелури,mdzeluri,მძელური,mdzeluri
Гулария,gulariia,გულარია,gularia
Сесикашвили,sesikashvili,სესიკაშვილი,sesikashvili
Каджришвили,kadzhrishvili,კეჟრიშვილი,kezhrishvili
Зубарев,zubarev,ზუბარევა,zubareva
Самодашвили,samodashvili,სამადაშვილი,samadashvili
Мишин,mishin,მიშინ,mishin
Цирамуа,tsiramua,ცირამუა,tsiramua
Аспанашвили,aspanashvili,ასპანაშვილი,aspanashvili
Михайленко,mikhailenko,მიხაილენკო,mikhailenko
Лакербая,lakerbaia,ლაკერბაია,lakerbaia
Лукин,lukin,ლუკინ,lukin
Джанджава,dzhandzhava,ძანძავა,dzandzava
Азатов,azatov,აზატოვი,azatovi
Саджаня,sadzhania,ლაბჟანია,labzhania
Демидов,demidov,დემიდოვ,demidov
Вейсалов,veisalov,ვეისალოვი,veisalovi
Далалишвили,dalalishvili,დალალიშვილი,dalalishvili
Мемарнишвили,memarnishvili,მემარნიშვილი,memarnishvili
Манташашвили,mantashashvili,მანთაშაშვილი,mantashashvili
Давидошвили,davidoshvili,დავითოშვილი,davitoshvili
Кумбатов,kumbatov,კუმბატოვი,kumbatovi
Абаджан,abadzhan,აბადჟიან,abadzhian
Минджия,mindzhiia,მინდილაია,mindilaia
Цигриашвили,tsigriashvili,ციგრიაშვილი,tsigriashvili
Малия,maliia,მალაია,malaia
Носелидзе,noselidze,ნოსელიძე,noselidze
Умбатов,umbatov,უმბათოვ,umbatov
Чохнелидзе,chokhnelidze,ჭოხნელიძე,tchokhnelidze
Форчхидзе,forchkhidze,ფორჩხიძე,porchkhidze
Гагелидзе,gagelidze,გაგელიძე,gagelidze
Эбиташвили,ebitashvili,ებიტაშვილი,ebitashvili
Гвания,gvaniia,გვანია,gvania
Купотадзе,kupotadze,კუპატაძე,kupatadze
Цынцадзе,tsintsadze,ცინცაძე,tsintsadze
Тезелашвили,tezelashvili,თეზელაშვილი,tezelashvili
Кацарава,katsarava,ქაცარავა,qatsarava
Буиглишвили,buiglishvili,ბუიგლიშვილი,buiglishvili
Чепнян,chepnian,ჩეპნიანი,chepniani
Раджабов,radzhabov,რადჟაბოვა,radzhabova
Гогиладзе,gogiladze,გოგილაძე,gogiladze
Дзабахидзе,dzabakhidze,ძაბახიძე,dzabakhidze
Базарашвили,bazarashvili,ბაზარაშვილი,bazarashvili
Усуб,usub,უსუბი,usubi
Чедлишвили,chedlishvili,მჭედლიშვილი,mtchedlishvili
Цициашвили,tsitsiashvili,ციციაშვილი,tsitsiashvili
